,secuencia,birch-2,birch-3,birch-4,birch-5,birch-6,birch-7,birch-8,birch-9,birch-10,birch-11,birch-12,birch-13,birch-14,birch-15,birch-16,birch-17,birch-18,birch-19,birch-20,birch-21,birch-22,birch-23,birch-24,birch-25,birch-26,birch-27,birch-28,birch-29
19,sequence_53066,0,2,2,0,1,1,0,1,0,10,10,10,10,10,4,4,4,4,1,0,21,21,21,21,21,21,21,21
20,sequence_19417,0,2,2,0,1,1,0,1,0,4,4,4,4,4,1,0,7,7,7,7,3,3,3,3,1,0,27,27
21,sequence_19391,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,20,20,20,20,20,20,20,20,20
22,sequence_19447,0,0,3,3,3,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2,2
23,sequence_53079,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,4,4,1,1,1,0,3,3,3
24,sequence_20042,0,2,2,0,1,1,0,1,0,10,10,10,10,10,4,4,4,4,1,0,21,21,21,21,21,21,21,21
25,sequence_19419,0,2,2,0,1,1,0,1,0,10,10,10,10,10,4,4,4,4,1,0,7,7,7,7,7,7,7,7
26,sequence_19425,0,0,0,4,4,4,1,0,3,3,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
27,sequence_19450,0,0,3,3,3,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2,2
28,sequence_53085,0,0,0,2,2,0,4,4,4,1,1,1,0,7,7,7,3,3,3,3,1,0,23,23,23,23,23,23
29,sequence_19509,0,2,2,0,5,5,5,5,5,5,2,0,7,3,3,1,0,18,18,18,18,18,18,18,18,18,18,18
30,sequence_53059,0,0,0,2,2,0,4,4,4,1,1,1,0,7,7,7,3,3,3,3,1,0,11,11,11,11,5,5
31,sequence_19430,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,4,4,1,1,1,0,3,3,3
32,sequence_20052,0,2,2,0,5,5,5,5,5,5,2,0,7,3,3,1,0,12,12,12,12,12,12,12,25,25,25,25
33,sequence_19369,1,1,1,1,0,2,2,2,2,2,0,12,12,12,12,12,12,5,5,5,5,5,2,2,2,2,0,19
34,sequence_53064,0,0,0,2,2,0,4,4,4,1,1,1,0,7,7,7,3,3,3,3,1,0,23,23,23,23,23,23
35,sequence_20072,0,0,0,2,2,0,7,7,7,7,7,7,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
36,sequence_20038,0,0,0,4,4,4,1,0,3,3,3,3,1,0,10,10,10,10,10,10,10,4,4,4,4,4,4,1
37,sequence_20039,0,0,0,2,2,0,7,7,7,7,7,7,3,1,0,8,8,8,8,8,8,8,8,8,3,1,1,0
38,sequence_19506,0,2,2,0,1,1,0,1,0,4,4,4,4,4,1,0,7,7,7,7,3,3,3,3,1,0,11,11
39,sequence_20064,1,1,1,1,0,2,2,2,2,2,0,12,12,12,12,12,12,5,5,5,5,5,2,2,2,2,0,28
40,sequence_19530,0,2,2,0,1,1,0,1,0,4,4,4,4,4,1,0,17,17,17,17,17,17,17,17,17,17,17,17
41,sequence_19498,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,0,8,8,8,8
42,sequence_19504,1,1,1,1,0,2,2,2,2,2,0,12,12,12,12,12,12,5,5,5,5,5,2,2,2,2,0,19
43,sequence_19386,0,0,0,4,4,4,1,0,3,3,3,3,1,0,10,10,10,10,10,10,10,4,4,4,4,4,4,1
44,sequence_19519,0,0,0,4,4,4,1,0,3,3,3,3,1,0,10,10,10,10,10,10,10,4,4,4,4,4,4,1
45,sequence_19404,1,1,1,1,0,2,2,2,2,2,0,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,9,4
46,sequence_19446,0,2,2,0,1,1,0,1,0,4,4,4,4,4,1,0,7,7,7,7,3,3,3,3,1,0,11,11
47,sequence_20063,0,0,0,2,2,0,7,7,7,7,7,7,3,1,0,8,8,8,8,8,8,8,8,8,3,1,1,0
48,sequence_20043,1,1,1,1,0,2,2,2,2,2,0,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,9,4
49,sequence_19497,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,1,0,10,10,10,10,10,10,10
50,sequence_19490,0,2,2,0,1,1,0,1,0,4,4,4,4,4,1,0,7,7,7,7,3,3,3,3,1,0,11,11
51,sequence_19376,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,20,20,20,20,20,20,20,20,20
52,sequence_19406,0,0,3,3,3,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2,2
53,sequence_19405,0,0,0,4,4,4,1,0,3,3,3,3,1,0,10,10,10,10,10,10,10,4,4,4,4,4,4,1
54,sequence_19382,0,0,0,4,4,4,1,0,3,3,3,3,1,0,10,10,10,10,10,10,10,4,4,4,4,4,4,1
55,sequence_20067,0,0,0,2,2,0,7,7,7,7,7,7,3,1,0,8,8,8,8,8,8,8,8,8,3,1,1,0
56,sequence_19409,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,1,0,22,22,22,22,22,22,22
57,sequence_19354,0,0,3,3,3,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2,2
58,sequence_20040,0,2,2,0,5,5,5,5,5,5,2,0,7,3,3,1,0,12,12,12,12,12,12,12,25,25,25,25
59,sequence_19370,1,1,1,1,0,2,2,2,2,2,0,12,12,12,12,12,12,5,5,5,5,5,2,2,2,2,0,19
60,sequence_19432,0,2,2,0,5,5,5,5,5,5,2,0,7,3,3,1,0,18,18,18,18,18,18,18,18,18,18,18
61,sequence_19371,0,2,2,0,1,1,0,1,0,4,4,4,4,4,1,0,7,7,7,7,3,3,3,3,1,0,27,27
62,sequence_19434,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,4,4,1,1,1,0,3,3,3
63,sequence_19505,0,2,2,0,1,1,0,1,0,4,4,4,4,4,1,0,7,7,7,7,3,3,3,3,1,0,11,11
64,sequence_53070,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,4,4,1,1,1,0,3,3,3
65,sequence_19392,0,2,2,0,1,1,0,1,0,10,10,10,10,10,4,4,4,4,1,0,7,7,7,7,7,7,7,7
66,sequence_19357,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,24,24,24,24,24
67,sequence_20056,1,1,1,1,0,2,2,2,2,2,0,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,9,4
68,sequence_19526,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,4,4,1,1,1,0,26,26,26
69,sequence_20046,0,0,0,2,2,0,7,7,7,7,7,7,3,1,0,8,8,8,8,8,8,8,8,8,3,1,1,0
70,sequence_19443,0,0,0,4,4,4,1,0,3,3,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
71,sequence_19410,0,0,3,3,3,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2,2
72,sequence_19390,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,20,20,20,20,20,20,20,20,20
73,sequence_19439,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,1,0,10,10,10,10,10,10,10
74,sequence_20071,0,0,0,2,2,0,7,7,7,7,7,7,3,1,0,8,8,8,8,8,8,8,8,8,3,1,1,0
75,sequence_19451,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,0,8,8,8,8
76,sequence_20041,0,2,2,0,5,5,5,5,5,5,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
77,sequence_19415,0,0,3,3,3,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2,2
78,sequence_20035,0,0,0,2,2,0,7,7,7,7,7,7,3,1,0,8,8,8,8,8,8,8,8,8,3,1,1,0
79,sequence_20051,0,2,2,0,1,1,0,1,0,10,10,10,10,10,4,4,4,4,1,0,21,21,21,21,21,21,21,21
80,sequence_19397,0,2,2,0,1,1,0,1,0,10,10,10,10,10,4,4,4,4,1,0,7,7,7,7,7,7,7,7
81,sequence_19394,0,2,2,0,1,1,0,1,0,4,4,4,4,4,1,0,17,17,17,17,17,17,17,17,17,17,17,17
82,sequence_19374,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,20,20,20,20,20,20,20,20,20
83,sequence_19378,0,2,2,0,5,5,5,5,5,5,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
84,sequence_19441,0,0,0,4,4,4,1,0,3,3,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
85,sequence_19433,0,2,2,0,5,5,5,5,5,5,2,0,7,3,3,1,0,18,18,18,18,18,18,18,18,18,18,18
86,sequence_20062,0,0,0,2,2,0,7,7,7,7,7,7,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
87,sequence_19393,0,2,2,0,1,1,0,1,0,10,10,10,10,10,4,4,4,4,1,0,7,7,7,7,7,7,7,7
88,sequence_20065,0,2,2,0,5,5,5,5,5,5,2,0,7,3,3,1,0,12,12,12,12,12,12,12,25,25,25,25
89,sequence_19383,0,0,0,4,4,4,1,0,3,3,3,3,1,0,10,10,10,10,10,10,10,4,4,4,4,4,4,1
90,sequence_19422,0,2,2,0,1,1,0,1,0,4,4,4,4,4,1,0,7,7,7,7,3,3,3,3,1,0,27,27
91,sequence_19495,0,2,2,0,5,5,5,5,5,5,2,0,7,3,3,1,0,18,18,18,18,18,18,18,18,18,18,18
92,sequence_19431,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,4,4,1,1,1,0,3,3,3
93,sequence_20058,0,0,0,2,2,0,7,7,7,7,7,7,3,1,0,8,8,8,8,8,8,8,8,8,3,1,1,0
94,sequence_19488,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,20,20,20,20,20,20,20,20,20
95,sequence_19375,0,2,2,0,5,5,5,5,5,5,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
96,sequence_19511,1,1,1,1,0,2,2,2,2,2,0,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,9,4
97,sequence_53065,0,0,0,2,2,0,4,4,4,1,1,1,0,7,7,7,3,3,3,3,1,0,23,23,23,23,23,23
98,sequence_53074,0,0,0,2,2,0,4,4,4,1,1,1,0,7,7,7,3,3,3,3,1,0,11,11,11,11,5,5
99,sequence_20050,0,0,0,2,2,0,7,7,7,7,7,7,3,1,0,8,8,8,8,8,8,8,8,8,3,1,1,0
100,sequence_19515,0,0,0,4,4,4,1,0,3,3,3,3,1,0,10,10,10,10,10,10,10,4,4,4,4,4,4,1
101,sequence_20057,0,0,0,2,2,0,7,7,7,7,7,7,3,1,0,8,8,8,8,8,8,8,8,8,3,1,1,0
102,sequence_19438,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,0,8,8,8,8
103,sequence_19486,0,2,2,0,5,5,5,5,5,5,2,0,7,3,3,1,0,18,18,18,18,18,18,18,18,18,18,18
104,sequence_19389,0,2,2,0,1,1,0,1,0,4,4,4,4,4,1,0,7,7,7,7,3,3,3,3,1,0,27,27
105,sequence_19468,0,0,0,4,4,4,1,0,3,3,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
106,sequence_20068,0,0,0,2,2,0,7,7,7,7,7,7,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
107,sequence_19420,0,2,2,0,1,1,0,1,0,10,10,10,10,10,4,4,4,4,1,0,7,7,7,7,7,7,7,7
108,sequence_20076,0,0,0,2,2,0,7,7,7,7,7,7,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
109,sequence_20070,0,0,0,2,2,0,7,7,7,7,7,7,3,1,0,8,8,8,8,8,8,8,8,8,3,1,1,0
110,sequence_19399,0,2,2,0,1,1,0,1,0,4,4,4,4,4,1,0,17,17,17,17,17,17,17,17,17,17,17,17
111,sequence_19436,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,4,4,1,1,1,0,3,3,3
112,sequence_19492,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,4,4,1,1,1,0,3,3,3
113,sequence_19445,1,1,1,1,0,2,2,2,2,2,0,12,12,12,12,12,12,5,5,5,5,5,2,2,2,2,0,19
114,sequence_19403,1,1,1,1,0,2,2,2,2,2,0,2,2,2,2,2,2,0,19,19,19,19,19,19,19,19,19,9
115,sequence_19428,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,4,4,1,1,1,0,26,26,26
116,sequence_19377,0,2,2,0,1,1,0,1,0,4,4,4,4,4,1,0,17,17,17,17,17,17,17,17,17,17,17,17
117,sequence_19427,0,0,3,3,3,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2,2
118,sequence_19521,1,1,1,1,0,2,2,2,2,2,0,12,12,12,12,12,12,5,5,5,5,5,2,2,2,2,0,19
119,sequence_20045,0,0,0,2,2,0,7,7,7,7,7,7,3,1,0,8,8,8,8,8,8,8,8,8,3,1,1,0
120,sequence_19412,0,0,3,3,3,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2,2
121,sequence_19508,0,2,2,0,1,1,0,1,0,4,4,4,4,4,1,0,7,7,7,7,3,3,3,3,1,0,11,11
122,sequence_53080,0,0,0,2,2,0,4,4,4,1,1,1,0,7,7,7,3,3,3,3,1,0,11,11,11,11,5,5
123,sequence_20073,0,0,0,2,2,0,7,7,7,7,7,7,3,1,0,8,8,8,8,8,8,8,8,8,3,1,1,0
124,sequence_19442,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,1,0,10,10,10,10,10,10,10
125,sequence_53077,1,1,1,1,0,2,2,2,2,2,0,12,12,12,12,12,12,5,5,5,5,5,2,2,2,2,0,28
126,sequence_19429,1,1,1,1,0,2,2,2,2,2,0,12,12,12,12,12,12,5,5,5,5,5,2,2,2,2,0,19
127,sequence_19416,0,2,2,0,5,5,5,5,5,5,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
128,sequence_20055,0,2,2,0,5,5,5,5,5,5,2,0,7,3,3,1,0,12,12,12,12,12,12,12,25,25,25,25
129,sequence_19388,0,2,2,0,5,5,5,5,5,5,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
130,sequence_20049,0,2,2,0,1,1,0,1,0,10,10,10,10,10,4,4,4,4,1,0,21,21,21,21,21,21,21,21
131,sequence_20059,0,0,0,2,2,0,7,7,7,7,7,7,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
132,sequence_19467,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,0,8,8,8,8
133,sequence_19373,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,20,20,20,20,20,20,20,20,20
134,sequence_19396,0,2,2,0,1,1,0,1,0,10,10,10,10,10,4,4,4,4,1,0,7,7,7,7,7,7,7,7
135,sequence_19527,0,2,2,0,5,5,5,5,5,5,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
136,sequence_19435,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,4,4,1,1,1,0,3,3,3
137,sequence_53069,0,0,0,2,2,0,4,4,4,1,1,1,0,7,7,7,3,3,3,3,1,0,11,11,11,11,5,5
138,sequence_19418,0,2,2,0,1,1,0,1,0,4,4,4,4,4,1,0,7,7,7,7,3,3,3,3,1,0,27,27
139,sequence_20075,0,0,0,2,2,0,7,7,7,7,7,7,3,1,0,8,8,8,8,8,8,8,8,8,3,1,1,0
140,sequence_19423,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,0,8,8,8,8
141,sequence_19516,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,0,12,12,12,12
142,sequence_19512,1,1,1,1,0,2,2,2,2,2,0,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,9,4
143,sequence_19387,0,0,3,3,3,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2,2
144,sequence_53061,1,1,1,1,0,2,2,2,2,2,0,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,9,4
145,sequence_19448,0,0,0,4,4,4,1,0,3,3,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
146,sequence_19469,0,0,0,4,4,4,1,0,3,3,3,3,1,0,10,10,10,10,10,10,10,4,4,4,4,4,4,1
147,sequence_19449,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,0,8,8,8,8
148,sequence_53063,0,0,0,2,2,0,4,4,4,1,1,1,0,7,7,7,3,3,3,3,1,0,23,23,23,23,23,23
149,sequence_19457,0,2,2,0,5,5,5,5,5,5,2,0,7,3,3,1,0,18,18,18,18,18,18,18,18,18,18,18
150,sequence_19466,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,1,0,10,10,10,10,10,10,10
151,sequence_19494,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,4,4,1,1,1,0,3,3,3
152,sequence_19454,0,2,2,0,5,5,5,5,5,5,2,0,7,3,3,1,0,18,18,18,18,18,18,18,18,18,18,18
153,sequence_19529,0,2,2,0,1,1,0,1,0,4,4,4,4,4,1,0,7,7,7,7,3,3,3,3,1,0,11,11
154,sequence_19426,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,0,8,8,8,8
155,sequence_19491,0,2,2,0,1,1,0,1,0,4,4,4,4,4,1,0,17,17,17,17,17,17,17,17,17,17,17,17
156,sequence_19421,0,2,2,0,1,1,0,1,0,10,10,10,10,10,4,4,4,4,1,0,7,7,7,7,7,7,7,7
157,sequence_19514,0,0,0,4,4,4,1,0,3,3,3,3,1,0,10,10,10,10,10,10,10,4,4,4,4,4,4,1
158,sequence_19368,0,0,3,3,3,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2,2
159,sequence_19437,0,2,2,0,5,5,5,5,5,5,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
160,sequence_20044,0,0,0,2,2,0,7,7,7,7,7,7,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
161,sequence_19501,0,0,0,4,4,4,1,0,3,3,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
162,sequence_20074,0,0,0,2,2,0,7,7,7,7,7,7,3,1,0,8,8,8,8,8,8,8,8,8,3,1,1,0
163,sequence_19395,0,2,2,0,1,1,0,1,0,10,10,10,10,10,4,4,4,4,1,0,7,7,7,7,7,7,7,7
164,sequence_19510,0,2,2,0,1,1,0,1,0,4,4,4,4,4,1,0,7,7,7,7,3,3,3,3,1,0,11,11
165,sequence_19489,0,2,2,0,5,5,5,5,5,5,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
166,sequence_19440,0,0,0,4,4,4,1,0,3,3,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
167,sequence_19408,0,0,0,4,4,4,1,0,3,3,3,3,1,0,10,10,10,10,10,10,10,4,4,4,4,4,4,1
168,sequence_53076,1,1,1,1,0,2,2,2,2,2,0,12,12,12,12,12,12,5,5,5,5,5,2,2,2,2,0,28
169,sequence_19372,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,20,20,20,20,20,20,20,20,20
170,sequence_19507,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,4,4,1,1,1,0,26,26,26
171,sequence_20066,0,2,2,0,5,5,5,5,5,5,2,0,7,3,3,1,0,12,12,12,12,12,12,12,25,25,25,25
172,sequence_19524,0,2,2,0,1,1,0,1,0,4,4,4,4,4,1,0,7,7,7,7,3,3,3,3,1,0,11,11
173,sequence_19414,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,1,0,22,22,22,22,22,22,22
174,sequence_19485,0,2,2,0,5,5,5,5,5,5,2,0,7,3,3,1,0,18,18,18,18,18,18,18,18,18,18,18
175,sequence_19384,0,0,3,3,3,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2,2
176,sequence_19493,0,2,2,0,1,1,0,1,0,4,4,4,4,4,1,0,7,7,7,7,3,3,3,3,1,0,11,11
177,sequence_19484,1,1,1,1,0,2,2,2,2,2,0,12,12,12,12,12,12,5,5,5,5,5,2,2,2,2,0,28
178,sequence_53073,0,0,0,2,2,0,4,4,4,1,1,1,0,7,7,7,3,3,3,3,1,0,11,11,11,11,5,5
179,sequence_20034,1,1,1,1,0,2,2,2,2,2,0,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,9,4
180,sequence_19456,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,4,4,1,1,1,0,3,3,3
181,sequence_53067,0,2,2,0,1,1,0,1,0,10,10,10,10,10,4,4,4,4,1,0,21,21,21,21,21,21,21,21
182,sequence_19502,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,1,0,10,10,10,10,10,10,10
183,sequence_20053,0,0,0,2,2,0,7,7,7,7,7,7,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
184,sequence_19355,0,0,0,4,4,4,1,0,3,3,3,3,1,0,10,10,10,10,10,10,10,4,4,4,4,4,4,1
185,sequence_19365,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,1,0,22,22,22,22,22,22,22
186,sequence_20047,0,0,0,2,2,0,7,7,7,7,7,7,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
187,sequence_19528,0,2,2,0,1,1,0,1,0,4,4,4,4,4,1,0,7,7,7,7,3,3,3,3,1,0,11,11
188,sequence_19455,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,4,4,1,1,1,0,3,3,3
189,sequence_19479,0,0,3,3,3,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2,2
190,sequence_19452,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,4,4,1,1,1,0,3,3,3
191,sequence_19407,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,1,0,22,22,22,22,22,22,22
192,sequence_19444,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,1,0,10,10,10,10,10,10,10
193,sequence_19499,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,4,4,1,1,1,0,26,26,26
194,sequence_19487,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,3,1,1,0,20,20,20,20,20,20,20,20,20
195,sequence_19398,0,2,2,0,1,1,0,1,0,4,4,4,4,4,1,0,7,7,7,7,3,3,3,3,1,0,27,27
196,sequence_19424,0,0,3,3,3,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2,2
197,sequence_20037,0,0,0,2,2,0,7,7,7,7,7,7,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
198,sequence_53058,0,0,0,2,2,0,4,4,4,1,1,1,0,7,7,7,3,3,3,3,1,0,23,23,23,23,23,23
199,sequence_19458,1,1,1,1,0,2,2,2,2,2,0,2,2,2,2,2,2,0,19,19,19,19,19,19,19,19,19,9
200,sequence_19470,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,1,0,10,10,10,10,10,10,10
201,sequence_19364,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,0,12,12,12,12
202,sequence_19366,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,1,0,22,22,22,22,22,22,22
203,sequence_19361,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,1,0,22,22,22,22,22,22,22
204,sequence_19358,0,0,0,4,4,4,1,0,3,3,3,3,1,0,10,10,10,10,10,10,10,4,4,4,4,4,4,1
205,sequence_19360,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,24,24,24,24,24
206,sequence_19474,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,0,8,8,8,8
207,sequence_53060,0,0,0,2,2,0,4,4,4,1,1,1,0,7,7,7,3,3,3,3,1,0,11,11,11,11,5,5
208,sequence_19473,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,1,0,10,10,10,10,10,10,10
209,sequence_19459,1,1,1,1,0,2,2,2,2,2,0,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,9,4
