,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
39,sequence_20064,1,1,2,2,2,5,2,3,2,5,2,4,11,3,3,15,2,8,14,6,1,9,9,20,14,5,13,23
40,sequence_19530,0,0,0,0,0,1,0,5,6,6,0,7,5,13,11,8,9,14,6,19,13,14,17,5,3,2,16,22
41,sequence_19498,0,0,3,3,1,0,5,4,8,1,1,3,13,2,8,11,0,0,1,11,4,22,10,1,9,23,4,12
42,sequence_19504,1,1,2,2,5,5,2,3,2,5,2,9,11,3,12,15,2,8,14,6,18,9,9,12,1,5,13,23
43,sequence_19386,0,0,0,0,0,1,0,5,7,9,4,7,0,13,11,8,17,14,6,12,13,14,17,19,25,12,6,22
44,sequence_19519,0,0,0,0,0,1,0,5,6,9,4,7,0,13,11,8,17,14,6,19,13,20,17,24,25,12,6,24
45,sequence_19404,1,1,2,2,5,5,2,3,2,5,2,9,11,14,12,3,7,2,4,16,18,2,2,2,24,13,9,25
46,sequence_19446,0,0,0,0,0,1,0,5,6,6,0,7,5,8,2,6,5,7,2,2,6,4,15,7,7,19,19,5
47,sequence_20063,0,0,0,4,3,4,3,2,9,0,6,8,4,4,15,4,1,18,7,10,3,13,1,8,15,14,0,6
48,sequence_20043,1,1,2,2,5,5,2,3,2,5,2,4,11,14,12,3,7,2,4,16,16,2,2,2,24,13,9,9
49,sequence_19497,0,2,1,1,4,2,1,1,3,4,8,12,2,9,7,12,13,6,5,5,17,8,12,18,6,26,18,1
50,sequence_19490,0,0,0,0,0,1,0,5,6,6,0,7,5,8,2,6,9,7,12,19,6,4,11,5,3,2,5,11
51,sequence_19376,0,2,1,1,4,2,7,8,0,2,7,2,8,7,4,9,12,17,16,1,9,12,18,4,10,16,14,19
52,sequence_19406,0,0,3,3,1,6,6,4,7,7,9,5,3,10,1,13,6,12,17,9,14,11,0,6,22,9,26,20
53,sequence_19405,0,0,0,0,0,1,0,2,6,9,4,0,0,0,14,6,5,3,12,4,7,10,5,14,8,25,8,18
54,sequence_19382,0,0,0,0,0,1,0,2,6,9,4,0,0,0,14,6,5,3,12,4,7,10,5,14,8,25,8,18
55,sequence_20067,0,0,0,4,3,4,3,2,9,0,6,0,4,4,15,4,1,18,7,10,3,13,1,8,15,14,0,6
56,sequence_19409,0,2,1,1,4,2,1,1,3,4,8,2,7,7,13,0,12,17,5,14,19,17,7,0,10,8,14,19
57,sequence_19354,0,0,3,3,1,6,6,4,7,7,9,5,3,10,1,13,6,12,17,9,14,11,0,6,22,9,26,20
58,sequence_20040,0,0,3,4,3,4,3,6,1,10,5,1,6,11,5,10,10,4,10,20,5,6,13,10,2,21,12,10
59,sequence_19370,1,1,2,2,5,5,2,3,2,5,2,9,11,14,12,3,2,2,4,16,18,2,2,2,24,13,9,17
60,sequence_19432,0,0,3,3,1,6,6,0,4,10,9,1,3,10,10,13,6,5,3,20,10,0,20,10,2,4,17,0
61,sequence_19371,0,0,0,0,0,1,0,5,6,9,4,0,5,13,14,6,5,3,12,4,7,10,5,14,8,25,8,18
62,sequence_19434,0,2,1,1,4,2,7,8,0,2,10,12,8,1,4,9,16,6,13,1,2,1,21,17,13,22,22,7
63,sequence_19505,0,0,0,0,0,1,0,5,6,9,0,7,5,0,14,6,5,3,12,19,7,10,11,5,3,25,16,24
64,sequence_53070,0,2,1,1,4,2,1,1,3,2,7,10,7,7,13,0,4,17,15,15,19,7,18,23,13,16,14,19
65,sequence_19392,0,2,1,1,4,2,7,8,0,2,10,12,8,1,4,9,16,6,8,1,2,1,21,17,0,1,3,16
66,sequence_19357,0,0,3,3,1,6,6,4,8,7,9,5,3,10,1,13,6,16,17,9,14,11,0,6,16,9,26,15
67,sequence_20056,1,1,2,2,5,5,2,3,2,5,2,4,11,12,12,15,7,8,14,6,18,9,9,12,1,5,13,2
68,sequence_19526,0,2,1,1,4,2,7,8,0,2,10,12,8,1,4,9,16,1,8,1,12,1,3,17,0,1,1,16
69,sequence_20046,0,2,1,4,4,2,7,8,1,4,3,12,2,9,5,16,10,10,8,17,8,18,16,22,11,10,25,26
70,sequence_19443,0,0,0,0,0,1,0,5,6,6,4,7,0,8,2,6,9,7,2,2,6,4,15,7,7,19,19,5
71,sequence_19410,0,0,3,3,1,6,6,4,7,7,9,5,3,10,1,13,6,12,17,9,14,11,0,6,22,20,26,15
72,sequence_19390,0,2,1,1,4,2,1,1,3,2,7,10,7,7,13,0,4,17,5,18,17,7,18,4,10,16,14,19
73,sequence_19439,0,2,1,1,4,2,1,1,3,4,8,2,7,6,13,0,4,17,11,14,19,17,7,23,10,8,15,19
74,sequence_20071,0,2,1,4,3,4,3,8,1,0,3,8,6,9,15,10,14,10,7,8,8,18,3,11,21,6,11,6
75,sequence_19451,0,0,3,3,1,0,5,0,8,1,1,3,13,2,8,11,6,0,1,11,0,3,22,1,9,11,24,28
76,sequence_20041,0,0,3,4,3,4,3,6,1,0,5,8,6,11,5,10,14,15,7,8,5,6,23,11,11,21,11,13
77,sequence_19415,0,0,3,3,1,0,5,0,7,1,1,3,13,2,8,2,17,0,1,12,0,3,19,15,12,20,20,28
78,sequence_20035,0,2,1,4,4,2,1,1,3,4,8,12,2,9,5,16,10,10,5,17,8,18,16,22,11,10,25,26
79,sequence_20051,0,0,0,4,3,4,3,2,9,0,6,0,4,4,15,4,1,18,10,10,3,13,1,16,19,21,0,26
80,sequence_19397,0,0,3,3,1,0,5,0,4,1,1,1,13,2,10,11,3,5,3,11,12,3,19,15,9,11,1,21
81,sequence_19394,0,0,0,0,0,1,0,5,6,6,4,7,5,13,11,8,3,14,6,2,13,14,17,19,25,12,6,22
82,sequence_19374,0,2,1,1,4,2,1,1,3,2,7,10,7,7,13,0,4,17,5,18,17,7,18,4,10,16,14,19
83,sequence_19378,0,0,3,3,1,0,5,0,4,1,1,1,13,2,10,5,3,5,3,12,12,19,19,15,12,17,1,21
84,sequence_19441,0,0,0,0,0,1,0,5,6,9,4,7,0,0,14,6,5,7,2,14,6,17,15,7,7,19,19,5
85,sequence_19433,0,0,3,3,1,6,6,1,4,7,9,1,3,7,10,0,4,5,3,20,10,0,20,10,2,4,17,0
86,sequence_20062,0,0,3,4,3,4,3,6,1,0,5,8,6,11,9,10,14,4,7,8,5,6,23,11,21,6,11,13
87,sequence_19393,0,0,3,3,1,0,5,0,4,1,1,1,13,2,10,5,3,5,1,12,12,3,4,15,9,11,1,21
88,sequence_20065,0,0,3,4,3,4,3,6,1,10,5,1,6,11,9,10,14,4,10,20,5,6,13,10,2,21,12,10
89,sequence_19383,0,0,0,0,0,1,0,5,6,9,4,7,0,0,14,6,5,7,2,4,6,4,15,14,7,19,19,5
90,sequence_19422,0,0,0,0,0,1,0,5,6,6,0,7,5,8,2,6,9,7,2,2,6,4,15,5,20,2,16,11
91,sequence_19495,0,0,3,3,1,0,5,4,4,10,1,1,13,2,10,11,0,5,3,11,12,22,20,1,9,23,17,21
92,sequence_19431,0,2,1,1,4,2,1,1,0,2,10,10,8,1,13,9,4,6,13,1,2,7,21,23,13,22,22,7
93,sequence_20058,0,0,0,4,3,4,3,2,9,0,6,8,4,4,15,4,1,18,7,10,3,13,1,8,15,14,0,6
94,sequence_19488,0,2,1,1,4,2,1,1,0,2,7,10,8,7,13,9,13,6,5,18,17,7,18,4,0,16,14,0
95,sequence_19375,0,0,3,3,1,6,6,4,4,7,9,1,3,10,10,5,3,5,3,18,12,11,4,6,2,17,17,0
96,sequence_19511,1,1,2,2,5,5,2,3,2,5,2,9,11,12,3,15,7,2,14,6,18,9,9,12,1,5,13,2
97,sequence_53065,0,0,0,0,0,1,0,2,9,6,6,11,0,4,2,4,1,7,19,10,20,16,15,16,19,24,27,4
98,sequence_53074,0,0,3,4,3,4,3,6,8,8,5,11,12,11,9,1,15,4,18,7,21,21,8,13,23,0,23,27
99,sequence_20050,0,0,0,4,3,4,3,2,9,0,6,0,4,4,15,4,1,18,10,10,3,13,1,16,8,25,0,18
100,sequence_19515,0,0,0,0,0,1,0,5,6,9,4,7,0,0,14,8,5,3,12,4,13,20,5,24,22,12,8,24
101,sequence_20057,0,0,0,4,3,4,3,2,9,0,6,0,4,4,15,4,1,18,10,10,3,13,1,8,15,14,0,6
102,sequence_19438,0,0,3,3,1,6,6,0,7,7,9,5,3,10,1,13,6,12,17,9,14,11,0,6,16,9,7,20
103,sequence_19486,0,0,3,3,1,6,6,4,4,10,9,1,3,10,10,11,0,16,3,20,10,21,20,10,16,4,17,0
104,sequence_19389,0,0,0,0,0,1,0,5,6,6,0,7,5,8,2,6,5,7,2,2,6,4,15,14,7,19,19,5
105,sequence_19468,0,0,0,0,0,1,0,5,6,9,0,7,0,0,14,6,5,7,12,4,6,20,15,24,7,19,5,24
106,sequence_20068,0,0,3,4,3,4,3,6,1,10,5,8,6,11,9,10,14,4,10,20,5,6,13,8,21,21,12,10
107,sequence_19420,0,0,3,3,1,0,5,0,4,1,1,1,13,2,2,5,3,5,3,12,12,19,19,15,20,2,1,3
108,sequence_20076,0,0,3,4,3,4,3,6,1,0,5,8,6,11,9,10,14,15,7,8,5,6,23,11,21,6,11,13
109,sequence_20070,0,2,1,4,3,4,3,8,1,0,3,8,2,9,15,16,14,10,7,17,8,18,16,22,21,6,25,16
110,sequence_19399,0,0,0,0,0,1,0,5,6,6,4,7,5,13,11,8,3,14,6,2,13,14,17,19,25,12,6,22
111,sequence_19436,0,2,1,1,4,2,7,8,0,2,10,10,8,1,4,9,16,6,13,1,2,1,21,4,13,22,22,7
112,sequence_19492,0,2,1,1,4,2,7,8,0,2,10,12,8,1,4,9,16,6,13,1,2,1,21,17,6,1,22,7
113,sequence_19445,1,1,2,2,5,5,2,3,2,5,2,9,11,3,12,15,2,8,14,6,18,9,9,12,1,5,13,23
114,sequence_19403,1,1,2,2,5,5,2,3,2,5,2,9,1,12,3,15,7,2,0,16,18,2,9,9,18,13,13,25
115,sequence_19428,0,2,1,1,4,2,7,8,0,4,10,2,8,1,4,9,12,1,13,13,2,12,3,0,13,22,21,7
116,sequence_19377,0,0,0,0,0,1,0,5,6,6,4,7,5,13,11,8,3,14,6,2,13,14,17,19,25,12,6,22
117,sequence_19427,0,0,3,3,1,0,5,0,7,1,1,3,13,2,8,2,6,12,1,12,0,3,0,15,12,20,24,20
118,sequence_19521,1,1,2,2,2,3,4,7,5,3,11,6,1,14,6,7,2,13,9,3,1,5,2,20,5,15,2,17
119,sequence_20045,0,0,0,4,3,4,3,2,9,0,6,0,4,4,15,4,1,18,7,10,3,13,1,16,15,14,0,6
120,sequence_19412,0,0,3,3,1,0,5,0,7,1,1,3,13,2,8,2,17,0,1,12,0,3,0,15,12,20,20,28
121,sequence_19508,0,0,0,0,0,1,0,5,6,6,0,7,5,8,11,8,9,3,12,19,13,4,11,5,3,2,16,11
122,sequence_53080,0,0,3,4,3,4,3,6,1,8,5,11,12,11,9,1,15,15,18,7,21,16,8,13,23,0,23,27
123,sequence_20073,0,0,0,4,3,4,3,2,9,0,6,8,4,4,15,4,1,18,7,10,3,13,1,8,15,14,0,6
124,sequence_19442,0,2,1,1,4,2,1,1,3,4,8,2,7,6,13,0,4,17,11,14,19,17,7,23,10,8,15,19
125,sequence_53077,1,1,2,2,5,5,2,3,2,5,2,4,11,3,6,15,2,8,0,3,15,5,6,12,14,3,13,8
126,sequence_19429,1,1,2,2,5,5,2,3,2,5,2,9,11,3,12,15,2,8,14,6,18,9,9,12,1,5,13,23
127,sequence_19416,0,0,3,3,1,6,6,4,4,7,9,5,3,10,10,5,3,5,17,9,14,11,4,6,22,17,26,0
128,sequence_20055,0,0,3,4,3,4,3,6,1,10,5,1,6,11,5,10,10,4,10,20,10,0,13,10,2,4,12,10
129,sequence_19388,0,0,3,3,1,6,6,4,4,7,9,5,3,10,10,5,3,5,17,9,14,11,4,6,22,17,26,0
130,sequence_20049,0,2,1,4,4,2,7,8,0,2,10,12,8,1,4,16,10,10,8,17,2,18,16,22,11,10,25,26
131,sequence_20059,0,0,3,4,3,4,3,6,1,0,5,8,6,11,9,10,14,15,7,8,5,6,23,11,21,6,11,13
132,sequence_19467,0,0,3,3,1,6,6,4,8,7,9,5,3,10,1,13,0,16,17,0,4,21,10,6,4,9,26,12
133,sequence_19373,0,2,1,1,4,2,1,1,0,2,7,10,8,7,13,9,13,6,5,18,17,7,18,4,0,16,14,1
134,sequence_19396,0,0,3,3,1,0,5,0,4,1,1,1,13,2,10,5,3,5,6,12,12,19,19,15,12,20,1,21
135,sequence_19527,0,0,3,3,1,0,5,4,4,1,1,1,13,2,10,5,3,5,3,12,12,22,19,15,12,17,1,21
136,sequence_19435,0,2,1,1,4,2,7,8,0,2,10,12,8,1,4,9,16,6,13,1,2,1,21,4,13,22,22,7
137,sequence_53069,0,0,3,4,3,4,3,6,1,8,5,11,12,11,5,1,15,15,18,7,21,16,8,13,23,0,23,27
138,sequence_19418,0,0,0,0,0,1,0,5,6,6,0,7,5,8,2,6,5,7,2,2,6,4,15,14,20,19,19,5
139,sequence_20075,0,2,1,1,4,2,1,1,3,4,8,12,2,9,0,12,13,10,10,17,8,18,16,18,6,26,18,1
140,sequence_19423,0,0,3,3,1,6,6,0,7,7,9,5,3,10,1,13,6,12,17,9,14,11,0,6,16,9,7,20
141,sequence_19516,0,0,3,3,1,6,6,4,8,7,9,5,3,10,1,11,0,16,17,11,4,21,10,1,16,23,4,3
142,sequence_19512,1,1,2,2,5,5,2,3,2,5,2,9,11,12,3,3,7,2,14,6,18,9,9,2,1,5,9,2
143,sequence_19387,0,0,3,3,1,0,5,0,7,1,1,3,13,2,8,2,17,0,1,12,0,19,19,15,12,20,20,3
144,sequence_53061,1,1,2,2,5,5,2,3,2,5,2,4,11,12,12,15,7,2,14,6,15,9,9,2,14,5,13,2
145,sequence_19448,0,0,0,0,0,1,0,5,6,9,4,7,0,0,14,6,5,7,11,14,6,17,15,7,7,19,19,24
146,sequence_19469,0,0,0,0,0,1,0,5,6,9,4,7,0,0,14,8,5,3,12,4,7,20,5,24,8,12,8,24
147,sequence_19449,0,0,3,3,1,0,5,0,7,1,1,3,13,2,8,2,6,0,1,12,0,3,22,1,9,11,24,28
148,sequence_53063,0,0,0,0,0,1,0,2,9,6,6,0,0,0,14,6,5,7,19,4,20,16,15,14,7,24,27,4
149,sequence_19457,0,0,3,3,1,0,5,0,4,1,1,1,13,2,10,11,3,5,3,11,10,0,22,15,9,4,24,21
150,sequence_19466,0,2,1,1,4,2,1,1,3,4,8,2,7,6,7,0,13,17,5,0,19,12,7,18,10,26,18,1
151,sequence_19494,0,2,1,1,4,2,7,8,0,2,10,12,8,1,4,9,16,6,13,1,2,1,21,4,6,1,22,7
152,sequence_19454,0,0,3,3,1,6,6,0,4,10,9,1,3,10,10,13,6,5,3,20,10,0,20,10,2,4,17,0
153,sequence_19529,0,0,0,0,0,1,0,5,6,6,0,7,5,8,2,6,9,7,2,19,6,4,11,5,20,2,16,11
154,sequence_19426,0,0,3,3,1,6,6,0,8,7,9,5,3,10,1,13,6,12,17,9,10,11,22,10,16,4,7,15
155,sequence_19491,0,0,0,0,0,1,0,5,6,6,0,7,5,13,11,8,9,14,6,19,13,14,11,5,3,12,16,22
156,sequence_19421,0,2,1,1,4,2,7,8,0,2,10,12,8,1,4,9,16,6,8,1,2,1,21,4,0,1,22,7
157,sequence_19514,0,0,0,0,0,1,0,5,6,9,0,7,0,0,14,6,5,7,12,0,6,20,15,24,7,19,5,24
158,sequence_19368,0,0,3,3,1,0,5,0,7,1,1,3,13,2,8,2,17,0,1,12,0,3,19,15,12,20,20,28
159,sequence_19437,0,0,3,3,1,0,5,0,4,1,1,1,13,2,10,5,3,5,3,12,12,0,19,15,12,22,24,21
160,sequence_20044,0,0,3,4,3,4,3,6,1,0,5,8,6,11,5,10,14,15,7,8,5,6,23,11,11,6,11,13
161,sequence_19501,0,2,1,1,4,2,7,8,3,4,3,2,7,6,7,14,12,1,16,13,9,12,3,0,10,7,21,16
162,sequence_20074,0,0,0,4,3,4,3,2,9,0,6,8,4,4,15,4,1,18,7,10,3,13,1,8,15,14,0,6
163,sequence_19395,0,2,1,1,4,2,7,8,0,2,10,10,8,1,4,9,16,6,8,1,2,19,3,17,0,1,21,7
164,sequence_19510,0,0,0,0,0,1,0,5,6,6,0,7,5,8,2,6,9,7,2,19,6,4,11,5,20,2,16,11
165,sequence_19489,0,0,3,3,1,6,6,4,4,7,9,1,3,10,10,5,3,5,3,18,12,21,20,10,2,17,17,0
166,sequence_19440,0,0,0,0,0,1,0,2,6,9,4,0,0,0,14,6,5,3,2,4,7,10,5,7,8,19,19,18
167,sequence_19408,0,0,0,0,0,1,0,2,6,9,4,0,0,0,14,6,5,3,2,4,7,10,5,14,8,25,8,18
168,sequence_53076,1,1,2,2,5,5,2,3,2,5,2,4,11,3,12,15,2,8,14,6,15,9,9,12,14,5,13,2
169,sequence_19372,0,2,1,1,4,2,1,1,0,2,7,10,8,7,13,9,4,6,5,18,17,7,4,17,0,16,14,1
170,sequence_19507,0,2,1,1,4,2,7,8,0,2,10,12,8,1,4,9,16,1,8,1,12,1,3,17,0,1,1,16
171,sequence_20066,0,0,3,4,3,4,3,6,1,10,5,8,6,11,9,10,14,4,10,20,5,6,13,11,21,21,12,10
172,sequence_19524,0,0,0,0,0,1,0,5,6,9,0,0,5,8,14,6,5,3,12,4,7,10,5,5,3,25,16,0
173,sequence_19414,0,2,1,1,4,2,7,8,3,4,3,2,7,6,7,14,12,1,16,13,9,12,7,0,10,7,21,19
174,sequence_19485,0,0,3,3,1,6,6,4,4,7,9,5,3,10,10,5,0,16,3,0,10,21,20,10,16,17,17,0
175,sequence_19384,0,0,3,3,1,6,6,4,7,7,9,5,3,10,1,13,6,12,17,9,14,11,0,6,22,20,26,15
176,sequence_19493,0,0,0,0,0,1,0,5,6,6,0,7,5,8,2,6,9,7,12,19,6,4,11,24,20,2,5,11
177,sequence_19484,1,1,2,2,5,5,2,3,2,5,2,9,11,3,3,15,2,8,0,6,1,9,9,12,1,5,13,2
178,sequence_53073,0,0,3,4,3,4,3,6,8,8,5,11,12,11,9,1,15,4,18,7,21,21,8,13,23,0,23,27
179,sequence_20034,1,1,2,2,5,5,2,3,2,5,2,4,11,14,12,3,7,2,4,16,16,2,2,2,24,13,9,9
180,sequence_19456,0,2,1,1,4,2,7,8,0,2,10,12,8,1,4,9,16,6,13,1,2,1,21,4,13,22,22,7
181,sequence_53067,0,0,0,4,3,4,0,2,9,6,6,11,12,4,11,4,1,18,19,10,20,16,1,16,19,24,27,4
182,sequence_19502,0,2,1,1,4,2,7,8,0,4,3,12,2,9,7,12,16,1,16,5,8,8,12,18,6,7,3,16
183,sequence_20053,0,0,3,4,3,4,3,6,1,0,5,8,6,11,5,10,14,15,7,8,5,6,23,11,11,6,11,13
184,sequence_19355,0,0,0,0,0,1,0,2,6,9,4,0,0,0,14,6,5,3,2,4,7,10,5,14,8,25,8,18
185,sequence_19365,0,2,1,1,4,2,7,8,3,4,3,2,7,6,7,14,12,1,16,13,9,12,7,0,10,7,21,19
186,sequence_20047,0,0,3,4,3,4,3,6,1,0,5,8,6,11,5,10,14,15,7,8,5,6,23,11,11,21,11,13
187,sequence_19528,0,0,0,0,0,1,0,5,6,6,0,7,5,8,2,6,9,7,12,19,6,4,11,24,20,2,5,11
188,sequence_19455,0,2,1,1,4,2,7,8,0,2,10,2,8,1,4,9,4,1,13,1,2,1,21,23,13,22,15,19
189,sequence_19479,0,0,3,3,1,0,5,4,7,1,1,3,13,2,8,2,17,0,1,12,4,22,10,15,12,20,4,3
190,sequence_19452,0,2,1,1,4,2,1,1,3,2,7,2,7,7,13,0,4,17,11,14,19,17,7,23,13,8,15,19
191,sequence_19407,0,2,1,1,4,2,1,1,3,4,8,2,7,6,13,0,12,17,11,13,19,17,7,0,10,8,21,19
192,sequence_19444,0,2,1,1,4,2,7,8,3,4,3,2,7,6,7,0,12,1,16,14,9,12,7,0,10,8,15,19
193,sequence_19499,0,2,1,1,4,2,7,8,0,4,3,12,2,9,7,12,16,1,16,5,8,12,3,17,6,7,3,16
194,sequence_19487,0,2,1,1,4,2,1,1,3,2,7,10,7,7,13,0,4,17,5,18,17,7,18,4,10,16,14,19
195,sequence_19398,0,0,0,0,0,1,0,5,6,6,0,7,5,8,2,6,9,7,2,2,6,4,15,5,20,2,16,11
196,sequence_19424,0,0,3,3,1,6,6,0,7,7,9,5,3,10,1,13,6,12,17,9,14,11,0,6,22,9,7,20
197,sequence_20037,0,0,3,4,3,4,3,6,1,0,5,8,6,11,5,10,14,15,7,8,5,6,23,11,11,6,11,13
198,sequence_53058,0,2,1,1,4,2,1,1,3,8,8,11,2,9,0,12,13,6,5,17,8,16,16,18,23,0,18,1
199,sequence_19458,1,1,2,2,2,5,2,3,2,5,2,9,1,12,3,15,7,13,14,6,1,9,9,20,1,5,13,2
200,sequence_19470,0,2,1,1,4,2,1,1,3,4,8,12,2,9,7,12,13,6,5,5,17,8,12,18,6,26,18,1
201,sequence_19364,0,0,3,3,1,0,5,0,8,1,1,3,13,2,8,2,17,0,1,11,0,3,10,1,9,11,20,3
202,sequence_19366,0,2,1,1,4,2,7,8,0,4,3,12,2,9,7,12,16,6,16,5,8,8,12,0,6,7,3,16
203,sequence_19361,0,2,1,1,4,2,7,8,3,4,3,2,7,6,7,14,12,1,16,13,9,12,7,0,10,7,3,16
204,sequence_19358,0,0,0,0,0,1,0,2,7,9,4,7,0,13,11,8,17,3,6,4,13,14,17,19,25,12,6,18
205,sequence_19360,0,0,3,3,1,0,5,0,7,1,1,3,13,2,8,2,0,0,1,12,0,3,10,1,9,11,20,28
206,sequence_19474,0,0,3,3,1,0,5,4,8,1,1,3,13,2,8,11,0,0,1,11,4,22,10,1,9,23,4,12
207,sequence_53060,0,0,3,4,3,4,3,6,1,8,5,11,12,11,5,1,15,15,18,7,21,16,8,13,23,0,23,27
208,sequence_19473,0,2,1,1,4,2,7,8,0,4,3,12,2,9,7,12,16,1,16,5,8,8,12,18,6,7,3,16
209,sequence_19459,1,1,2,2,5,5,2,3,2,5,2,9,11,12,3,15,7,2,14,6,18,9,9,12,1,5,13,2
