,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
87,sequence_19393,26,26,26,26,26,26,26,25,25,25
88,sequence_20065,8,8,8,8,8,8,8,6,6,6
89,sequence_19383,11,11,11,11,11,11,11,9,9,9
90,sequence_19422,19,19,19,19,19,19,19,17,17,17
91,sequence_19495,13,13,13,13,13,13,13,11,11,11
92,sequence_19431,16,16,16,16,16,16,16,14,14,14
93,sequence_20058,2,2,2,2,2,2,2,2,2,2
94,sequence_19488,9,9,9,9,9,9,9,7,7,7
95,sequence_19375,10,10,10,10,10,10,10,8,8,8
96,sequence_19511,28,28,28,28,28,28,28,27,27,27
97,sequence_53065,22,22,22,22,22,22,22,21,21,21
98,sequence_53074,1,1,1,1,1,1,1,1,1,1
99,sequence_20050,20,20,20,20,20,20,20,18,18,18
100,sequence_19515,17,17,17,17,17,17,17,15,15,15
101,sequence_20057,2,2,2,2,2,2,2,2,2,2
102,sequence_19438,18,18,18,18,18,18,18,16,16,16
103,sequence_19486,13,13,13,13,13,13,13,11,11,11
104,sequence_19389,19,19,19,19,19,19,19,17,17,17
105,sequence_19468,17,17,17,17,17,17,17,15,15,15
106,sequence_20068,12,12,12,12,12,12,12,10,10,10
107,sequence_19420,10,10,10,10,10,10,10,8,8,8
108,sequence_20076,12,12,12,12,12,12,12,10,10,10
109,sequence_20070,2,2,2,2,2,2,2,2,2,2
110,sequence_19399,14,14,14,14,14,14,14,12,12,12
111,sequence_19436,16,16,16,16,16,16,16,14,14,14
112,sequence_19492,29,29,29,29,29,29,29,28,28,28
113,sequence_19445,15,15,15,15,15,15,15,13,13,13
114,sequence_19403,33,33,33,33,33,33,33,32,32,32
115,sequence_19428,23,23,23,23,23,23,23,22,22,22
116,sequence_19377,14,14,14,14,14,14,14,12,12,12
117,sequence_19427,18,18,18,18,18,18,18,16,16,16
118,sequence_19521,25,25,25,25,25,25,25,24,24,24
119,sequence_20045,2,2,2,2,2,2,2,2,2,2
120,sequence_19412,7,7,7,7,7,7,7,5,5,5
121,sequence_19508,19,19,19,19,19,19,19,17,17,17
122,sequence_53080,1,1,1,1,1,1,1,1,1,1
123,sequence_20073,2,2,2,2,2,2,2,2,2,2
124,sequence_19442,24,24,24,24,24,24,24,23,23,23
125,sequence_53077,3,3,3,3,3,3,3,19,19,19
126,sequence_19429,15,15,15,15,15,15,15,13,13,13
127,sequence_19416,7,7,7,7,7,7,7,5,5,5
128,sequence_20055,8,8,8,8,8,8,8,6,6,6
129,sequence_19388,7,7,7,7,7,7,7,5,5,5
130,sequence_20049,5,5,5,5,5,5,5,3,3,3
131,sequence_20059,4,4,4,4,4,4,4,10,10,10
132,sequence_19467,7,7,7,7,7,7,7,5,5,5
133,sequence_19373,9,9,9,9,9,9,9,7,7,7
134,sequence_19396,10,10,10,10,10,10,10,8,8,8
135,sequence_19527,10,10,10,10,10,10,10,8,8,8
136,sequence_19435,16,16,16,16,16,16,16,14,14,14
137,sequence_53069,1,1,1,1,1,1,1,1,1,1
138,sequence_19418,19,19,19,19,19,19,19,17,17,17
139,sequence_20075,30,30,30,30,30,30,30,29,29,29
140,sequence_19423,18,18,18,18,18,18,18,16,16,16
141,sequence_19516,13,13,13,13,13,13,13,11,11,11
142,sequence_19512,28,28,28,28,28,28,28,27,27,27
143,sequence_19387,7,7,7,7,7,7,7,5,5,5
144,sequence_53061,3,3,3,3,3,3,3,19,19,19
145,sequence_19448,11,11,11,11,11,11,11,9,9,9
146,sequence_19469,17,17,17,17,17,17,17,15,15,15
147,sequence_19449,18,18,18,18,18,18,18,16,16,16
148,sequence_53063,11,11,11,11,11,11,11,9,9,9
149,sequence_19457,18,18,18,18,18,18,18,16,16,16
150,sequence_19466,30,30,30,30,30,30,30,29,29,29
151,sequence_19494,29,29,29,29,29,29,29,28,28,28
152,sequence_19454,13,13,13,13,13,13,13,11,11,11
153,sequence_19529,19,19,19,19,19,19,19,17,17,17
154,sequence_19426,18,18,18,18,18,18,18,16,16,16
155,sequence_19491,14,14,14,14,14,14,14,12,12,12
156,sequence_19421,16,16,16,16,16,16,16,14,14,14
157,sequence_19514,11,11,11,11,11,11,11,9,9,9
158,sequence_19368,10,10,10,10,10,10,10,8,8,8
159,sequence_19437,10,10,10,10,10,10,10,8,8,8
160,sequence_20044,4,4,4,4,4,4,4,10,10,10
161,sequence_19501,23,23,23,23,23,23,23,22,22,22
162,sequence_20074,2,2,2,2,2,2,2,2,2,2
163,sequence_19395,21,21,21,21,21,21,21,20,20,20
164,sequence_19510,19,19,19,19,19,19,19,17,17,17
165,sequence_19489,13,13,13,13,13,13,13,11,11,11
166,sequence_19440,11,11,11,11,11,11,11,9,9,9
167,sequence_19408,20,20,20,20,20,20,20,18,18,18
168,sequence_53076,28,28,28,28,28,28,28,19,19,19
169,sequence_19372,9,9,9,9,9,9,9,7,7,7
170,sequence_19507,21,21,21,21,21,21,21,20,20,20
171,sequence_20066,12,12,12,12,12,12,12,10,10,10
172,sequence_19524,13,13,13,13,13,13,13,11,11,11
173,sequence_19414,23,23,23,23,23,23,23,22,22,22
174,sequence_19485,13,13,13,13,13,13,13,11,11,11
175,sequence_19384,7,7,7,7,7,7,7,5,5,5
176,sequence_19493,19,19,19,19,19,19,19,17,17,17
177,sequence_19484,28,28,28,28,28,28,28,27,27,27
178,sequence_53073,1,1,1,1,1,1,1,1,1,1
179,sequence_20034,6,6,6,6,6,6,6,4,4,4
180,sequence_19456,16,16,16,16,16,16,16,14,14,14
181,sequence_53067,22,22,22,22,22,22,22,21,21,21
182,sequence_19502,29,29,29,29,29,29,29,28,28,28
183,sequence_20053,18,18,18,18,18,18,18,16,16,16
184,sequence_19355,20,20,20,20,20,20,20,18,18,18
185,sequence_19365,23,23,23,23,23,23,23,22,22,22
186,sequence_20047,12,12,12,12,12,12,12,10,10,10
187,sequence_19528,19,19,19,19,19,19,19,17,17,17
188,sequence_19455,24,24,24,24,24,24,24,23,23,23
189,sequence_19479,27,27,27,27,27,27,27,26,26,26
190,sequence_19452,24,24,24,24,24,24,24,23,23,23
191,sequence_19407,23,23,23,23,23,23,23,22,22,22
192,sequence_19444,23,23,23,23,23,23,23,22,22,22
193,sequence_19499,21,21,21,21,21,21,21,20,20,20
194,sequence_19487,9,9,9,9,9,9,9,7,7,7
195,sequence_19398,14,14,14,14,14,14,14,12,12,12
196,sequence_19424,7,7,7,7,7,7,7,5,5,5
197,sequence_20037,26,26,26,26,26,26,26,25,25,25
198,sequence_53058,30,30,30,30,30,30,30,29,29,29
199,sequence_19458,25,25,25,25,25,25,25,24,24,24
200,sequence_19470,30,30,30,30,30,30,30,29,29,29
201,sequence_19364,26,26,26,26,26,26,26,25,25,25
202,sequence_19366,29,29,29,29,29,29,29,28,28,28
203,sequence_19361,23,23,23,23,23,23,23,22,22,22
204,sequence_19358,26,26,26,26,26,26,26,25,25,25
205,sequence_19360,26,26,26,26,26,26,26,25,25,25
206,sequence_19474,27,27,27,27,27,27,27,26,26,26
207,sequence_53060,1,1,1,1,1,1,1,1,1,1
208,sequence_19473,29,29,29,29,29,29,29,28,28,28
209,sequence_19459,28,28,28,28,28,28,28,27,27,27
210,sequence_19481,27,27,27,27,27,27,27,26,26,26
211,sequence_19465,27,27,27,27,27,27,27,26,26,26
212,sequence_19476,27,27,27,27,27,27,27,26,26,26
213,sequence_19480,29,29,29,29,29,29,29,28,28,28
214,sequence_19463,28,28,28,28,28,28,28,27,27,27
215,sequence_19464,30,30,30,30,30,30,30,29,29,29
216,sequence_19359,29,29,29,29,29,29,29,28,28,28
217,sequence_19350,28,28,28,28,28,28,28,27,27,27
218,sequence_19367,26,26,26,26,26,26,26,25,25,25
219,sequence_19471,13,13,13,13,13,13,13,11,11,11
220,sequence_19475,29,29,29,29,29,29,29,28,28,28
221,sequence_19353,26,26,26,26,26,26,26,25,25,25
222,sequence_19461,28,28,28,28,28,28,28,27,27,27
223,sequence_19483,27,27,27,27,27,27,27,26,26,26
224,sequence_19472,27,27,27,27,27,27,27,26,26,26
225,sequence_19462,25,25,25,25,25,25,25,24,24,24
226,sequence_19362,26,26,26,26,26,26,26,25,25,25
227,sequence_19349,25,25,25,25,25,25,25,24,24,24
228,sequence_19478,27,27,27,27,27,27,27,26,26,26
229,sequence_19351,28,28,28,28,28,28,28,27,27,27
230,sequence_19460,25,25,25,25,25,25,25,24,24,24
231,sequence_19352,30,30,30,30,30,30,30,29,29,29
232,sequence_19482,29,29,29,29,29,29,29,28,28,28
233,sequence_19518,27,27,27,27,27,27,27,26,26,26
234,sequence_19356,30,30,30,30,30,30,30,29,29,29
235,sequence_19503,27,27,27,27,27,27,27,26,26,26
236,sequence_19517,29,29,29,29,29,29,29,28,28,28
237,sequence_19520,27,27,27,27,27,27,27,26,26,26
238,sequence_19385,26,26,26,26,26,26,26,25,25,25
239,sequence_19411,26,26,26,26,26,26,26,25,25,25
240,sequence_19513,27,27,27,27,27,27,27,26,26,26
241,sequence_19413,26,26,26,26,26,26,26,25,25,25
242,sequence_53083,0,0,0,0,0,0,0,0,0,0
243,sequence_53088,31,31,31,31,31,31,31,30,30,30
244,sequence_19381,33,33,33,33,33,33,33,32,32,32
245,sequence_53081,0,0,0,0,0,0,0,0,0,0
246,sequence_53086,31,31,31,31,31,31,31,30,30,30
247,sequence_53087,0,0,0,0,0,0,0,0,0,0
248,sequence_19400,14,14,14,14,14,14,14,12,12,12
249,sequence_53068,31,31,31,31,31,31,31,30,30,30
250,sequence_53072,0,0,0,0,0,0,0,0,0,0
251,sequence_53098,31,31,31,31,31,31,31,30,30,30
252,sequence_53052,0,0,0,0,0,0,0,0,0,0
253,sequence_53084,0,0,0,0,0,0,0,0,0,0
254,sequence_53099,32,32,32,32,32,32,32,31,31,31
255,sequence_53056,0,0,0,0,0,0,0,0,0,0
256,sequence_19347,32,32,32,32,32,32,32,31,31,31
257,sequence_19379,32,32,32,32,32,32,32,31,31,31
258,sequence_19348,33,33,33,33,33,33,33,32,32,32
259,sequence_19380,33,33,33,33,33,33,33,32,32,32
260,sequence_19401,32,32,32,32,32,32,32,31,31,31
