,secuencia,birch-2,birch-3,birch-4,birch-5,birch-6,birch-7,birch-8,birch-9,birch-10,birch-11,birch-12,birch-13,birch-14,birch-15,birch-16,birch-17,birch-18,birch-19,birch-20,birch-21,birch-22,birch-23,birch-24,birch-25,birch-26,birch-27,birch-28,birch-29
60,sequence_51014,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,5,5,5,5,5,5,5,5,5,5,2
61,sequence_50984,0,2,2,0,1,0,5,2,2,2,0,6,2,0,15,15,7,7,7,7,3,1,0,13,13,13,13,13
62,sequence_51054,0,2,2,0,5,5,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
63,sequence_51002,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,18,18,18,18,18,18,18,18,18,18,18
64,sequence_51033,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,18,18,18,18,18,18,18,18,18,18,18
65,sequence_51027,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,5,5,5,5,5,5,5,5,5,5,2
66,sequence_51023,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,18,18,18,18,18,18,18,18,18,18,18
67,sequence_51012,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,18,18,18,18,18,18,18,18,18,18,18
68,sequence_51018,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,18,18,18,18,18,18,18,18,18,18,18
69,sequence_51015,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,18,18,18,18,18,18,18,18,18,18,18
70,sequence_50973,0,2,2,0,1,0,5,2,2,2,0,6,2,0,3,3,1,1,1,0,7,3,1,1,0,10,10,10
71,sequence_32112,1,1,0,2,2,2,0,5,5,5,2,0,6,2,2,2,2,0,13,13,13,13,13,6,6,6,6,6
72,sequence_50978,0,2,2,0,1,0,5,2,2,2,0,6,2,0,3,3,1,1,1,0,7,3,1,1,0,26,26,26
73,sequence_32162,1,1,0,2,2,2,0,5,5,5,2,0,13,13,13,13,13,13,6,6,6,6,6,2,2,2,2,0
74,sequence_50995,0,2,2,0,1,0,5,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,25,25,25,25
75,sequence_50972,0,2,2,0,5,5,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
76,sequence_32115,1,1,0,2,2,2,0,5,5,5,2,0,6,2,2,2,2,0,19,19,19,19,19,19,19,19,19,19
77,sequence_50979,0,2,2,0,1,0,5,2,2,2,0,6,2,0,3,3,1,1,1,0,7,3,1,1,0,26,26,26
78,sequence_32152,1,1,0,2,2,2,0,5,5,5,2,0,13,13,13,13,13,13,6,6,6,6,6,2,2,2,2,0
79,sequence_32113,1,1,0,2,2,2,0,5,5,5,2,0,6,2,2,2,2,0,19,19,19,19,19,19,19,19,19,19
80,sequence_32182,1,1,0,4,4,1,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,1,1
81,sequence_50987,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,5,5,5,5,5,5,5,5,5,5,2
82,sequence_51052,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,5,5,5,5,5,5,5,5,5,5,2
83,sequence_50988,0,2,2,0,1,0,5,2,2,2,0,6,2,0,15,15,7,7,7,7,3,1,0,13,13,13,13,13
84,sequence_32158,1,1,0,4,4,1,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,1,1
85,sequence_32180,1,1,0,2,2,2,0,8,8,3,3,3,3,3,1,0,15,15,15,15,15,15,7,7,7,7,3,3
86,sequence_51046,0,2,2,0,1,0,5,2,2,2,0,6,2,0,3,3,1,1,1,0,7,3,1,1,0,10,10,10
87,sequence_32181,1,1,0,4,4,1,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,1,1
88,sequence_32163,1,1,0,2,2,2,0,5,5,5,2,0,6,2,2,2,2,0,19,19,19,19,19,19,19,19,19,19
89,sequence_50980,0,2,2,0,1,0,5,2,2,2,0,6,2,0,3,3,1,1,1,0,7,3,1,1,0,26,26,26
90,sequence_50969,0,2,2,0,1,0,5,2,2,2,0,6,2,0,15,15,7,7,7,7,3,1,0,13,13,13,13,13
91,sequence_50996,0,2,2,0,1,0,5,2,2,2,0,6,2,0,15,15,7,7,7,7,3,1,0,13,13,13,13,13
92,sequence_50989,0,2,2,0,1,0,5,2,2,2,0,6,2,0,15,15,7,7,7,7,3,1,0,13,13,13,13,13
93,sequence_32150,1,1,0,2,2,2,0,5,5,5,2,0,6,2,2,2,2,0,19,19,19,19,19,19,19,19,19,19
94,sequence_51053,0,2,2,0,1,0,5,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,25,25,25,25
95,sequence_50966,0,2,2,0,1,0,7,7,7,7,7,7,7,7,7,7,3,3,3,3,1,0,23,23,23,23,23,23
96,sequence_32116,1,1,0,2,2,2,0,5,5,5,2,0,13,13,13,13,13,13,6,6,6,6,6,2,2,2,2,0
97,sequence_32159,1,1,0,2,2,2,0,8,8,3,3,3,3,3,1,0,15,15,15,15,15,15,7,7,7,7,3,3
98,sequence_32149,1,1,0,2,2,2,0,5,5,5,2,0,6,2,2,2,2,0,19,19,19,19,19,19,19,19,19,19
99,sequence_51133,0,0,1,1,0,4,4,4,1,0,5,5,5,5,5,5,5,2,0,1,0,22,22,22,22,22,22,22
100,sequence_51189,0,0,1,1,0,4,4,4,1,0,5,5,5,5,5,5,5,2,0,1,0,7,3,3,1,0,7,7
101,sequence_51167,0,0,3,3,3,3,3,3,3,1,1,1,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
102,sequence_51130,0,0,1,1,0,6,6,6,6,6,6,2,0,6,6,6,6,6,2,2,2,2,2,0,8,8,8,8
103,sequence_51186,0,0,1,1,0,6,6,6,6,6,6,2,0,6,6,6,6,6,2,2,2,2,2,0,12,12,12,12
104,sequence_51178,0,0,3,3,3,3,3,3,3,1,1,1,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
105,sequence_51158,0,0,3,3,3,3,3,3,3,1,1,1,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
106,sequence_51165,0,0,3,3,3,3,3,3,3,1,1,1,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
107,sequence_51176,0,0,3,3,3,3,3,3,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,1,0,11
108,sequence_51155,0,0,3,3,3,3,3,3,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,1,0,11
109,sequence_51162,0,0,3,3,3,3,3,3,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,1,0,11
110,sequence_51172,0,0,3,3,3,3,3,3,3,1,1,1,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
111,sequence_51195,0,0,1,1,0,4,4,4,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
112,sequence_51152,0,0,1,1,0,6,6,6,6,6,6,2,0,6,6,6,6,6,2,2,2,2,2,0,12,12,12,12
113,sequence_51177,0,0,3,3,3,3,3,3,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,1,0,11
114,sequence_51161,0,0,3,3,3,3,3,3,3,1,1,1,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
115,sequence_51166,0,0,3,3,3,3,3,3,3,1,1,1,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
116,sequence_51156,0,0,3,3,3,3,3,3,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,1,0,11
117,sequence_51180,0,0,3,3,3,3,3,3,3,1,1,1,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
118,sequence_51164,0,0,3,3,3,3,3,3,3,1,1,1,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
119,sequence_51194,0,0,1,1,0,4,4,4,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
120,sequence_51154,0,0,1,1,0,6,6,6,6,6,6,2,0,6,6,6,6,6,2,2,2,2,2,0,12,12,12,12
121,sequence_51188,0,0,1,1,0,4,4,4,1,0,5,5,5,5,5,5,5,2,0,1,0,22,22,22,22,22,22,22
122,sequence_51179,0,0,3,3,3,3,3,3,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,1,0,28
123,sequence_51127,0,0,1,1,0,6,6,6,6,6,6,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
124,sequence_51198,0,0,1,1,0,4,4,4,1,0,5,5,5,5,5,5,5,2,0,1,0,22,22,22,22,22,22,22
125,sequence_51160,0,0,3,3,3,3,3,3,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,1,0,28
126,sequence_51184,0,0,1,1,0,6,6,6,6,6,6,2,0,6,6,6,6,6,2,2,2,2,2,0,8,8,8,8
127,sequence_51129,0,0,1,1,0,4,4,4,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
128,sequence_51185,0,0,3,3,3,3,3,3,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,1,0,28
129,sequence_51128,0,0,1,1,0,6,6,6,6,6,6,2,0,6,6,6,6,6,2,2,2,2,2,0,8,8,8,8
130,sequence_51134,0,0,1,1,0,6,6,6,6,6,6,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
131,sequence_51135,0,0,1,1,0,6,6,6,6,6,6,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
132,sequence_51190,0,0,1,1,0,4,4,4,1,0,5,5,5,5,5,5,5,2,0,1,0,7,3,3,1,0,7,7
133,sequence_32134,1,1,0,2,2,2,0,8,8,3,3,3,3,3,1,0,17,17,17,17,17,17,17,17,17,17,17,17
134,sequence_32160,1,1,0,2,2,2,0,5,5,5,2,0,6,2,2,2,2,0,13,13,13,13,13,6,6,6,6,6
135,sequence_32110,1,1,0,2,2,2,0,8,8,3,3,3,3,3,1,0,15,15,15,15,15,15,7,7,7,7,3,3
136,sequence_32120,1,1,0,2,2,2,0,8,8,3,3,3,3,3,1,0,17,17,17,17,17,17,17,17,17,17,17,17
137,sequence_32142,1,1,0,2,2,2,0,8,8,3,3,3,3,3,1,0,17,17,17,17,17,17,17,17,17,17,17,17
138,sequence_32137,1,1,0,2,2,2,0,5,5,5,2,0,13,13,13,13,13,13,6,6,6,6,6,2,2,2,2,0
139,sequence_32123,1,1,0,2,2,2,0,8,8,3,3,3,3,3,1,0,17,17,17,17,17,17,17,17,17,17,17,17
140,sequence_32143,1,1,0,2,2,2,0,8,8,3,3,3,3,3,1,0,15,15,15,15,15,15,7,7,7,7,3,3
141,sequence_32139,1,1,0,2,2,2,0,8,8,3,3,3,3,3,1,0,17,17,17,17,17,17,17,17,17,17,17,17
142,sequence_32135,1,1,0,2,2,2,0,8,8,3,3,3,3,3,1,0,17,17,17,17,17,17,17,17,17,17,17,17
143,sequence_32176,1,1,0,4,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4
144,sequence_32109,1,1,0,2,2,2,0,8,8,3,3,3,3,3,1,0,17,17,17,17,17,17,17,17,17,17,17,17
145,sequence_32121,1,1,0,2,2,2,0,8,8,3,3,3,3,3,1,0,17,17,17,17,17,17,17,17,17,17,17,17
146,sequence_32140,1,1,0,2,2,2,0,8,8,3,3,3,3,3,1,0,17,17,17,17,17,17,17,17,17,17,17,17
147,sequence_32136,1,1,0,2,2,2,0,8,8,3,3,3,3,3,1,0,15,15,15,15,15,15,7,7,7,7,3,3
148,sequence_50974,0,2,2,0,1,0,5,2,2,2,0,6,2,0,3,3,1,1,1,0,7,3,1,1,0,10,10,10
149,sequence_32118,1,1,0,2,2,2,0,8,8,3,3,3,3,3,1,0,17,17,17,17,17,17,17,17,17,17,17,17
150,sequence_32146,1,1,0,2,2,2,0,8,8,3,3,3,3,3,1,0,17,17,17,17,17,17,17,17,17,17,17,17
151,sequence_32138,1,1,0,2,2,2,0,8,8,3,3,3,3,3,1,0,17,17,17,17,17,17,17,17,17,17,17,17
152,sequence_50962,0,2,2,0,1,0,7,7,7,7,7,7,7,7,7,7,3,3,3,3,1,0,15,15,15,15,15,15
153,sequence_51050,0,2,2,0,5,5,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
154,sequence_51029,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,18,18,18,18,18,18,18,18,18,18,18
155,sequence_51008,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,5,5,5,5,5,5,5,5,5,5,2
156,sequence_51011,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,18,18,18,18,18,18,18,18,18,18,18
157,sequence_32164,1,1,0,4,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4
158,sequence_51035,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,5,5,5,5,5,5,5,5,5,5,2
159,sequence_51005,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,5,5,5,5,5,5,5,5,5,5,2
160,sequence_51010,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,18,18,18,18,18,18,18,18,18,18,18
161,sequence_51013,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,18,18,18,18,18,18,18,18,18,18,18
162,sequence_50991,0,2,2,0,1,0,5,2,2,2,0,6,2,0,15,15,7,7,7,7,3,1,0,24,24,24,24,24
163,sequence_51043,0,2,2,0,5,5,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
164,sequence_51009,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,18,18,18,18,18,18,18,18,18,18,18
165,sequence_51031,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,18,18,18,18,18,18,18,18,18,18,18
166,sequence_51020,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,18,18,18,18,18,18,18,18,18,18,18
167,sequence_51034,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,5,5,5,5,5,5,5,5,5,5,2
168,sequence_51007,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,18,18,18,18,18,18,18,18,18,18,18
169,sequence_51026,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,18,18,18,18,18,18,18,18,18,18,18
170,sequence_32169,1,1,0,4,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4
171,sequence_51000,0,2,2,0,1,0,5,2,2,2,0,6,2,0,3,3,1,1,1,0,7,3,1,1,0,10,10,10
172,sequence_32171,1,1,0,4,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4
173,sequence_32170,1,1,0,4,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4
174,sequence_32166,1,1,0,2,2,2,0,5,5,5,2,0,13,13,13,13,13,13,6,6,6,6,6,2,2,2,2,0
175,sequence_32179,1,1,0,4,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4
176,sequence_50997,0,2,2,0,1,0,5,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,25,25,25,25
177,sequence_50998,0,2,2,0,1,0,5,2,2,2,0,6,2,0,3,3,1,1,1,0,7,3,1,1,0,10,10,10
178,sequence_50999,0,2,2,0,1,0,5,2,2,2,0,6,2,0,3,3,1,1,1,0,7,3,1,1,0,10,10,10
179,sequence_50961,0,2,2,0,1,0,7,7,7,7,7,7,7,7,7,7,3,3,3,3,1,0,15,15,15,15,15,15
180,sequence_32175,1,1,0,4,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4
181,sequence_32178,1,1,0,4,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4
182,sequence_51041,0,2,2,0,5,5,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
183,sequence_50965,0,2,2,0,1,0,5,2,2,2,0,6,2,0,15,15,7,7,7,7,3,1,0,13,13,13,13,13
184,sequence_51048,0,2,2,0,5,5,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
185,sequence_50992,0,2,2,0,1,0,7,7,7,7,7,7,7,7,7,7,3,3,3,3,1,0,15,15,15,15,15,15
186,sequence_32165,1,1,0,2,2,2,0,5,5,5,2,0,13,13,13,13,13,13,6,6,6,6,6,2,2,2,2,0
187,sequence_51040,0,2,2,0,5,5,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
188,sequence_32177,1,1,0,4,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4
189,sequence_50963,0,2,2,0,1,0,5,2,2,2,0,6,2,0,3,3,1,1,1,0,7,3,1,1,0,10,10,10
190,sequence_51001,0,2,2,0,1,0,5,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,25,25,25,25
191,sequence_50990,0,2,2,0,1,0,5,2,2,2,0,6,2,0,15,15,7,7,7,7,3,1,0,13,13,13,13,13
192,sequence_32168,1,1,0,4,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4
193,sequence_32172,1,1,0,4,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4
194,sequence_32111,1,1,0,2,2,2,0,5,5,5,2,0,6,2,2,2,2,0,19,19,19,19,19,19,19,19,19,19
195,sequence_51051,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,5,5,5,5,5,5,5,5,5,5,2
196,sequence_50975,0,2,2,0,1,0,5,2,2,2,0,6,2,0,15,15,7,7,7,7,3,1,0,13,13,13,13,13
197,sequence_32155,1,1,0,2,2,2,0,5,5,5,2,0,6,2,2,2,2,0,13,13,13,13,13,6,6,6,6,6
198,sequence_32156,1,1,0,2,2,2,0,5,5,5,2,0,6,2,2,2,2,0,13,13,13,13,13,6,6,6,6,6
199,sequence_50993,0,2,2,0,1,0,5,2,2,2,0,6,2,0,15,15,7,7,7,7,3,1,0,24,24,24,24,24
200,sequence_32157,1,1,0,2,2,2,0,5,5,5,2,0,6,2,2,2,2,0,13,13,13,13,13,6,6,6,6,6
201,sequence_51193,0,0,1,1,0,4,4,4,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
202,sequence_51038,0,2,2,0,1,0,5,2,2,2,0,6,2,0,3,3,1,1,1,0,7,3,1,1,0,26,26,26
203,sequence_50994,0,2,2,0,1,0,5,2,2,2,0,6,2,0,15,15,7,7,7,7,3,1,0,24,24,24,24,24
204,sequence_32154,1,1,0,2,2,2,0,5,5,5,2,0,6,2,2,2,2,0,13,13,13,13,13,6,6,6,6,6
205,sequence_51030,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,18,18,18,18,18,18,18,18,18,18,18
206,sequence_51021,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,18,18,18,18,18,18,18,18,18,18,18
207,sequence_51150,0,0,1,1,0,4,4,4,1,0,5,5,5,5,5,5,5,2,0,1,0,7,3,3,1,0,27,27
208,sequence_51022,0,2,2,0,5,5,2,0,4,4,4,4,4,4,4,1,0,18,18,18,18,18,18,18,18,18,18,18
209,sequence_51057,0,2,2,0,1,0,5,2,2,2,0,6,2,0,3,3,1,1,1,0,21,21,21,21,21,21,21,21
