,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
44,sequence_32147,0,0,1,1,1,1,1,1,1,1
45,sequence_32119,0,0,1,1,1,1,1,1,1,1
46,sequence_32122,0,0,1,1,1,1,1,1,1,1
47,sequence_32125,0,0,1,1,1,1,1,1,1,1
48,sequence_32128,0,0,1,1,1,1,1,1,1,1
49,sequence_32129,0,0,1,1,1,1,1,1,1,1
50,sequence_32132,0,0,1,1,1,1,1,1,1,1
51,sequence_32167,10,10,9,10,9,10,10,10,11,9
52,sequence_50970,9,9,0,0,0,0,0,0,0,0
53,sequence_51045,8,8,8,9,13,9,9,9,10,10
54,sequence_51003,9,9,0,0,0,0,0,0,0,0
55,sequence_51032,9,9,0,0,0,0,0,0,0,0
56,sequence_51028,9,9,0,0,0,0,0,0,0,0
57,sequence_51025,9,9,0,0,0,0,0,0,0,0
58,sequence_51019,9,9,0,0,0,0,0,0,0,0
59,sequence_51017,7,7,0,0,0,0,0,0,0,0
60,sequence_51014,9,9,0,0,0,0,0,0,0,0
61,sequence_50984,9,9,0,0,0,0,0,0,0,0
62,sequence_51054,8,8,8,9,13,9,9,9,10,10
63,sequence_51002,9,9,0,0,0,0,0,0,0,0
64,sequence_51033,9,9,0,0,0,0,0,0,0,0
65,sequence_51027,9,9,0,0,0,0,0,0,0,0
66,sequence_51023,9,9,0,0,0,0,0,0,0,0
67,sequence_51012,9,9,0,0,0,0,0,0,0,0
68,sequence_51018,9,9,0,0,0,0,0,0,0,0
69,sequence_51015,9,9,0,0,0,0,0,0,0,0
70,sequence_50973,9,9,12,0,0,0,12,12,13,13
71,sequence_32112,13,13,13,13,12,13,13,13,14,14
72,sequence_50978,8,8,8,9,13,9,3,3,3,10
73,sequence_32162,13,13,13,13,12,13,13,13,14,9
74,sequence_50995,11,11,10,11,10,11,3,3,3,13
75,sequence_50972,9,9,8,9,0,9,9,9,10,10
76,sequence_32115,13,13,13,13,12,13,13,13,14,14
77,sequence_50979,11,11,10,11,13,11,0,0,0,0
78,sequence_32152,0,0,1,1,1,1,1,1,1,1
79,sequence_32113,13,13,13,13,12,13,13,13,14,14
80,sequence_32182,1,1,2,2,2,2,2,2,2,2
81,sequence_50987,11,11,12,11,10,11,3,3,3,13
82,sequence_51052,9,9,0,0,0,0,0,0,0,0
83,sequence_50988,11,11,10,11,10,11,12,12,13,13
84,sequence_32158,1,1,2,2,2,2,2,2,2,2
85,sequence_32180,1,1,2,2,2,2,2,2,2,2
86,sequence_51046,9,9,12,0,13,0,12,12,13,13
87,sequence_32181,1,1,2,2,2,2,2,2,2,2
88,sequence_32163,13,13,13,13,12,13,13,13,14,9
89,sequence_50980,7,7,12,8,8,8,8,8,9,8
90,sequence_50969,11,11,10,11,10,11,8,8,9,8
91,sequence_50996,11,11,0,11,10,11,0,0,0,0
92,sequence_50989,11,11,12,11,10,11,12,12,13,13
93,sequence_32150,13,13,13,13,12,13,13,13,14,14
94,sequence_51053,11,11,12,11,13,11,3,3,3,13
95,sequence_50966,7,7,3,8,8,8,8,8,9,8
96,sequence_32116,13,13,13,13,12,13,13,13,14,14
97,sequence_32159,13,13,13,13,12,13,13,13,14,14
98,sequence_32149,13,13,13,13,12,13,13,13,14,14
99,sequence_51133,2,2,7,3,3,3,7,7,4,3
100,sequence_51189,3,3,4,4,4,4,4,4,5,4
101,sequence_51167,4,4,5,5,5,5,5,5,6,5
102,sequence_51130,6,6,7,7,7,7,7,7,8,7
103,sequence_51186,5,5,6,6,6,6,6,6,7,6
104,sequence_51178,4,4,5,5,5,5,5,5,6,5
105,sequence_51158,4,4,5,5,5,5,5,5,6,5
106,sequence_51165,4,4,5,5,5,5,5,5,6,5
107,sequence_51176,5,5,6,6,6,6,6,6,7,6
108,sequence_51155,5,5,6,6,6,6,6,6,7,6
109,sequence_51162,5,5,6,6,6,6,6,6,7,6
110,sequence_51172,4,4,5,5,5,5,5,5,6,5
111,sequence_51195,12,12,11,12,11,12,11,11,12,12
112,sequence_51152,5,5,6,6,6,6,6,6,7,6
113,sequence_51177,4,4,5,5,5,5,5,5,6,5
114,sequence_51161,4,4,5,5,5,5,5,5,6,5
115,sequence_51166,4,4,5,5,5,5,5,5,6,5
116,sequence_51156,5,5,6,6,6,6,6,6,7,6
117,sequence_51180,4,4,5,5,5,5,5,5,6,5
118,sequence_51164,4,4,5,5,5,5,5,5,6,5
119,sequence_51194,12,12,11,12,11,12,11,11,12,12
120,sequence_51154,5,5,6,6,6,6,6,6,7,6
121,sequence_51188,3,3,4,4,4,4,4,4,5,4
122,sequence_51179,5,5,6,6,6,6,6,6,7,6
123,sequence_51127,6,6,7,7,7,7,7,7,8,7
124,sequence_51198,3,3,4,4,4,4,4,4,5,4
125,sequence_51160,5,5,6,6,6,6,6,6,7,6
126,sequence_51184,5,5,6,6,6,6,6,6,7,6
127,sequence_51129,12,12,11,12,11,12,11,11,12,12
128,sequence_51185,5,5,6,6,6,6,6,6,7,6
129,sequence_51128,6,6,7,7,7,7,7,7,8,7
130,sequence_51134,6,6,7,7,7,7,7,7,8,7
131,sequence_51135,6,6,7,7,7,7,7,7,8,7
132,sequence_51190,3,3,4,4,4,4,4,4,5,4
133,sequence_32134,0,0,1,1,1,1,1,1,1,1
134,sequence_32160,0,0,1,1,1,1,1,1,1,1
135,sequence_32110,0,0,1,1,1,1,1,1,1,1
136,sequence_32120,0,0,1,1,1,1,1,1,1,1
137,sequence_32142,0,0,1,1,1,1,1,1,1,1
138,sequence_32137,0,0,1,1,1,1,1,1,1,1
139,sequence_32123,0,0,1,1,1,1,1,1,1,1
140,sequence_32143,0,0,1,1,1,1,1,1,1,1
141,sequence_32139,0,0,1,1,1,1,1,1,1,1
142,sequence_32135,0,0,1,1,1,1,1,1,1,1
143,sequence_32176,10,10,9,10,9,10,10,10,11,11
144,sequence_32109,0,0,1,1,1,1,1,1,1,1
145,sequence_32121,0,0,1,1,1,1,1,1,1,1
146,sequence_32140,0,0,1,1,1,1,1,1,1,1
147,sequence_32136,0,0,1,1,1,1,1,1,1,1
148,sequence_50974,9,9,12,0,0,0,12,12,13,13
149,sequence_32118,0,0,1,1,1,1,1,1,1,1
150,sequence_32146,0,0,1,1,1,1,1,1,1,1
151,sequence_32138,0,0,1,1,1,1,1,1,1,1
152,sequence_50962,7,7,10,8,8,8,8,8,9,8
153,sequence_51050,8,8,8,9,0,9,9,9,10,10
154,sequence_51029,9,9,0,0,0,0,0,0,0,0
155,sequence_51008,9,9,0,0,13,0,0,0,0,0
156,sequence_51011,9,9,0,0,0,0,0,0,0,0
157,sequence_32164,10,10,9,10,9,10,10,10,11,9
158,sequence_51035,9,9,0,0,0,0,0,0,0,0
159,sequence_51005,9,9,0,0,0,0,0,0,0,0
160,sequence_51010,9,9,0,0,0,0,0,0,0,0
161,sequence_51013,9,9,0,0,0,0,0,0,0,0
162,sequence_50991,7,7,10,8,8,8,8,8,9,8
163,sequence_51043,8,8,8,9,13,9,9,9,10,10
164,sequence_51009,9,9,0,0,0,0,0,0,0,0
165,sequence_51031,9,9,0,0,0,0,0,0,0,0
166,sequence_51020,9,9,0,0,0,0,0,0,0,0
167,sequence_51034,9,9,0,0,0,0,0,0,0,0
168,sequence_51007,9,9,0,0,0,0,0,0,0,0
169,sequence_51026,9,9,0,0,0,0,0,0,0,0
170,sequence_32169,10,10,9,10,9,10,10,10,11,11
171,sequence_51000,11,11,12,11,10,11,12,12,13,13
172,sequence_32171,10,10,9,10,9,10,10,10,11,11
173,sequence_32170,10,10,9,10,9,10,10,10,11,11
174,sequence_32166,10,10,9,10,9,10,10,10,11,9
175,sequence_32179,10,10,9,10,9,10,10,10,11,11
176,sequence_50997,11,11,10,11,10,11,3,3,3,13
177,sequence_50998,11,11,12,11,10,11,8,8,9,8
178,sequence_50999,7,7,12,8,8,8,12,12,13,13
179,sequence_50961,7,7,12,8,8,8,8,8,9,8
180,sequence_32175,10,10,9,10,9,10,10,10,11,9
181,sequence_32178,10,10,9,10,9,10,10,10,11,9
182,sequence_51041,8,8,8,9,13,9,9,9,10,10
183,sequence_50965,7,7,10,8,8,8,8,8,9,8
184,sequence_51048,9,9,0,0,13,0,0,0,0,0
185,sequence_50992,7,7,10,8,8,8,8,8,9,8
186,sequence_32165,13,13,13,13,12,13,13,13,14,9
187,sequence_51040,8,8,8,9,13,9,9,9,10,10
188,sequence_32177,10,10,9,10,9,10,10,10,11,9
189,sequence_50963,7,7,12,8,8,8,12,12,13,13
190,sequence_51001,11,11,10,11,10,11,3,3,3,13
191,sequence_50990,11,11,10,11,10,11,12,12,13,13
192,sequence_32168,10,10,9,10,9,10,10,10,11,11
193,sequence_32172,10,10,9,10,9,10,10,10,11,11
194,sequence_32111,0,0,1,1,1,1,1,1,1,1
195,sequence_51051,9,9,0,0,0,0,0,0,0,0
196,sequence_50975,11,11,12,0,0,0,12,12,13,13
197,sequence_32155,13,13,13,13,12,13,13,13,14,14
198,sequence_32156,13,13,13,13,12,13,13,13,14,14
199,sequence_50993,11,11,10,11,10,11,8,8,9,8
200,sequence_32157,13,13,13,13,12,13,13,13,14,14
201,sequence_51193,12,12,11,12,11,12,11,11,12,12
202,sequence_51038,9,9,0,0,0,0,0,0,0,0
203,sequence_50994,11,11,10,11,10,11,8,8,9,8
204,sequence_32154,13,13,13,13,12,13,13,13,14,14
205,sequence_51030,9,9,0,0,0,0,0,0,0,0
206,sequence_51021,9,9,0,0,0,0,0,0,0,0
207,sequence_51150,3,3,4,4,4,4,4,4,5,4
208,sequence_51022,9,9,0,0,0,0,0,0,0,0
209,sequence_51057,9,9,0,0,0,0,0,0,0,0
210,sequence_51056,9,9,0,0,0,0,0,0,0,0
211,sequence_51055,9,9,0,0,0,0,0,0,0,0
212,sequence_51142,2,2,4,3,3,3,4,4,4,3
213,sequence_50982,7,7,3,8,8,8,8,8,9,8
214,sequence_51132,6,6,7,7,7,7,7,7,8,7
215,sequence_51197,2,2,4,3,3,3,4,4,4,3
216,sequence_51004,9,9,0,0,0,0,0,0,0,0
217,sequence_50968,7,7,3,8,8,8,8,8,9,8
218,sequence_51200,2,2,7,3,3,3,7,7,4,3
219,sequence_50976,11,11,12,11,10,11,12,12,13,13
220,sequence_50977,9,9,0,0,0,0,0,0,0,0
221,sequence_51039,9,9,8,9,13,9,9,9,10,10
222,sequence_51126,2,2,12,3,3,3,12,12,4,3
223,sequence_51143,6,6,7,7,7,7,7,7,8,7
224,sequence_50981,11,11,12,11,10,11,3,3,3,13
225,sequence_50971,7,7,12,8,8,8,8,8,9,8
226,sequence_51047,9,9,0,0,0,0,0,0,0,0
227,sequence_50964,7,7,12,8,8,8,12,12,13,13
228,sequence_51049,8,8,8,9,13,9,3,3,3,10
229,sequence_32173,0,0,1,1,1,1,1,1,1,1
230,sequence_50983,7,7,10,8,8,8,8,8,9,8
231,sequence_51044,8,8,8,9,0,9,9,9,10,10
232,sequence_51006,9,9,0,0,0,0,0,0,0,0
233,sequence_51201,12,12,11,12,11,12,11,11,12,12
234,sequence_51036,9,9,0,0,0,0,0,0,0,0
235,sequence_50967,7,7,0,8,8,8,8,8,9,8
236,sequence_32161,0,0,1,1,1,1,1,1,1,1
237,sequence_32144,0,0,1,1,1,1,1,1,1,1
238,sequence_51139,5,5,6,6,6,6,6,6,7,6
239,sequence_51153,5,5,6,6,6,6,6,6,7,6
240,sequence_32145,0,0,1,1,1,1,1,1,1,1
241,sequence_50985,11,11,0,0,0,0,0,0,0,0
242,sequence_32153,13,13,13,13,12,13,13,13,14,14
243,sequence_50986,9,9,0,0,0,0,0,0,0,0
244,sequence_51042,8,8,8,9,13,9,9,9,10,10
245,sequence_51024,9,9,0,0,0,0,0,0,0,0
246,sequence_51037,8,8,8,9,13,9,9,9,10,10
247,sequence_51146,3,3,4,4,4,4,4,4,5,4
