,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
42,sequence_47806,6,6,6,6,6,6,6,6,6,6
43,sequence_47807,6,6,6,6,6,6,6,6,6,6
44,sequence_47804,7,7,7,7,7,7,7,7,7,7
45,sequence_47800,7,7,7,7,7,7,7,7,7,7
46,sequence_47799,7,7,7,7,7,7,7,7,7,7
47,sequence_47664,14,14,14,14,14,14,14,14,14,14
48,sequence_47666,8,8,8,8,8,8,8,8,8,8
49,sequence_47671,8,8,8,8,8,8,8,8,8,8
50,sequence_47727,9,9,9,9,9,9,9,9,9,9
51,sequence_47756,9,9,9,9,9,9,9,9,9,9
52,sequence_47775,9,9,9,9,9,9,9,9,9,9
53,sequence_47730,2,2,2,2,2,2,2,2,2,2
54,sequence_47758,2,2,2,2,2,2,2,2,2,2
55,sequence_47797,15,15,15,15,15,15,15,15,15,15
56,sequence_47798,2,2,2,2,2,2,2,2,2,2
57,sequence_47751,5,5,5,5,5,5,5,5,5,5
58,sequence_47741,3,3,3,3,3,3,3,3,3,3
59,sequence_47743,10,10,10,10,10,10,10,10,10,10
60,sequence_47752,10,10,10,10,10,10,10,10,10,10
61,sequence_47745,10,10,10,10,10,10,10,10,10,10
62,sequence_47747,10,10,10,10,10,10,10,10,10,10
63,sequence_47748,10,10,10,10,10,10,10,10,10,10
64,sequence_47749,10,10,10,10,10,10,10,10,10,10
65,sequence_47744,10,10,10,10,10,10,10,10,10,10
66,sequence_47721,5,5,5,5,5,5,5,5,5,5
67,sequence_47759,5,5,5,5,5,5,5,5,5,5
68,sequence_47774,7,7,7,7,7,7,7,7,7,7
69,sequence_47770,7,7,7,7,7,7,7,7,7,7
70,sequence_47713,3,3,3,3,3,3,3,3,3,3
71,sequence_47738,3,3,3,3,3,3,3,3,3,3
72,sequence_47769,6,6,6,6,6,6,6,6,6,6
73,sequence_47702,11,11,11,11,11,11,11,11,11,11
74,sequence_47672,3,3,3,3,3,3,3,3,3,3
75,sequence_47705,11,11,11,11,11,11,11,11,11,11
76,sequence_47694,4,4,4,4,4,4,4,4,4,4
77,sequence_47691,13,13,13,13,13,13,13,13,13,13
78,sequence_47701,11,11,11,11,11,11,11,11,11,11
79,sequence_47706,11,11,11,11,11,11,11,11,11,11
80,sequence_47675,18,18,18,18,18,18,18,18,18,18
81,sequence_47698,13,13,13,13,13,13,13,13,13,13
82,sequence_47688,4,4,4,4,4,4,4,4,4,4
83,sequence_47704,12,12,12,12,12,12,12,12,12,12
84,sequence_47708,12,12,12,12,12,12,12,12,12,12
85,sequence_47709,12,12,12,12,12,12,12,12,12,12
86,sequence_47677,17,17,17,17,17,17,17,17,17,17
87,sequence_47692,13,13,13,13,13,13,13,13,13,13
88,sequence_47703,11,11,11,11,11,11,11,11,11,11
89,sequence_47707,12,12,12,12,12,12,12,12,12,12
90,sequence_47762,6,6,6,6,6,6,6,6,6,6
91,sequence_47765,6,6,6,6,6,6,6,6,6,6
92,sequence_47767,6,6,6,6,6,6,6,6,6,6
93,sequence_47812,6,6,6,6,6,6,6,6,6,6
94,sequence_47761,6,6,6,6,6,6,6,6,6,6
95,sequence_47764,6,6,6,6,6,6,6,6,6,6
96,sequence_47763,6,6,6,6,6,6,6,6,6,6
97,sequence_47699,13,13,13,13,13,13,13,13,13,13
98,sequence_47687,13,13,13,13,13,13,13,13,13,13
99,sequence_47693,13,13,13,13,13,13,13,13,13,13
100,sequence_47690,13,13,13,13,13,13,13,13,13,13
101,sequence_47712,13,13,13,13,13,13,13,13,13,13
102,sequence_47714,13,13,13,13,13,13,13,13,13,13
103,sequence_47725,13,13,13,13,13,13,13,13,13,13
104,sequence_47669,14,14,14,14,14,14,14,14,14,14
105,sequence_47668,14,14,14,14,14,14,14,14,14,14
106,sequence_47670,14,14,14,14,14,14,14,14,14,14
107,sequence_47665,14,14,14,14,14,14,14,14,14,14
108,sequence_47661,14,14,14,14,14,14,14,14,14,14
109,sequence_47667,8,8,8,8,8,8,8,8,8,8
110,sequence_47726,9,9,9,9,9,9,9,9,9,9
111,sequence_47734,9,9,9,9,9,9,9,9,9,9
112,sequence_47811,9,9,9,9,9,9,9,9,9,9
113,sequence_47662,9,9,9,9,9,9,9,9,9,9
114,sequence_47731,15,15,15,15,15,15,15,15,15,15
115,sequence_47733,15,15,15,15,15,15,15,15,15,15
116,sequence_47732,15,15,15,15,15,15,15,15,15,15
117,sequence_47755,16,16,16,16,16,16,16,16,16,16
118,sequence_47746,16,16,16,16,16,16,16,16,16,16
119,sequence_47754,16,16,16,16,16,16,16,16,16,16
120,sequence_47753,16,16,16,16,16,16,16,16,16,16
121,sequence_47740,10,10,10,10,10,10,10,10,10,10
122,sequence_47742,10,10,10,10,10,10,10,10,10,10
123,sequence_47715,17,17,17,17,17,17,17,17,17,17
124,sequence_47718,17,17,17,17,17,17,17,17,17,17
125,sequence_47717,17,17,17,17,17,17,17,17,17,17
126,sequence_47720,17,17,17,17,17,17,17,17,17,17
127,sequence_47716,17,17,17,17,17,17,17,17,17,17
128,sequence_47719,17,17,17,17,17,17,17,17,17,17
129,sequence_47723,17,17,17,17,17,17,17,17,17,17
130,sequence_47722,17,17,17,17,17,17,17,17,17,17
131,sequence_47674,18,18,18,18,18,18,18,18,18,18
132,sequence_47676,18,18,18,18,18,18,18,18,18,18
133,sequence_47711,18,18,18,18,18,18,18,18,18,18
134,sequence_47739,18,18,18,18,18,18,18,18,18,18
135,sequence_47735,18,18,18,18,18,18,18,18,18,18
136,sequence_47793,19,19,19,19,19,19,19,19,19,19
137,sequence_47801,0,0,0,0,0,0,0,0,0,0
138,sequence_47805,19,19,19,19,19,19,19,19,19,19
139,sequence_47802,1,1,1,1,1,1,1,1,1,1
140,sequence_47794,19,19,19,19,19,19,19,19,19,19
141,sequence_47728,0,0,0,0,0,0,0,0,0,0
142,sequence_47808,20,20,20,20,20,20,20,20,20,20
143,sequence_47792,19,19,19,19,19,19,19,19,19,19
144,sequence_47791,19,19,19,19,19,19,19,19,19,19
145,sequence_47788,1,1,1,1,1,1,1,1,1,1
146,sequence_47729,19,19,19,19,19,19,19,19,19,19
147,sequence_47809,0,0,0,0,0,0,0,0,0,0
148,sequence_47737,20,20,20,20,20,20,20,20,20,20
149,sequence_47810,0,0,0,0,0,0,0,0,0,0
150,sequence_47766,0,0,0,0,0,0,0,0,0,0
151,sequence_47736,20,20,20,20,20,20,20,20,20,20
