,secuencia,birch-2,birch-3,birch-4,birch-5,birch-6,birch-7,birch-8,birch-9,birch-10,birch-11,birch-12,birch-13,birch-14,birch-15,birch-16,birch-17,birch-18,birch-19,birch-20,birch-21,birch-22,birch-23,birch-24,birch-25,birch-26,birch-27,birch-28,birch-29
30,sequence_47771,1,0,3,3,3,3,3,3,3,1,0,2,0,3,3,1,1,1,1,0,21,21,21,21,21,21,21,21
31,sequence_47681,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,13,13,13,13,13,13,6,6,2,0
32,sequence_47696,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,2,0,4,1,1,1,0,13,13,13,28
33,sequence_47680,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,13,13,13,13,13,13,6,6,2,0
34,sequence_47673,1,0,0,1,1,0,0,1,1,0,11,11,11,11,11,11,5,5,5,5,5,2,0,24,24,24,24,24
35,sequence_47700,1,0,0,1,1,0,0,1,1,0,11,11,11,11,11,11,5,5,5,5,5,2,0,24,24,24,24,24
36,sequence_47689,1,0,0,1,1,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3
37,sequence_47683,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,13,13,13,13,13,13,6,6,2,0
38,sequence_47697,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,2,0,4,1,1,1,0,13,13,13,28
39,sequence_47678,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,2,0,4,1,1,1,0,13,13,13,28
40,sequence_47682,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,13,13,13,13,13,13,6,6,2,0
41,sequence_47724,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,13,13,13,13,13,13,6,6,2,0
42,sequence_47806,0,1,1,0,2,2,2,2,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
43,sequence_47807,0,1,1,0,2,2,2,2,0,3,3,3,3,1,0,3,3,3,3,3,3,3,3,1,1,0,27,27
44,sequence_47804,0,1,1,0,2,2,2,2,0,3,3,3,3,1,0,3,3,3,3,3,3,3,3,1,1,0,27,27
45,sequence_47800,0,1,1,0,2,2,2,2,0,3,3,3,3,1,0,3,3,3,3,3,3,3,3,1,1,0,27,27
46,sequence_47799,0,1,1,0,2,2,2,2,0,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
47,sequence_47664,1,0,0,1,1,0,0,1,1,0,4,4,4,4,1,0,11,11,11,11,11,5,2,2,0,9,9,9
48,sequence_47666,1,0,0,1,1,0,0,1,1,0,4,4,4,4,1,0,17,17,17,17,17,17,17,17,17,17,17,17
49,sequence_47671,1,0,0,1,1,0,0,1,1,0,4,4,4,4,1,0,17,17,17,17,17,17,17,17,17,17,17,17
50,sequence_47727,1,0,0,4,4,1,1,0,5,5,5,5,2,2,2,2,0,18,18,18,18,18,18,18,18,18,18,18
51,sequence_47756,1,0,0,4,4,1,1,0,5,5,5,5,2,2,2,2,0,18,18,18,18,18,18,18,18,18,18,18
52,sequence_47775,1,0,0,4,4,1,1,0,5,5,5,5,2,2,2,2,0,18,18,18,18,18,18,18,18,18,18,18
53,sequence_47730,1,0,0,1,1,0,0,1,1,0,4,4,4,4,1,0,11,11,11,11,11,5,2,2,0,26,26,26
54,sequence_47758,1,0,0,1,1,0,0,1,1,0,4,4,4,4,1,0,11,11,11,11,11,5,2,2,0,26,26,26
55,sequence_47797,1,0,0,4,4,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,4
56,sequence_47798,1,0,3,3,3,3,3,3,3,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
57,sequence_47751,0,1,1,0,5,5,5,5,2,2,2,0,13,13,13,13,13,13,6,6,6,6,6,6,2,2,0,13
58,sequence_47741,1,0,0,1,1,0,0,1,1,0,11,11,11,11,11,11,5,5,5,5,5,2,0,24,24,24,24,24
59,sequence_47743,1,0,0,1,1,0,0,1,1,0,11,11,11,11,11,11,5,5,5,5,5,2,0,8,8,8,8,8
60,sequence_47752,1,0,0,1,1,0,0,1,1,0,11,11,11,11,11,11,5,5,5,5,5,2,0,8,8,8,8,8
61,sequence_47745,1,0,0,1,1,0,0,1,1,0,11,11,11,11,11,11,5,5,5,5,5,2,0,8,8,8,8,8
62,sequence_47747,1,0,0,1,1,0,0,1,1,0,11,11,11,11,11,11,5,5,5,5,5,2,0,8,8,8,8,8
63,sequence_47748,1,0,0,1,1,0,0,1,1,0,11,11,11,11,11,11,5,5,5,5,5,2,0,8,8,8,8,8
64,sequence_47749,1,0,0,1,1,0,0,1,1,0,11,11,11,11,11,11,5,5,5,5,5,2,0,8,8,8,8,8
65,sequence_47744,1,0,0,1,1,0,0,1,1,0,11,11,11,11,11,11,5,5,5,5,5,2,0,8,8,8,8,8
66,sequence_47721,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,2,0,20,20,20,20,20,20,20,20,20
67,sequence_47759,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,2,0,20,20,20,20,20,20,20,20,20
68,sequence_47774,0,1,1,0,2,2,2,2,0,3,3,3,3,1,0,3,3,3,3,3,3,3,3,1,1,0,27,27
69,sequence_47770,0,1,1,0,2,2,2,2,0,3,3,3,3,1,0,3,3,3,3,3,3,3,3,1,1,0,14,14
70,sequence_47713,1,0,0,1,1,0,0,1,1,0,11,11,11,11,11,11,5,5,5,5,5,2,0,24,24,24,24,24
71,sequence_47738,1,0,0,1,1,0,0,1,1,0,11,11,11,11,11,11,5,5,5,5,5,2,0,24,24,24,24,24
72,sequence_47769,0,1,1,0,2,2,2,2,0,3,3,3,3,1,0,3,3,3,3,3,3,3,3,1,1,0,27,27
73,sequence_47702,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,13,13,13,13,13,13,6,6,2,0
74,sequence_47672,1,0,0,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
75,sequence_47705,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,13,13,13,13,13,13,6,6,2,0
76,sequence_47694,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,2,0,4,1,1,1,0,13,13,13,28
77,sequence_47691,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,19,19,19,19,19,19,19,19,19,19
78,sequence_47701,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,13,13,13,13,13,13,6,6,2,0
79,sequence_47706,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,13,13,13,13,13,13,6,6,2,0
80,sequence_47675,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,13,13,13,13,13,13,6,6,2,0
81,sequence_47698,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,19,19,19,19,19,19,19,19,19,19
82,sequence_47688,1,0,0,1,1,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3
83,sequence_47704,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,13,13,13,13,13,13,6,6,2,0
84,sequence_47708,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,13,13,13,13,13,13,6,6,2,0
85,sequence_47709,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,13,13,13,13,13,13,6,6,2,0
86,sequence_47677,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,13,13,13,13,13,13,6,6,2,0
87,sequence_47692,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,19,19,19,19,19,19,19,19,19,19
88,sequence_47703,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,13,13,13,13,13,13,6,6,2,0
89,sequence_47707,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,13,13,13,13,13,13,6,6,2,0
90,sequence_47762,0,1,1,0,2,2,2,2,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
91,sequence_47765,0,1,1,0,2,2,2,2,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
92,sequence_47767,0,1,1,0,2,2,2,2,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
93,sequence_47812,0,1,1,0,2,2,2,2,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
94,sequence_47761,0,1,1,0,2,2,2,2,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
95,sequence_47764,0,1,1,0,2,2,2,2,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
96,sequence_47763,0,1,1,0,2,2,2,2,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
97,sequence_47699,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,19,19,19,19,19,19,19,19,19,19
98,sequence_47687,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,19,19,19,19,19,19,19,19,19,19
99,sequence_47693,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,19,19,19,19,19,19,19,19,19,19
100,sequence_47690,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,19,19,19,19,19,19,19,19,19,19
101,sequence_47712,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,19,19,19,19,19,19,19,19,19,19
102,sequence_47714,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,19,19,19,19,19,19,19,19,19,19
103,sequence_47725,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,19,19,19,19,19,19,19,19,19,19
104,sequence_47669,1,0,0,1,1,0,0,1,1,0,4,4,4,4,1,0,11,11,11,11,11,5,2,2,0,9,9,9
105,sequence_47668,1,0,0,1,1,0,0,1,1,0,4,4,4,4,1,0,11,11,11,11,11,5,2,2,0,9,9,9
106,sequence_47670,1,0,0,1,1,0,0,1,1,0,4,4,4,4,1,0,11,11,11,11,11,5,2,2,0,9,9,9
107,sequence_47665,1,0,0,1,1,0,0,1,1,0,4,4,4,4,1,0,11,11,11,11,11,5,2,2,0,9,9,9
108,sequence_47661,1,0,0,1,1,0,0,1,1,0,4,4,4,4,1,0,11,11,11,11,11,5,2,2,0,9,9,9
109,sequence_47667,1,0,0,1,1,0,0,1,1,0,4,4,4,4,1,0,17,17,17,17,17,17,17,17,17,17,17,17
110,sequence_47726,1,0,0,4,4,1,1,0,5,5,5,5,2,2,2,2,0,18,18,18,18,18,18,18,18,18,18,18
111,sequence_47734,1,0,0,4,4,1,1,0,5,5,5,5,2,2,2,2,0,14,14,14,14,14,14,14,14,14,6,6
112,sequence_47811,1,0,0,4,4,1,1,0,5,5,5,5,2,2,2,2,0,18,18,18,18,18,18,18,18,18,18,18
113,sequence_47662,1,0,0,4,4,1,1,0,5,5,5,5,2,2,2,2,0,18,18,18,18,18,18,18,18,18,18,18
114,sequence_47731,1,0,0,4,4,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,4
115,sequence_47733,1,0,0,4,4,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,4
116,sequence_47732,1,0,0,4,4,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,4
117,sequence_47755,0,1,1,0,5,5,5,5,2,2,2,0,13,13,13,13,13,13,6,6,6,6,6,6,2,2,0,13
118,sequence_47746,0,1,1,0,5,5,5,5,2,2,2,0,13,13,13,13,13,13,6,6,6,6,6,6,2,2,0,13
119,sequence_47754,0,1,1,0,5,5,5,5,2,2,2,0,13,13,13,13,13,13,6,6,6,6,6,6,2,2,0,13
120,sequence_47753,0,1,1,0,5,5,5,5,2,2,2,0,13,13,13,13,13,13,6,6,6,6,6,6,2,2,0,13
121,sequence_47740,1,0,0,1,1,0,0,1,1,0,11,11,11,11,11,11,5,5,5,5,5,2,0,8,8,8,8,8
122,sequence_47742,1,0,0,1,1,0,0,1,1,0,11,11,11,11,11,11,5,5,5,5,5,2,0,8,8,8,8,8
123,sequence_47715,1,0,0,1,1,0,0,1,1,0,11,11,11,11,11,11,5,5,5,5,5,2,0,8,8,8,8,8
124,sequence_47718,0,1,1,0,5,5,5,5,2,2,2,0,13,13,13,13,13,13,6,6,6,6,6,6,2,2,0,11
125,sequence_47717,0,1,1,0,5,5,5,5,2,2,2,0,13,13,13,13,13,13,6,6,6,6,6,6,2,2,0,11
126,sequence_47720,0,1,1,0,5,5,5,5,2,2,2,0,13,13,13,13,13,13,6,6,6,6,6,6,2,2,0,11
127,sequence_47716,0,1,1,0,5,5,5,5,2,2,2,0,13,13,13,13,13,13,6,6,6,6,6,6,2,2,0,11
128,sequence_47719,0,1,1,0,5,5,5,5,2,2,2,0,13,13,13,13,13,13,6,6,6,6,6,6,2,2,0,11
129,sequence_47723,0,1,1,0,5,5,5,5,2,2,2,0,13,13,13,13,13,13,6,6,6,6,6,6,2,2,0,11
130,sequence_47722,0,1,1,0,5,5,5,5,2,2,2,0,13,13,13,13,13,13,6,6,6,6,6,6,2,2,0,11
131,sequence_47674,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,13,13,13,13,13,13,6,6,2,0
132,sequence_47676,0,1,1,0,5,5,5,5,2,2,2,0,5,5,5,5,2,0,13,13,13,13,13,13,6,6,2,0
133,sequence_47711,0,1,1,0,5,5,5,5,2,2,2,0,13,13,13,13,13,13,6,6,6,6,6,6,2,2,0,11
134,sequence_47739,0,1,1,0,5,5,5,5,2,2,2,0,13,13,13,13,13,13,6,6,6,6,6,6,2,2,0,11
135,sequence_47735,0,1,1,0,5,5,5,5,2,2,2,0,13,13,13,13,13,13,6,6,6,6,6,6,2,2,0,11
136,sequence_47793,1,0,3,3,3,3,3,3,3,1,0,2,0,14,14,14,14,6,2,2,2,0,11,11,11,11,11,5
137,sequence_47801,0,2,2,2,0,4,4,4,4,4,1,1,1,0,4,4,4,4,4,1,0,22,22,22,22,22,22,22
138,sequence_47805,1,0,3,3,3,3,3,3,3,1,0,2,0,14,14,14,14,6,2,2,2,0,11,11,11,11,11,5
139,sequence_47802,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,2,0,4,1,1,1,0,25,25,25,25
140,sequence_47794,1,0,3,3,3,3,3,3,3,1,0,2,0,14,14,14,14,6,2,2,2,0,11,11,11,11,11,5
141,sequence_47728,0,2,2,2,0,4,4,4,4,4,1,1,1,0,4,4,4,4,4,1,0,22,22,22,22,22,22,22
142,sequence_47808,0,2,2,2,0,4,4,4,4,4,1,1,1,0,4,4,4,4,4,1,0,22,22,22,22,22,22,22
143,sequence_47792,1,0,3,3,3,3,3,3,3,1,0,2,0,14,14,14,14,6,2,2,2,0,11,11,11,11,11,5
144,sequence_47791,1,0,3,3,3,3,3,3,3,1,0,2,0,3,3,1,1,1,1,0,4,4,4,4,4,1,1,1
145,sequence_47788,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,2,0,4,1,1,1,0,25,25,25,25
146,sequence_47729,1,0,3,3,3,3,3,3,3,1,0,2,0,14,14,14,14,6,2,2,2,0,5,5,5,5,5,2
147,sequence_47809,1,0,3,3,3,3,3,3,3,1,0,2,0,14,14,14,14,6,2,2,2,0,5,5,5,5,5,2
148,sequence_47737,1,0,3,3,3,3,3,3,3,1,0,2,0,14,14,14,14,6,2,2,2,0,5,5,5,5,5,2
149,sequence_47810,0,2,2,2,0,4,4,4,4,4,1,1,1,0,4,4,4,4,4,1,0,22,22,22,22,22,22,22
150,sequence_47766,0,2,2,2,0,4,4,4,4,4,1,1,1,0,4,4,4,4,4,1,0,22,22,22,22,22,22,22
151,sequence_47736,0,2,2,2,0,4,4,4,4,4,1,1,1,0,4,4,4,4,4,1,0,22,22,22,22,22,22,22
