,secuencia,aglomerative-2,aglomerative-3,aglomerative-4,aglomerative-5,aglomerative-6,aglomerative-7,aglomerative-8,aglomerative-9,aglomerative-10,aglomerative-11,aglomerative-12,aglomerative-13,aglomerative-14,aglomerative-15,aglomerative-16,aglomerative-17,aglomerative-18,aglomerative-19,aglomerative-20,aglomerative-21,aglomerative-22,aglomerative-23,aglomerative-24,aglomerative-25,aglomerative-26,aglomerative-27,aglomerative-28,aglomerative-29
23,sequence_47757,0,0,3,3,3,3,1,0,3,3,1,0,5,5,2,2,0,12,12,12,12,12,12,12,5,5,2,2
24,sequence_47783,0,0,3,3,3,3,1,0,3,3,1,0,13,13,13,13,6,6,6,6,6,6,6,6,6,6,6,6
25,sequence_47796,0,0,3,3,3,3,1,0,3,3,1,0,5,5,2,2,0,12,12,12,12,12,12,12,5,5,2,2
26,sequence_47750,1,1,1,1,0,2,2,2,2,0,7,7,7,7,7,7,7,7,7,3,3,1,0,24,24,24,24,24
27,sequence_47760,1,1,1,1,0,2,2,2,2,0,7,7,7,7,7,7,7,7,7,3,3,1,0,24,24,24,24,24
28,sequence_47773,1,1,1,1,0,6,6,6,6,2,2,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
29,sequence_47768,0,0,2,0,5,5,5,5,5,5,5,5,2,2,0,9,9,9,9,9,4,4,1,1,1,0,27,27
30,sequence_47771,0,0,2,0,5,5,5,5,5,5,5,5,2,2,0,9,9,9,9,9,4,4,1,1,1,0,11,11
31,sequence_47681,0,2,0,2,2,0,7,7,7,7,3,1,1,0,11,11,11,11,11,11,11,11,11,5,2,2,0,28
32,sequence_47696,1,1,1,1,0,6,6,6,6,2,2,2,0,10,10,10,10,10,10,10,10,10,4,4,4,1,1,0
33,sequence_47680,0,2,0,2,2,0,7,7,7,7,3,1,1,0,11,11,11,11,11,11,11,11,11,5,2,2,0,28
34,sequence_47673,0,2,0,2,2,0,3,3,1,1,0,12,12,12,12,12,12,5,5,5,5,5,5,2,0,9,9,9
35,sequence_47700,0,2,0,2,2,0,3,3,1,1,0,12,12,12,12,12,12,5,5,5,5,5,5,2,0,9,9,9
36,sequence_47689,1,1,1,1,0,2,2,2,2,0,11,11,11,11,5,5,5,2,2,2,2,2,2,0,12,26,26,26
37,sequence_47683,0,2,0,4,4,4,4,1,0,6,6,6,6,6,6,6,2,0,19,19,19,19,19,19,19,19,19,19
38,sequence_47697,1,1,1,1,0,6,6,6,6,2,2,2,0,10,10,10,10,10,10,10,10,10,4,4,4,1,1,0
39,sequence_47678,1,1,1,1,0,6,6,6,6,2,2,2,0,10,10,10,10,10,10,10,10,10,4,4,4,1,1,0
40,sequence_47682,0,2,0,2,2,0,7,7,7,7,3,1,1,0,15,15,15,15,15,7,7,7,7,7,7,7,7,7
41,sequence_47724,0,2,0,2,2,0,7,7,7,7,3,1,1,0,15,15,15,15,15,7,7,7,7,7,7,7,7,7
42,sequence_47806,0,0,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3
43,sequence_47807,0,0,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3
44,sequence_47804,0,0,2,0,1,1,0,4,9,9,9,9,9,9,9,4,4,4,4,4,1,0,10,10,10,10,10,4
45,sequence_47800,0,0,2,0,1,1,0,4,9,9,9,9,9,9,9,4,4,4,4,4,1,0,10,10,10,10,10,4
46,sequence_47799,0,0,2,0,1,1,0,4,9,9,9,9,9,9,9,4,4,4,4,4,1,0,23,23,23,23,23,23
47,sequence_47664,0,0,3,3,3,3,1,0,4,4,4,4,4,1,1,0,17,17,17,17,17,17,17,17,17,17,17,17
48,sequence_47666,0,0,3,3,3,3,1,0,4,4,4,4,4,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13
49,sequence_47671,0,0,3,3,3,3,1,0,4,4,4,4,4,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13
50,sequence_47727,0,0,3,3,3,3,1,0,3,3,1,0,13,13,13,13,6,6,6,6,6,6,6,6,6,6,6,6
51,sequence_47756,0,0,3,3,3,3,1,0,3,3,1,0,13,13,13,13,6,6,6,6,6,6,6,6,6,6,6,6
52,sequence_47775,0,0,3,3,3,3,1,0,3,3,1,0,13,13,13,13,6,6,6,6,6,6,6,6,6,6,6,6
53,sequence_47730,0,0,3,3,3,3,1,0,3,3,1,0,5,5,2,2,0,12,12,12,12,12,12,12,5,5,2,2
54,sequence_47758,0,0,3,3,3,3,1,0,3,3,1,0,5,5,2,2,0,12,12,12,12,12,12,12,5,5,2,2
55,sequence_47797,0,0,3,3,3,3,1,0,3,3,1,0,5,5,2,2,0,18,18,18,18,18,18,18,18,18,18,18
56,sequence_47798,0,0,3,3,3,3,1,0,3,3,1,0,5,5,2,2,0,12,12,12,12,12,12,12,5,5,2,2
57,sequence_47751,1,1,1,1,0,6,6,6,6,2,2,2,0,10,10,10,10,10,10,10,10,10,4,4,4,1,1,0
58,sequence_47741,0,2,0,2,2,0,3,3,1,1,0,12,12,12,12,12,12,5,5,5,5,5,5,2,0,12,12,12
59,sequence_47743,0,2,0,2,2,0,3,3,1,1,0,3,3,3,3,3,3,3,3,1,0,22,22,22,22,22,22,22
60,sequence_47752,0,2,0,2,2,0,3,3,1,1,0,3,3,3,3,3,3,3,3,1,0,22,22,22,22,22,22,22
61,sequence_47745,0,2,0,2,2,0,3,3,1,1,0,3,3,3,3,3,3,3,3,1,0,22,22,22,22,22,22,22
62,sequence_47747,0,2,0,2,2,0,3,3,1,1,0,3,3,3,3,3,3,3,3,1,0,22,22,22,22,22,22,22
63,sequence_47748,0,2,0,2,2,0,3,3,1,1,0,3,3,3,3,3,3,3,3,1,0,22,22,22,22,22,22,22
64,sequence_47749,0,2,0,2,2,0,3,3,1,1,0,3,3,3,3,3,3,3,3,1,0,22,22,22,22,22,22,22
65,sequence_47744,0,2,0,2,2,0,3,3,1,1,0,3,3,3,3,3,3,3,3,1,0,22,22,22,22,22,22,22
66,sequence_47721,1,1,1,1,0,6,6,6,6,2,2,2,0,10,10,10,10,10,10,10,10,10,4,4,4,1,1,0
67,sequence_47759,1,1,1,1,0,6,6,6,6,2,2,2,0,10,10,10,10,10,10,10,10,10,4,4,4,1,1,0
68,sequence_47774,0,0,2,0,1,1,0,4,9,9,9,9,9,9,9,4,4,4,4,4,1,0,10,10,10,10,10,4
69,sequence_47770,0,0,2,0,1,1,0,4,9,9,9,9,9,9,9,4,4,4,4,4,1,0,10,10,10,10,10,4
70,sequence_47713,0,2,0,2,2,0,3,3,1,1,0,12,12,12,12,12,12,5,5,5,5,5,5,2,0,12,12,12
71,sequence_47738,0,2,0,2,2,0,3,3,1,1,0,12,12,12,12,12,12,5,5,5,5,5,5,2,0,12,12,12
72,sequence_47769,0,0,2,0,1,1,0,4,9,9,9,9,9,9,9,4,4,4,4,4,1,0,23,23,23,23,23,23
73,sequence_47702,0,2,0,2,2,0,7,7,7,7,3,1,1,0,11,11,11,11,11,11,11,11,11,5,2,2,0,10
74,sequence_47672,0,2,0,2,2,0,3,3,1,1,0,12,12,12,12,12,12,5,5,5,5,5,5,2,0,9,9,9
75,sequence_47705,0,2,0,2,2,0,7,7,7,7,3,1,1,0,11,11,11,11,11,11,11,11,11,5,2,2,0,10
76,sequence_47694,0,2,0,4,4,4,4,1,0,6,6,6,6,6,6,6,2,0,1,0,9,9,9,9,9,4,4,1
77,sequence_47691,0,2,0,4,4,4,4,1,0,6,6,6,6,6,6,6,2,0,1,0,9,9,9,9,9,4,4,1
78,sequence_47701,0,2,0,2,2,0,7,7,7,7,3,1,1,0,11,11,11,11,11,11,11,11,11,5,2,2,0,10
79,sequence_47706,0,2,0,2,2,0,7,7,7,7,3,1,1,0,11,11,11,11,11,11,11,11,11,5,2,2,0,10
80,sequence_47675,0,2,0,2,2,0,7,7,7,7,3,1,1,0,11,11,11,11,11,11,11,11,11,5,2,2,0,28
81,sequence_47698,0,2,0,4,4,4,4,1,0,6,6,6,6,6,6,6,2,0,1,0,9,9,9,9,9,4,4,1
82,sequence_47688,1,1,1,1,0,2,2,2,2,0,11,11,11,11,5,5,5,2,2,2,2,2,2,0,12,26,26,26
83,sequence_47704,0,2,0,4,4,4,4,1,0,6,6,6,6,6,6,6,2,0,19,19,19,19,19,19,19,19,19,19
84,sequence_47708,0,2,0,4,4,4,4,1,0,6,6,6,6,6,6,6,2,0,19,19,19,19,19,19,19,19,19,19
85,sequence_47709,0,2,0,4,4,4,4,1,0,6,6,6,6,6,6,6,2,0,19,19,19,19,19,19,19,19,19,19
86,sequence_47677,0,2,0,4,4,4,4,1,0,6,6,6,6,6,6,6,2,0,19,19,19,19,19,19,19,19,19,19
87,sequence_47692,0,2,0,4,4,4,4,1,0,6,6,6,6,6,6,6,2,0,1,0,9,9,9,9,9,4,4,1
88,sequence_47703,0,2,0,2,2,0,7,7,7,7,3,1,1,0,11,11,11,11,11,11,11,11,11,5,2,2,0,10
89,sequence_47707,0,2,0,2,2,0,7,7,7,7,3,1,1,0,11,11,11,11,11,11,11,11,11,5,2,2,0,10
90,sequence_47762,0,0,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3
91,sequence_47765,0,0,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3
92,sequence_47767,0,0,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3
93,sequence_47812,0,0,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3
94,sequence_47761,0,0,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3
95,sequence_47764,0,0,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3
96,sequence_47763,0,0,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3
97,sequence_47699,0,2,0,4,4,4,4,1,0,6,6,6,6,6,6,6,2,0,1,0,9,9,9,9,9,4,4,1
98,sequence_47687,0,2,0,4,4,4,4,1,0,6,6,6,6,6,6,6,2,0,1,0,9,9,9,9,9,4,4,1
99,sequence_47693,0,2,0,4,4,4,4,1,0,6,6,6,6,6,6,6,2,0,1,0,9,9,9,9,9,4,4,1
100,sequence_47690,0,2,0,4,4,4,4,1,0,6,6,6,6,6,6,6,2,0,1,0,9,9,9,9,9,4,4,1
101,sequence_47712,0,2,0,4,4,4,4,1,0,6,6,6,6,6,6,6,2,0,1,0,21,21,21,21,21,21,21,21
102,sequence_47714,0,2,0,4,4,4,4,1,0,6,6,6,6,6,6,6,2,0,1,0,21,21,21,21,21,21,21,21
103,sequence_47725,0,2,0,4,4,4,4,1,0,6,6,6,6,6,6,6,2,0,1,0,21,21,21,21,21,21,21,21
104,sequence_47669,0,0,3,3,3,3,1,0,4,4,4,4,4,1,1,0,17,17,17,17,17,17,17,17,17,17,17,17
105,sequence_47668,0,0,3,3,3,3,1,0,4,4,4,4,4,1,1,0,17,17,17,17,17,17,17,17,17,17,17,17
106,sequence_47670,0,0,3,3,3,3,1,0,4,4,4,4,4,1,1,0,17,17,17,17,17,17,17,17,17,17,17,17
107,sequence_47665,0,0,3,3,3,3,1,0,4,4,4,4,4,1,1,0,17,17,17,17,17,17,17,17,17,17,17,17
108,sequence_47661,0,0,3,3,3,3,1,0,4,4,4,4,4,1,1,0,17,17,17,17,17,17,17,17,17,17,17,17
109,sequence_47667,0,0,3,3,3,3,1,0,4,4,4,4,4,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13
110,sequence_47726,0,0,3,3,3,3,1,0,3,3,1,0,13,13,13,13,6,6,6,6,6,6,6,6,6,6,6,6
111,sequence_47734,0,0,3,3,3,3,1,0,3,3,1,0,13,13,13,13,6,6,6,6,6,6,6,6,6,6,6,6
112,sequence_47811,0,0,3,3,3,3,1,0,3,3,1,0,13,13,13,13,6,6,6,6,6,6,6,6,6,6,6,6
113,sequence_47662,0,0,3,3,3,3,1,0,4,4,4,4,4,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13
114,sequence_47731,0,0,3,3,3,3,1,0,3,3,1,0,5,5,2,2,0,18,18,18,18,18,18,18,18,18,18,18
115,sequence_47733,0,0,3,3,3,3,1,0,3,3,1,0,5,5,2,2,0,18,18,18,18,18,18,18,18,18,18,18
116,sequence_47732,0,0,3,3,3,3,1,0,3,3,1,0,5,5,2,2,0,18,18,18,18,18,18,18,18,18,18,18
117,sequence_47755,0,2,0,4,4,4,4,1,0,10,10,10,10,4,4,1,1,1,0,20,20,20,20,20,20,20,20,20
118,sequence_47746,0,2,0,4,4,4,4,1,0,10,10,10,10,4,4,1,1,1,0,20,20,20,20,20,20,20,20,20
119,sequence_47754,0,2,0,4,4,4,4,1,0,10,10,10,10,4,4,1,1,1,0,20,20,20,20,20,20,20,20,20
120,sequence_47753,0,2,0,4,4,4,4,1,0,10,10,10,10,4,4,1,1,1,0,20,20,20,20,20,20,20,20,20
121,sequence_47740,0,2,0,2,2,0,3,3,1,1,0,3,3,3,3,3,3,3,3,1,0,8,8,8,8,8,8,8
122,sequence_47742,0,2,0,2,2,0,3,3,1,1,0,3,3,3,3,3,3,3,3,1,0,8,8,8,8,8,8,8
123,sequence_47715,0,2,0,2,2,0,3,3,1,1,0,3,3,3,3,3,3,3,3,1,0,8,8,8,8,8,8,8
124,sequence_47718,0,2,0,4,4,4,4,1,0,10,10,10,10,4,4,1,1,1,0,15,15,15,15,15,15,15,15,15
125,sequence_47717,0,2,0,4,4,4,4,1,0,10,10,10,10,4,4,1,1,1,0,15,15,15,15,15,15,15,15,15
126,sequence_47720,0,2,0,4,4,4,4,1,0,10,10,10,10,4,4,1,1,1,0,15,15,15,15,15,15,15,15,15
127,sequence_47716,0,2,0,4,4,4,4,1,0,10,10,10,10,4,4,1,1,1,0,15,15,15,15,15,15,15,15,15
128,sequence_47719,0,2,0,4,4,4,4,1,0,10,10,10,10,4,4,1,1,1,0,15,15,15,15,15,15,15,15,15
129,sequence_47723,0,2,0,4,4,4,4,1,0,6,6,6,6,6,6,6,2,0,1,0,21,21,21,21,21,21,21,21
130,sequence_47722,0,2,0,4,4,4,4,1,0,10,10,10,10,4,4,1,1,1,0,15,15,15,15,15,15,15,15,15
131,sequence_47674,0,2,0,2,2,0,7,7,7,7,3,1,1,0,11,11,11,11,11,11,11,11,11,5,2,2,0,28
132,sequence_47676,0,2,0,2,2,0,7,7,7,7,3,1,1,0,15,15,15,15,15,7,7,7,7,7,7,7,7,7
133,sequence_47711,0,2,0,2,2,0,7,7,7,7,3,1,1,0,15,15,15,15,15,7,7,7,7,7,7,7,7,7
134,sequence_47739,0,2,0,2,2,0,7,7,7,7,3,1,1,0,15,15,15,15,15,7,7,7,7,7,7,7,7,7
135,sequence_47735,0,2,0,2,2,0,7,7,7,7,3,1,1,0,15,15,15,15,15,7,7,7,7,7,7,7,7,7
136,sequence_47793,0,0,2,0,5,5,5,5,5,5,5,5,2,2,0,9,9,9,9,9,4,4,1,1,1,0,11,11
137,sequence_47801,1,1,1,1,0,2,2,2,2,0,7,7,7,7,7,7,7,7,7,3,3,1,0,11,11,11,5,5
138,sequence_47805,0,0,2,0,5,5,5,5,5,5,5,5,2,2,0,9,9,9,9,9,4,4,1,1,1,0,11,11
139,sequence_47802,1,1,1,1,0,6,6,6,6,2,2,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
140,sequence_47794,0,0,2,0,1,1,0,4,9,9,9,9,9,9,9,4,4,4,4,4,1,0,10,10,10,10,10,4
141,sequence_47728,1,1,1,1,0,2,2,2,2,0,7,7,7,7,7,7,7,7,7,3,3,1,0,24,24,24,24,24
142,sequence_47808,1,1,1,1,0,2,2,2,2,0,7,7,7,7,7,7,7,7,7,3,3,1,0,11,11,11,5,5
143,sequence_47792,0,0,2,0,5,5,5,5,5,5,5,5,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
144,sequence_47791,0,0,2,0,5,5,5,5,5,5,5,5,2,2,0,9,9,9,9,9,4,4,1,1,1,0,11,11
145,sequence_47788,1,1,1,1,0,6,6,6,6,2,2,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
146,sequence_47729,0,0,2,0,5,5,5,5,5,5,5,5,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
147,sequence_47809,0,0,2,0,5,5,5,5,5,5,5,5,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
148,sequence_47737,0,0,2,0,5,5,5,5,5,5,5,5,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
149,sequence_47810,1,1,1,1,0,2,2,2,2,0,7,7,7,7,7,7,7,7,7,3,3,1,0,11,11,11,5,5
150,sequence_47766,1,1,1,1,0,2,2,2,2,0,7,7,7,7,7,7,7,7,7,3,3,1,0,11,11,11,5,5
151,sequence_47736,1,1,1,1,0,2,2,2,2,0,7,7,7,7,7,7,7,7,7,3,3,1,0,24,24,24,24,24
