,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
143,sequence_19387,4,4,4,4,4,5,5,4,4,4
144,sequence_53061,29,29,29,29,29,29,29,29,29,29
145,sequence_19448,13,13,13,13,13,13,13,13,13,13
146,sequence_19469,13,13,13,13,13,13,13,13,13,13
147,sequence_19449,15,15,15,15,15,15,15,15,15,15
148,sequence_53063,10,10,10,10,10,10,10,10,10,10
149,sequence_19457,18,18,18,18,18,18,18,18,18,18
150,sequence_19466,28,28,28,28,28,28,28,28,28,28
151,sequence_19494,18,18,18,18,18,18,18,18,18,18
152,sequence_19454,12,12,12,12,12,12,12,12,12,12
153,sequence_19529,19,19,19,19,19,19,19,19,19,19
154,sequence_19426,31,31,31,31,31,31,31,31,31,31
155,sequence_19491,19,19,19,19,7,1,1,14,14,14
156,sequence_19421,7,7,7,7,6,7,7,7,7,7
157,sequence_19514,13,13,13,13,13,13,13,13,13,13
158,sequence_19368,9,9,9,9,9,9,9,9,9,9
159,sequence_19437,9,9,9,9,9,9,9,9,9,9
160,sequence_20044,20,20,20,20,20,20,20,20,20,20
161,sequence_19501,24,24,24,24,24,24,24,24,24,24
162,sequence_20074,16,16,16,16,16,16,16,16,16,16
163,sequence_19395,7,7,7,7,6,7,7,7,7,7
164,sequence_19510,19,19,19,19,19,19,19,19,19,19
165,sequence_19489,12,12,12,12,12,12,12,12,12,12
166,sequence_19440,10,10,10,10,10,10,10,10,10,10
167,sequence_19408,21,21,21,21,21,21,21,21,21,21
168,sequence_53076,29,29,29,29,29,29,29,29,29,29
169,sequence_19372,8,8,8,8,8,8,8,8,8,8
170,sequence_19507,7,7,7,7,6,7,7,7,7,7
171,sequence_20066,11,11,11,11,11,11,11,11,11,11
172,sequence_19524,12,12,12,12,12,12,12,12,12,12
173,sequence_19414,24,24,24,24,24,24,24,24,24,24
174,sequence_19485,12,12,12,12,12,12,12,12,12,12
175,sequence_19384,5,5,5,5,4,5,5,4,4,4
176,sequence_19493,19,19,19,19,19,19,19,19,19,19
177,sequence_19484,29,29,29,29,29,29,29,29,29,29
178,sequence_53073,31,31,31,31,31,31,31,31,31,31
179,sequence_20034,22,22,22,22,22,22,22,22,22,22
180,sequence_19456,18,18,18,18,18,18,18,18,18,18
181,sequence_53067,23,23,23,23,23,23,23,23,23,23
182,sequence_19502,28,28,28,28,28,28,28,28,28,28
183,sequence_20053,11,11,11,11,11,11,11,11,11,11
184,sequence_19355,21,21,21,21,21,21,21,21,21,21
185,sequence_19365,24,24,24,24,24,24,24,24,24,24
186,sequence_20047,11,11,11,11,11,11,11,11,11,11
187,sequence_19528,19,19,19,19,19,19,19,19,19,19
188,sequence_19455,25,25,25,25,25,25,25,25,25,25
189,sequence_19479,30,30,30,30,30,30,30,30,30,30
190,sequence_19452,25,25,25,25,25,25,25,25,25,25
191,sequence_19407,24,24,24,24,24,24,24,24,24,24
192,sequence_19444,17,17,17,17,17,17,17,17,17,17
193,sequence_19499,28,28,28,28,28,28,28,28,28,28
194,sequence_19487,8,8,8,8,8,8,8,8,8,8
195,sequence_19398,19,19,19,19,19,19,19,19,19,19
196,sequence_19424,15,15,15,15,15,15,15,15,15,15
197,sequence_20037,20,20,20,20,20,20,20,20,20,20
198,sequence_53058,32,32,32,32,32,32,32,32,32,32
199,sequence_19458,26,26,26,26,26,26,26,26,26,26
200,sequence_19470,32,32,32,32,32,32,32,32,32,32
201,sequence_19364,27,27,27,27,27,27,27,27,27,27
202,sequence_19366,32,32,32,32,32,32,32,32,32,32
203,sequence_19361,24,24,24,24,24,24,24,24,24,24
204,sequence_19358,4,4,4,4,27,1,1,1,1,1
205,sequence_19360,27,27,27,27,27,27,27,27,27,27
206,sequence_19474,30,30,30,30,30,30,30,30,30,30
207,sequence_53060,1,1,1,1,1,2,2,2,2,2
208,sequence_19473,28,28,28,28,28,28,28,28,28,28
209,sequence_19459,29,29,29,29,29,29,29,29,29,29
210,sequence_19481,30,30,30,30,30,30,30,30,30,30
211,sequence_19465,31,31,31,31,31,31,31,31,31,31
212,sequence_19476,30,30,30,30,30,30,30,30,30,30
213,sequence_19480,28,28,28,28,28,28,28,28,28,28
214,sequence_19463,29,29,29,29,29,29,29,29,29,29
215,sequence_19464,28,28,28,28,28,28,28,28,28,28
216,sequence_19359,28,28,28,28,28,28,28,28,28,28
217,sequence_19350,29,29,29,29,29,29,29,29,29,29
218,sequence_19367,27,27,27,27,27,27,27,27,27,27
219,sequence_19471,31,31,31,31,31,31,31,31,31,31
220,sequence_19475,28,28,28,28,28,28,28,28,28,28
221,sequence_19353,31,31,31,31,31,31,31,31,31,31
222,sequence_19461,29,29,29,29,29,29,29,29,29,29
223,sequence_19483,30,30,30,30,30,30,30,30,30,30
224,sequence_19472,28,28,28,28,28,1,1,1,1,1
225,sequence_19462,26,26,26,26,26,26,26,26,26,26
226,sequence_19362,27,27,27,27,27,27,27,27,27,27
227,sequence_19349,26,26,26,26,26,26,26,26,26,26
228,sequence_19478,30,30,30,30,30,30,30,30,30,30
229,sequence_19351,29,29,29,29,29,29,29,29,29,29
230,sequence_19460,26,26,26,26,26,26,26,26,26,26
231,sequence_19352,32,32,32,32,32,32,32,32,32,32
232,sequence_19482,28,28,28,28,28,28,28,28,28,28
233,sequence_19518,30,30,30,30,30,30,30,30,30,30
234,sequence_19356,32,32,32,32,32,32,32,32,32,32
235,sequence_19503,30,30,30,30,30,30,30,30,30,30
236,sequence_19517,28,28,28,28,28,28,28,28,28,28
237,sequence_19520,30,30,30,30,30,30,30,30,30,30
238,sequence_19385,27,27,27,27,27,27,27,27,27,27
239,sequence_19411,27,27,27,27,27,27,27,27,27,27
240,sequence_19513,31,31,31,31,31,31,31,31,31,31
241,sequence_19413,30,30,30,30,30,30,30,30,30,30
242,sequence_53083,0,0,0,0,0,0,0,0,0,0
243,sequence_53088,33,33,33,33,33,33,33,33,33,33
244,sequence_19381,35,35,35,35,35,35,35,35,35,35
245,sequence_53081,0,0,0,0,0,0,0,0,0,0
246,sequence_53086,33,33,33,33,33,33,33,33,33,33
247,sequence_53087,0,0,0,0,0,0,0,0,0,0
248,sequence_19400,4,4,4,4,7,1,1,1,1,1
249,sequence_53068,33,33,33,33,33,33,33,33,33,33
250,sequence_53072,0,0,0,0,0,0,0,0,0,0
251,sequence_53098,33,33,33,33,33,33,33,33,33,33
252,sequence_53052,0,0,0,0,0,0,0,0,0,0
253,sequence_53084,0,0,0,0,0,0,0,0,0,0
254,sequence_53099,34,34,34,34,34,34,34,34,34,34
255,sequence_53056,34,34,34,34,34,34,34,34,34,34
256,sequence_19347,34,34,34,34,34,34,34,34,34,34
257,sequence_19379,34,34,34,34,34,34,34,34,34,34
258,sequence_19348,35,35,35,35,35,35,35,35,35,35
259,sequence_19380,35,35,35,35,35,35,35,35,35,35
260,sequence_19401,34,34,34,34,34,34,34,34,34,34
