,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
131,sequence_47674,11,13,13,13,12,11,12,12,12,12
132,sequence_47676,11,13,13,13,12,11,12,12,12,12
133,sequence_47711,11,13,13,13,12,11,12,12,12,12
134,sequence_47739,15,7,7,7,6,5,6,6,6,7
135,sequence_47735,11,13,13,13,12,11,12,12,12,12
136,sequence_47793,16,16,15,16,16,15,15,15,15,16
137,sequence_47801,16,16,15,16,16,15,15,15,15,16
138,sequence_47805,16,16,15,16,16,15,15,15,15,16
139,sequence_47802,16,16,15,16,16,15,15,15,15,16
140,sequence_47794,16,16,15,16,16,15,15,15,15,16
141,sequence_47728,16,16,15,16,16,15,15,15,15,16
142,sequence_47808,0,0,0,0,0,0,0,0,0,0
143,sequence_47792,16,16,15,16,16,15,15,15,15,16
144,sequence_47791,16,16,15,16,16,15,15,15,15,16
145,sequence_47788,16,16,15,16,16,15,15,15,15,16
146,sequence_47729,16,16,15,16,16,15,15,15,15,16
147,sequence_47809,0,0,0,0,0,0,0,0,0,0
148,sequence_47737,0,0,0,0,0,0,0,0,0,0
149,sequence_47810,16,16,15,16,16,15,15,15,15,16
150,sequence_47766,16,16,15,16,16,15,15,15,15,16
151,sequence_47736,0,0,0,0,0,0,0,0,0,0
