,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
53,sequence_47730,0,0,0,2,4,2,7,5,0,7,2,5,2,6,4,8,10,1,14,3,4,13,12,3,3,1,15,0
54,sequence_47758,0,0,0,2,4,2,7,5,0,7,2,5,2,6,4,8,10,1,1,3,4,13,12,3,3,1,15,0
55,sequence_47797,0,0,0,2,2,5,4,6,5,2,7,6,6,9,7,4,6,0,6,5,5,2,8,5,5,7,6,5
56,sequence_47798,0,0,0,2,4,2,7,5,0,7,2,5,2,6,4,8,10,1,14,3,4,13,2,3,3,1,27,0
57,sequence_47751,0,2,2,3,5,0,6,0,9,3,4,0,8,2,0,5,7,6,0,0,1,4,1,24,7,4,5,9
58,sequence_47741,0,2,2,0,1,0,5,4,2,0,6,4,0,14,6,11,1,2,11,4,6,18,0,4,9,0,2,4
59,sequence_47743,0,2,2,0,1,0,5,4,2,5,10,4,11,12,10,10,11,12,18,10,7,12,14,10,14,13,18,16
60,sequence_47752,0,0,0,2,4,2,7,5,0,7,2,5,2,6,4,8,10,6,1,3,4,4,12,3,3,1,15,0
61,sequence_47745,0,2,3,4,0,4,3,2,3,4,3,9,13,4,2,16,13,11,13,1,8,8,5,1,4,23,7,26
62,sequence_47747,0,0,3,4,0,4,3,2,3,4,3,2,3,8,5,3,5,4,4,8,0,3,4,8,8,8,3,8
63,sequence_47748,0,0,3,4,0,4,3,2,3,4,3,2,3,8,5,3,5,4,4,8,0,3,4,8,8,8,3,8
64,sequence_47749,0,0,3,4,0,4,3,2,3,4,3,9,13,4,5,3,5,4,4,1,0,8,4,1,8,23,7,26
65,sequence_47744,0,0,3,4,0,4,3,2,3,4,3,2,3,8,5,3,5,4,4,8,0,3,4,8,8,8,3,8
66,sequence_47721,0,2,2,3,5,0,6,0,9,3,4,0,7,2,0,5,7,6,0,0,1,4,1,24,7,4,1,9
67,sequence_47759,0,2,2,3,5,0,6,0,9,3,4,0,7,2,0,5,7,6,0,0,1,4,1,24,7,4,1,9
68,sequence_47774,0,2,2,0,1,0,5,4,2,0,6,4,0,14,14,11,16,2,8,17,19,0,19,17,0,15,17,18
69,sequence_47770,0,0,3,4,0,4,3,2,3,4,3,2,3,8,5,3,5,4,4,8,0,3,4,8,8,8,3,8
70,sequence_47713,0,2,2,0,1,0,5,4,2,0,6,4,0,14,6,11,1,2,11,4,6,18,0,4,9,0,2,4
71,sequence_47738,0,2,2,0,1,0,5,4,2,0,6,4,0,14,6,11,1,2,11,4,6,18,0,4,9,0,2,4
72,sequence_47769,0,2,2,0,1,0,5,4,2,0,6,4,0,14,14,11,16,2,8,17,19,0,19,17,0,15,17,18
73,sequence_47702,1,1,1,1,3,3,2,1,1,1,0,1,1,10,8,6,3,3,2,2,15,10,3,23,17,19,22,2
74,sequence_47672,0,2,2,0,1,6,0,3,4,8,1,3,10,1,15,7,8,5,3,6,3,9,17,6,6,2,8,11
75,sequence_47705,0,2,2,0,1,1,0,7,8,6,9,7,9,11,13,12,14,16,16,12,18,11,16,12,13,11,9,15
76,sequence_47694,0,2,0,3,5,2,6,0,9,3,11,12,4,13,3,0,4,13,7,9,12,5,21,9,18,26,20,25
77,sequence_47691,0,2,2,0,1,6,0,3,4,8,1,3,10,1,15,7,8,5,3,6,3,9,17,6,6,2,8,11
78,sequence_47701,1,1,1,1,3,3,2,1,1,1,0,1,1,10,8,6,3,7,2,11,15,7,3,11,19,19,23,21
79,sequence_47706,1,1,1,1,3,3,1,8,6,10,8,8,5,7,12,9,2,9,10,11,16,7,11,11,12,18,11,10
80,sequence_47675,0,2,2,0,1,6,0,8,6,10,1,8,12,0,9,13,15,10,5,7,10,14,6,7,10,14,12,13
81,sequence_47698,0,2,2,0,1,6,0,3,4,8,1,3,10,1,15,7,8,5,3,6,3,9,17,6,6,2,8,11
82,sequence_47688,0,0,0,2,4,2,7,5,0,7,2,5,2,6,4,2,0,1,14,3,21,13,2,3,1,25,0,19
83,sequence_47704,1,1,1,1,3,3,2,1,1,1,0,1,1,10,8,6,12,15,2,16,11,22,23,16,15,5,26,23
84,sequence_47708,1,1,3,4,0,4,3,2,3,4,8,9,5,4,12,16,12,15,13,14,11,20,15,14,24,20,10,14
85,sequence_47709,0,2,3,4,0,4,3,2,3,4,3,9,13,4,2,16,13,11,13,14,8,17,5,14,4,6,7,3
86,sequence_47677,0,2,3,4,0,4,3,2,3,4,3,9,13,4,2,16,13,11,13,14,8,17,5,14,4,6,7,3
87,sequence_47692,0,2,2,0,1,6,0,3,4,8,1,3,10,1,15,7,8,5,3,6,3,9,17,6,6,2,8,11
88,sequence_47703,1,1,1,1,3,3,2,1,1,1,0,1,1,10,8,6,3,3,2,2,15,10,3,23,17,19,22,2
89,sequence_47707,1,1,1,1,3,3,1,1,6,1,8,11,5,7,12,9,2,9,10,13,14,15,11,13,16,9,16,12
90,sequence_47762,1,1,1,1,3,3,2,1,1,1,0,1,1,3,1,1,9,8,15,2,2,1,10,2,2,3,4,7
91,sequence_47765,1,1,1,1,3,3,2,1,7,9,5,10,1,3,1,1,17,8,12,19,20,1,22,19,22,12,19,28
92,sequence_47767,1,1,1,1,3,3,2,1,1,1,0,1,1,10,8,6,3,3,2,2,15,10,3,23,17,19,22,2
93,sequence_47812,1,1,1,1,3,3,2,1,1,1,0,1,1,3,1,1,9,8,15,2,2,1,10,2,2,3,4,7
94,sequence_47761,1,1,1,1,3,3,2,1,1,1,0,1,1,3,1,1,9,8,15,2,2,1,10,2,2,3,4,7
95,sequence_47764,1,1,1,1,3,3,2,1,1,1,0,1,1,3,1,1,9,8,15,2,2,1,10,2,2,3,4,7
96,sequence_47763,1,1,1,1,3,3,2,1,1,1,0,1,1,10,8,6,3,3,2,2,15,10,3,23,17,19,22,2
97,sequence_47699,0,2,2,0,1,6,0,3,4,8,1,3,10,1,15,7,8,5,3,6,3,9,17,6,6,2,8,11
98,sequence_47687,0,2,2,3,4,2,0,5,4,7,11,12,7,13,3,2,0,13,14,9,21,5,2,9,1,25,0,19
99,sequence_47693,0,2,3,4,0,4,3,2,3,4,3,9,13,4,2,16,13,11,13,14,8,17,5,14,4,6,7,3
100,sequence_47690,0,0,0,2,4,2,7,5,0,7,2,5,2,6,4,2,0,1,14,3,21,13,2,3,1,25,0,19
101,sequence_47712,0,2,2,0,1,6,0,3,4,8,1,3,10,1,15,7,8,5,3,6,3,9,17,6,6,2,8,11
102,sequence_47714,0,2,2,0,1,0,5,4,2,0,6,4,0,14,6,11,1,2,11,4,6,18,0,4,9,0,17,4
103,sequence_47725,0,2,2,0,1,6,0,3,4,8,1,3,10,1,15,7,8,5,3,6,3,9,17,6,6,2,8,11
104,sequence_47669,0,0,0,2,4,2,7,5,0,7,2,5,2,6,4,8,10,18,1,18,17,19,20,18,25,24,14,20
105,sequence_47668,0,0,0,2,4,2,7,5,0,7,2,5,2,6,4,8,10,18,1,18,17,19,20,18,25,24,14,20
106,sequence_47670,0,0,0,2,4,2,7,5,0,7,2,5,2,6,4,8,10,1,1,3,4,13,12,3,3,1,15,0
107,sequence_47665,0,0,0,2,4,2,7,5,0,7,2,5,2,6,4,8,10,1,1,3,4,13,12,3,3,1,15,0
108,sequence_47661,0,0,0,2,4,2,7,5,0,7,2,5,2,6,4,8,10,1,1,3,4,13,12,3,3,1,15,0
109,sequence_47667,0,0,0,2,4,1,7,7,8,6,9,7,9,5,11,12,14,16,9,15,9,16,9,15,20,16,13,6
110,sequence_47726,0,0,0,2,2,5,4,6,5,2,7,6,6,9,7,4,6,0,6,5,5,2,8,5,5,7,6,5
111,sequence_47734,0,0,0,2,2,5,4,6,5,2,7,6,6,9,7,4,6,0,6,5,5,2,8,5,5,7,6,5
112,sequence_47811,0,0,0,2,2,5,4,6,5,2,7,6,6,9,7,4,6,0,6,5,5,2,8,5,5,7,6,5
113,sequence_47662,0,0,0,2,2,5,4,6,5,2,7,6,6,9,7,4,6,0,6,5,5,2,8,5,5,7,6,5
114,sequence_47731,0,0,0,2,2,5,4,6,5,2,7,6,6,9,7,4,6,0,6,5,5,2,8,5,5,7,6,5
115,sequence_47733,0,0,0,2,4,2,7,5,0,7,2,5,2,6,4,8,10,1,14,3,4,13,12,3,3,1,15,0
116,sequence_47732,0,0,0,2,2,5,4,6,5,2,7,6,6,9,7,4,6,0,6,5,5,2,8,5,5,7,6,5
117,sequence_47755,0,2,2,0,1,0,5,4,2,0,6,4,0,14,6,11,1,2,11,4,6,18,0,4,9,0,2,4
118,sequence_47746,0,2,3,4,0,4,3,2,3,4,3,9,13,4,2,16,13,11,13,1,8,8,5,1,4,23,7,26
119,sequence_47754,0,0,0,2,4,2,7,5,0,7,2,5,2,6,4,8,10,1,1,3,4,13,12,3,3,1,15,0
120,sequence_47753,0,2,2,0,1,0,5,4,2,0,6,4,0,14,6,11,1,2,11,4,6,18,0,4,9,0,2,4
121,sequence_47740,0,2,2,0,1,0,5,4,2,0,6,4,0,14,6,11,1,2,11,4,6,18,0,4,9,0,2,4
122,sequence_47742,0,2,2,0,1,0,5,4,2,0,6,4,0,14,6,11,1,2,11,4,6,18,0,4,9,0,2,4
123,sequence_47715,0,2,2,0,1,0,5,4,2,0,6,4,0,14,6,11,1,2,11,4,6,18,0,4,9,0,2,4
124,sequence_47718,0,2,2,0,1,0,5,4,2,0,6,4,0,14,6,11,1,2,11,4,6,18,0,4,9,0,2,4
125,sequence_47717,0,2,2,0,1,0,5,4,2,5,10,4,11,12,10,10,11,12,18,10,7,12,14,10,14,13,18,16
126,sequence_47720,0,0,3,4,0,4,3,2,3,4,3,2,3,8,5,3,5,4,4,8,0,3,4,8,8,8,3,8
127,sequence_47716,0,0,0,2,4,2,7,5,0,7,2,5,2,6,4,2,0,1,14,3,4,4,12,3,3,25,15,0
128,sequence_47719,0,0,3,4,0,4,3,2,3,4,3,2,3,8,5,3,5,4,4,8,0,3,4,8,8,8,3,8
129,sequence_47723,0,2,2,0,1,6,0,3,4,8,1,3,10,1,15,7,8,5,3,6,3,9,17,6,6,2,8,11
130,sequence_47722,0,2,2,0,1,0,5,4,2,0,6,4,0,14,6,11,1,2,11,4,6,18,0,4,9,0,2,4
131,sequence_47674,0,2,2,0,1,6,0,3,4,8,1,3,10,1,15,7,8,5,3,6,3,9,17,6,6,2,8,11
132,sequence_47676,0,2,2,0,1,6,0,3,4,8,1,3,10,1,15,7,8,5,3,6,3,9,17,6,6,2,8,11
133,sequence_47711,0,2,2,0,1,6,0,3,4,8,1,3,10,1,15,7,8,5,3,6,3,9,17,6,6,2,8,11
134,sequence_47739,0,2,2,0,1,0,5,4,2,0,6,4,0,14,6,11,1,2,11,4,6,18,0,4,9,0,2,4
135,sequence_47735,0,2,2,0,1,6,0,3,4,8,1,3,10,1,15,7,8,5,3,6,3,9,17,6,6,2,8,11
136,sequence_47793,0,2,2,3,5,0,6,0,9,3,4,0,8,2,0,5,7,17,0,0,1,6,21,22,23,22,24,17
137,sequence_47801,0,2,2,3,5,0,6,0,9,3,4,0,8,2,0,5,7,17,0,0,1,6,1,0,7,4,5,24
138,sequence_47805,0,2,2,3,5,0,6,0,9,3,4,0,8,2,0,5,7,17,0,0,1,6,21,22,23,22,24,17
139,sequence_47802,0,2,2,3,5,0,6,0,9,3,4,0,8,2,0,5,7,17,0,0,1,6,1,0,7,4,5,24
140,sequence_47794,0,2,2,3,5,0,6,0,9,3,4,0,8,2,0,5,7,17,0,0,1,6,21,22,23,22,24,17
141,sequence_47728,0,2,2,3,5,0,6,0,9,3,4,0,8,2,0,5,7,6,0,0,1,6,1,0,7,4,5,24
142,sequence_47808,0,2,2,3,5,6,0,3,4,8,11,12,4,13,3,0,4,13,7,9,12,5,13,9,18,10,20,1
143,sequence_47792,0,2,2,3,5,0,6,0,9,3,4,0,8,2,0,5,7,17,0,0,1,6,21,22,23,22,24,17
144,sequence_47791,0,2,2,3,5,0,6,0,9,3,4,0,8,2,0,5,7,17,0,0,1,6,1,0,7,4,5,24
145,sequence_47788,0,2,2,3,5,0,6,0,9,3,4,0,8,2,0,5,7,17,0,0,1,6,1,0,7,4,5,24
146,sequence_47729,0,2,2,3,5,0,6,0,9,3,4,0,8,2,0,5,7,17,0,0,1,6,21,22,23,22,24,17
147,sequence_47809,0,2,2,3,5,6,0,0,4,8,11,12,4,13,3,0,4,13,7,9,12,5,13,9,18,26,20,1
148,sequence_47737,0,2,2,3,5,6,0,0,4,8,11,12,4,13,3,0,4,13,7,9,12,5,13,9,18,26,20,1
149,sequence_47810,0,2,2,3,5,0,6,0,9,3,4,0,8,2,0,5,7,17,0,0,1,6,1,0,7,4,5,24
150,sequence_47766,0,2,2,3,5,0,6,0,9,3,4,0,8,2,0,5,7,17,0,0,1,6,1,0,7,4,5,24
151,sequence_47736,0,2,2,3,5,6,0,3,4,8,11,12,4,13,3,0,4,13,7,9,12,5,13,9,18,10,20,1
