,secuencia,meanshift-2,meanshift-3,meanshift-4,meanshift-5,meanshift-6,meanshift-7,meanshift-8,meanshift-9,meanshift-10,meanshift-11,meanshift-12,meanshift-13,meanshift-14,meanshift-15,meanshift-16,meanshift-17,meanshift-18,meanshift-19,meanshift-20,meanshift-21,meanshift-22,meanshift-23,meanshift-24,meanshift-25,meanshift-26,meanshift-27,meanshift-28,meanshift-29
18,sequence_40816,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
19,sequence_40817,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,36,36,36,36,36,36,36,36,36,36
20,sequence_40818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2
21,sequence_40827,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,59,58,58,58,58,58,58,58,58,58,58
22,sequence_40828,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,67,67,67,67,67,67,67,67,67,67
23,sequence_40829,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,67,66,66,66,66,66,66,66,66,66,66
24,sequence_40831,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,61,60,60,60,60,60,60,60,60,60,60
25,sequence_40856,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,16,16,16,16,16,16,16,16,16,16
26,sequence_40815,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,57,56,56,56,56,56,56,56,56,56,56
27,sequence_40851,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,75,74,74,74,74,74,74,74,74,74,74
28,sequence_40847,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,44,43,43,43,43,43,43,43,43,43,43
29,sequence_40858,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,45,44,44,44,44,44,44,44,44,44,44
30,sequence_40852,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,38,0,0,0,0,0,0,0,0,0,0
31,sequence_40843,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,22,22,22,22,22,22,22,22,22,22
32,sequence_40846,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,69,68,68,68,68,68,68,68,68,68,68
33,sequence_40791,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,74,73,73,73,73,73,73,73,73,73,73
34,sequence_40793,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,76,75,75,75,75,75,75,75,75,75,75
35,sequence_40861,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,30,30,30,30,30,30,30,30,30,30
36,sequence_40812,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,15,15,15,15,15,15,15,15,15,15
37,sequence_40854,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,32,32,32,32,32,32,32,32,32,32
38,sequence_40853,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,7,7,7
39,sequence_40848,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,50,49,49,49,49,49,49,49,49,49,49
40,sequence_40849,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,25,25,25,25,25,25,25,25,25,25
41,sequence_40850,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,39,0,0,0,0,0,0,0,0,0,0
42,sequence_40792,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,9,9,9,9,9,9,9,9,9,9
43,sequence_40790,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,13,13,13,13,13,13,13,13,13,13
44,sequence_40860,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,51,51,51,51,51,51,51,51,51,51
45,sequence_40839,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,48,48,48,48,48,48,48,48,48,48
46,sequence_40835,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79,78,78,78,78,78,78,78,78,78,78
47,sequence_40819,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,31,31,31,31,31,31,31,31,31,31
48,sequence_40824,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,60,59,59,59,59,59,59,59,59,59,59
49,sequence_40825,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,0,1,1,1,1,1,1,1,1,1,1
50,sequence_40797,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,26,26,26,26,26,26,26,26,26,26
51,sequence_40800,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,36,37,37,37,37,37,37,37,37,37,37
52,sequence_40803,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,62,61,61,61,61,61,61,61,61,61,61
53,sequence_40804,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,34,34,34,34,34,34,34,34,34,34
54,sequence_40805,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,55,54,54,54,54,54,54,54,54,54,54
55,sequence_40864,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,32,33,33,33,33,33,33,33,33,33,33
56,sequence_40808,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,40,39,39,39,39,39,39,39,39,39,39
57,sequence_40810,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,23,23,23,23,23,23,23,23,23,23
58,sequence_40862,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,77,76,76,76,76,76,76,76,76,76,76
59,sequence_40859,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,71,70,70,70,70,70,70,70,70,70,70
60,sequence_40836,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,64,63,63,63,63,63,63,63,63,63,63
61,sequence_40837,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,73,72,72,72,72,72,72,72,72,72,72
62,sequence_40820,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,12,12,12,12,12,12,12,12,12,12
63,sequence_40821,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,8,8,8,8,8,8,8,8,8,8
64,sequence_40822,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,14,14,14,14,14,14,14,14,14,14
65,sequence_40823,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,66,65,65,65,65,65,65,65,65,65,65
66,sequence_40834,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,78,77,77,77,77,77,77,77,77,77,77
67,sequence_40832,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27
68,sequence_40833,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,45,45,45,45,45,45,45,45,45,45
69,sequence_40830,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,63,62,62,62,62,62,62,62,62,62,62
70,sequence_40798,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,41,40,40,40,40,40,40,40,40,40,40
71,sequence_40865,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,53,52,52,52,52,52,52,52,52,52,52
72,sequence_40863,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,6,6,6,6,6,6,6,6,6
73,sequence_40801,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,58,57,57,57,57,57,57,57,57,57,57
74,sequence_40802,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,72,71,71,71,71,71,71,71,71,71,71
75,sequence_40796,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,11,11,11,11,11,11,11,11,11,11
76,sequence_40795,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,5,5,5,5,5,5
77,sequence_40866,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,28,28,28,28,28,28,28,28,28,28
78,sequence_40799,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,65,64,64,64,64,64,64,64,64,64,64
79,sequence_40788,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,37,38,38,38,38,38,38,38,38,38,38
80,sequence_40867,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,47,46,46,46,46,46,46,46,46,46,46
