,id,target,labels
141,sequence_19516,51.9,10
142,sequence_19512,54.4,18
143,sequence_19387,47.7,21
144,sequence_53061,50.6,9
145,sequence_19448,46.3,10
146,sequence_19469,50.5,10
147,sequence_19449,54.3,20
148,sequence_53063,44.0,6
149,sequence_19457,43.6,0
150,sequence_19466,56.9,18
151,sequence_19494,60.0,11
152,sequence_19454,43.1,7
153,sequence_19529,48.8,14
154,sequence_19426,56.3,19
155,sequence_19491,48.8,14
156,sequence_19421,53.0,3
157,sequence_19514,53.0,5
158,sequence_19368,56.2,21
159,sequence_19437,46.7,0
160,sequence_20044,48.4,20
161,sequence_19501,57.2,24
162,sequence_20074,47.1,12
163,sequence_19395,49.7,13
164,sequence_19510,47.8,14
165,sequence_19489,49.1,7
166,sequence_19440,48.5,10
167,sequence_19408,51.1,5
168,sequence_53076,46.3,15
169,sequence_19372,49.2,4
170,sequence_19507,46.0,11
171,sequence_20066,49.9,0
172,sequence_19524,46.4,14
173,sequence_19414,54.7,17
174,sequence_19485,58.0,7
175,sequence_19384,50.8,21
176,sequence_19493,50.4,14
177,sequence_19484,52.0,11
178,sequence_53073,53.8,9
179,sequence_20034,52.0,18
180,sequence_19456,48.0,11
181,sequence_53067,40.9,2
182,sequence_19502,59.9,16
183,sequence_20053,54.7,20
184,sequence_19355,58.8,5
185,sequence_19365,53.0,24
186,sequence_20047,49.9,21
187,sequence_19528,47.1,14
188,sequence_19455,44.5,3
189,sequence_19479,60.8,21
190,sequence_19452,44.2,4
191,sequence_19407,49.2,24
192,sequence_19444,50.7,16
193,sequence_19499,53.3,16
194,sequence_19487,55.9,4
195,sequence_19398,46.2,14
196,sequence_19424,50.9,19
197,sequence_20037,57.8,20
198,sequence_53058,51.2,22
199,sequence_19458,62.9,17
200,sequence_19470,61.0,16
201,sequence_19364,57.1,20
202,sequence_19366,60.0,17
203,sequence_19361,55.6,17
204,sequence_19358,59.1,1
205,sequence_19360,63.5,20
206,sequence_19474,64.4,20
207,sequence_53060,47.9,2
208,sequence_19473,60.6,17
209,sequence_19459,59.2,18
210,sequence_19481,63.1,21
211,sequence_19465,62.9,19
212,sequence_19476,62.2,20
213,sequence_19480,62.8,16
214,sequence_19463,62.7,18
215,sequence_19464,62.2,18
216,sequence_19359,59.3,17
217,sequence_19350,60.1,18
218,sequence_19367,61.0,20
219,sequence_19471,60.0,19
220,sequence_19475,59.1,17
221,sequence_19353,64.3,19
222,sequence_19461,61.2,18
223,sequence_19483,60.6,20
224,sequence_19472,59.9,1
225,sequence_19462,63.2,16
226,sequence_19362,61.0,20
227,sequence_19349,58.9,17
228,sequence_19478,60.1,21
229,sequence_19351,60.9,18
230,sequence_19460,61.0,17
231,sequence_19352,58.5,17
232,sequence_19482,59.3,17
233,sequence_19518,61.6,20
234,sequence_19356,59.0,17
235,sequence_19503,60.0,21
236,sequence_19517,61.6,17
237,sequence_19520,58.7,21
238,sequence_19385,58.2,20
239,sequence_19411,58.0,20
240,sequence_19513,61.0,19
241,sequence_19413,58.7,21
242,sequence_53083,51.0,22
243,sequence_53088,48.0,23
244,sequence_19381,50.0,16
245,sequence_53081,53.0,22
246,sequence_53086,40.0,23
247,sequence_53087,52.0,22
248,sequence_19400,43.0,21
249,sequence_53068,36.0,23
250,sequence_53072,47.0,22
251,sequence_53098,42.0,23
252,sequence_53052,55.0,22
253,sequence_53084,39.0,22
254,sequence_53099,53.0,22
255,sequence_53056,52.0,22
256,sequence_19347,58.9,24
257,sequence_19379,50.3,24
258,sequence_19348,46.7,10
259,sequence_19380,48.1,24
260,sequence_19401,47.4,24
