,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
33,sequence_19369,0,0,2,3,3,2,6,7,4,9,6,9,3,12,4,11,15,16,16,18,20,18,10,24,23,20,25,25
34,sequence_53064,1,2,3,2,2,5,3,2,2,3,11,11,1,4,5,4,14,17,12,1,18,4,6,19,20,10,2,2
35,sequence_20072,1,1,0,1,5,0,0,5,0,7,0,7,2,1,15,15,13,8,18,10,5,14,12,2,5,4,20,20
36,sequence_20038,1,1,1,4,4,1,2,3,9,2,2,2,10,11,14,6,2,14,15,16,0,10,19,13,19,18,17,17
37,sequence_20039,1,1,0,1,5,0,0,5,6,7,0,7,13,8,2,15,16,3,14,3,8,15,12,18,2,26,23,23
38,sequence_19506,0,0,2,0,0,6,1,0,8,1,8,1,5,9,1,16,6,7,17,11,16,2,14,11,21,6,13,13
39,sequence_20064,0,0,2,3,3,2,6,4,1,9,1,9,3,2,4,1,15,16,16,18,2,1,10,22,13,20,7,7
40,sequence_19530,0,0,2,0,0,6,1,0,8,1,8,1,5,9,1,16,17,0,0,5,14,11,0,1,3,24,16,16
41,sequence_19498,1,1,1,4,4,1,0,5,0,7,7,7,0,6,15,7,7,18,6,2,1,8,20,8,9,13,3,3
42,sequence_19504,0,0,2,3,3,2,6,4,4,10,9,10,12,12,11,11,12,4,8,20,20,18,15,24,14,5,5,5
43,sequence_19386,1,1,1,4,4,1,2,3,9,2,2,2,10,11,14,6,2,14,15,16,0,10,19,13,19,18,17,17
44,sequence_19519,1,1,0,1,5,0,5,8,3,5,10,5,13,8,7,0,16,2,5,9,13,13,13,6,15,19,12,12
45,sequence_19404,1,1,1,4,1,4,0,5,0,7,0,7,4,1,2,15,7,6,1,2,12,15,5,18,24,17,15,15
46,sequence_19446,0,0,2,0,0,6,1,0,8,10,8,10,5,9,9,16,6,7,17,11,15,20,0,23,21,6,0,0
47,sequence_20063,1,1,0,1,5,0,5,8,3,5,10,5,13,5,6,0,16,2,5,9,13,13,13,6,15,19,12,12
48,sequence_20043,1,1,0,1,1,4,0,5,0,7,0,7,2,1,2,15,13,8,1,10,8,15,12,18,5,17,15,15
49,sequence_19497,1,1,0,1,1,4,7,1,6,8,0,12,2,13,3,10,1,13,10,13,12,15,16,12,22,14,1,1
50,sequence_19490,0,0,2,0,0,6,1,0,8,1,8,1,5,9,9,1,6,7,17,11,16,2,14,11,17,6,24,24
51,sequence_19376,0,0,2,0,0,6,6,7,1,9,1,9,11,2,4,1,11,16,2,14,2,21,8,17,13,25,6,6
52,sequence_19406,1,1,1,4,1,4,7,1,5,0,7,0,8,3,12,14,4,1,11,19,19,3,7,21,18,1,27,27
53,sequence_19405,1,1,1,4,4,1,2,3,9,2,2,2,10,11,14,6,2,14,15,16,0,22,19,13,19,3,17,17
54,sequence_19382,1,1,0,1,5,0,5,8,3,5,10,12,6,5,6,0,8,2,9,9,11,22,3,10,10,12,8,8
55,sequence_20067,1,1,0,1,5,0,5,8,3,5,10,5,6,5,6,13,8,2,9,9,11,6,3,10,10,12,8,8
56,sequence_19409,1,1,1,4,1,4,7,1,5,8,5,8,4,13,2,2,9,3,10,13,12,5,18,12,16,14,1,1
57,sequence_19354,1,1,1,4,1,4,7,1,5,0,7,0,8,3,12,14,4,1,11,19,19,3,7,21,18,1,27,27
58,sequence_20040,0,0,2,3,3,2,6,4,4,10,9,10,12,14,11,11,12,4,8,20,7,20,15,7,14,5,5,5
59,sequence_19370,0,0,2,3,3,2,6,7,4,4,6,4,3,12,4,11,0,4,16,0,17,18,9,14,7,20,10,10
60,sequence_19432,0,0,2,3,3,2,6,4,4,10,9,10,12,14,11,11,12,4,8,20,7,20,15,7,14,23,21,21
61,sequence_19371,0,0,2,0,0,6,1,0,8,1,8,1,5,9,9,1,11,7,17,11,16,2,14,11,17,6,24,24
62,sequence_19434,0,0,2,3,3,2,6,7,1,9,1,9,3,2,4,1,11,16,2,14,2,21,8,17,13,25,6,6
63,sequence_19505,1,0,0,1,5,0,5,8,3,5,10,5,2,5,6,10,8,12,18,18,15,6,0,23,21,8,0,0
64,sequence_53070,0,2,3,2,2,3,4,6,7,6,4,6,9,10,0,9,5,5,19,15,6,7,21,15,11,16,9,9
65,sequence_19392,0,0,2,0,0,6,6,7,1,9,6,9,11,2,4,1,11,16,13,14,2,21,8,17,13,25,6,6
66,sequence_19357,1,1,1,4,1,4,7,1,5,0,7,0,8,1,12,14,4,1,11,4,19,3,7,21,18,1,27,27
67,sequence_20056,1,1,0,1,5,0,0,5,6,7,0,7,2,1,7,10,13,8,18,4,5,6,16,18,22,8,4,4
68,sequence_19526,0,0,2,3,3,2,6,7,1,9,6,9,3,2,4,1,15,16,16,14,2,21,8,17,13,25,6,6
69,sequence_20046,1,1,0,1,5,0,0,5,6,7,0,7,13,8,7,15,16,8,14,3,8,15,12,18,2,26,23,23
70,sequence_19443,1,1,0,1,5,0,5,8,3,5,10,5,13,5,6,13,8,12,5,9,11,22,3,6,6,3,26,26
71,sequence_19410,1,1,1,1,1,4,0,5,0,0,7,0,8,1,15,14,7,6,1,4,19,3,20,21,18,1,19,19
72,sequence_19390,0,0,2,3,3,2,6,4,1,9,1,9,3,12,4,3,15,16,2,6,21,16,4,5,0,9,7,7
73,sequence_19439,1,1,1,4,1,4,7,1,5,8,5,8,4,3,10,12,9,1,11,19,9,5,18,4,1,14,1,1
74,sequence_20071,1,1,0,1,5,0,0,5,6,7,0,7,2,8,2,15,13,8,14,3,8,15,12,18,2,26,23,23
75,sequence_19451,1,1,0,1,4,0,0,5,0,7,0,7,0,1,15,7,7,6,18,2,5,14,20,2,24,4,19,19
76,sequence_20041,0,0,2,3,3,2,6,7,1,4,6,4,11,7,8,5,0,10,13,0,17,9,23,14,7,2,10,10
77,sequence_19415,1,1,1,4,4,1,0,5,0,7,2,7,0,6,15,7,7,6,6,2,1,14,5,2,24,4,19,19
78,sequence_20035,1,1,0,1,5,0,0,5,6,8,0,8,4,13,2,2,1,13,10,13,12,15,16,12,22,26,23,23
79,sequence_20051,0,0,2,0,0,6,1,0,8,1,8,1,5,9,1,16,17,0,0,5,14,11,0,1,3,24,16,16
80,sequence_19397,0,0,2,3,3,2,6,7,4,4,6,4,11,7,8,5,17,10,13,0,17,9,23,14,7,2,10,10
81,sequence_19394,0,0,2,0,0,6,1,0,8,1,8,1,5,9,1,16,17,10,0,5,16,11,14,11,3,6,13,13
82,sequence_19374,0,0,2,3,3,2,6,4,1,9,1,9,3,2,4,3,11,16,2,6,21,16,4,5,0,9,7,7
83,sequence_19378,0,0,2,3,3,2,6,7,4,4,6,4,11,7,8,5,0,10,13,0,17,9,23,14,7,2,10,10
84,sequence_19441,1,1,0,1,5,0,5,8,3,5,10,12,6,5,6,13,8,12,9,17,11,22,3,10,6,12,8,8
85,sequence_19433,0,0,2,3,3,2,6,4,4,10,9,10,12,14,11,3,12,4,8,20,7,20,4,7,14,23,21,21
86,sequence_20062,1,1,0,1,5,0,0,5,0,7,0,7,2,1,7,10,13,8,18,10,5,6,12,2,5,8,20,20
87,sequence_19393,0,0,2,0,0,6,6,7,1,4,6,4,11,7,8,5,0,10,13,0,17,9,23,14,7,2,13,13
88,sequence_20065,0,0,2,3,3,2,6,4,4,10,9,10,12,14,11,11,12,4,8,20,7,20,15,7,14,5,5,5
89,sequence_19383,1,1,0,1,5,0,5,8,3,5,10,5,6,5,6,13,8,12,9,17,11,22,3,10,6,3,26,26
90,sequence_19422,0,0,2,0,0,6,1,0,8,1,8,1,5,9,1,16,6,7,0,11,16,11,14,1,3,6,13,13
91,sequence_19495,0,0,2,3,3,2,6,7,4,4,9,4,12,14,8,5,0,4,8,0,17,9,9,14,7,2,10,10
92,sequence_19431,0,0,2,3,3,2,6,4,4,9,9,9,3,12,11,11,15,16,16,18,20,18,10,24,23,5,25,25
93,sequence_20058,1,1,0,1,5,0,5,8,3,5,10,5,13,5,14,0,16,14,5,16,13,13,13,6,15,19,17,17
94,sequence_19488,0,0,2,3,3,2,6,4,4,10,9,10,3,12,11,11,12,4,8,6,7,18,15,7,14,5,5,5
95,sequence_19375,0,0,2,3,3,2,6,4,4,10,9,10,12,14,11,11,0,4,8,20,7,9,15,7,14,23,21,21
96,sequence_19511,1,1,1,4,1,4,7,1,5,8,5,8,4,13,2,2,9,3,1,19,12,5,18,4,1,17,15,15
97,sequence_53065,1,2,3,2,2,5,3,2,2,3,11,11,1,4,5,4,14,17,12,1,18,4,6,19,20,10,2,2
98,sequence_53074,1,2,3,2,2,5,3,2,2,3,11,11,1,4,5,4,14,11,12,1,18,4,6,9,8,21,2,2
99,sequence_20050,1,1,0,1,5,0,5,8,3,5,10,5,13,8,7,0,16,2,5,9,13,13,13,6,15,19,12,12
100,sequence_19515,1,1,0,1,1,4,5,1,3,5,10,0,6,5,6,13,8,12,9,17,11,22,3,10,6,3,26,26
101,sequence_20057,1,1,0,1,5,0,5,8,3,5,10,5,13,5,6,0,8,2,5,9,11,6,16,10,15,19,8,8
102,sequence_19438,1,1,1,4,1,4,7,1,5,0,7,0,8,3,12,14,4,1,11,19,19,3,7,21,18,1,27,27
103,sequence_19486,0,0,2,3,3,2,6,4,4,10,9,10,12,14,11,11,12,4,8,20,7,20,15,7,14,23,21,21
104,sequence_19389,0,0,2,0,0,6,1,0,8,1,8,1,5,9,9,16,6,7,17,11,15,2,0,23,21,6,0,0
105,sequence_19468,1,1,0,1,5,0,5,8,3,5,10,12,6,5,6,13,8,12,9,17,11,22,3,10,6,12,8,8
106,sequence_20068,1,1,0,1,5,0,0,5,6,7,0,7,2,1,7,10,13,8,18,4,5,6,16,10,22,8,4,4
107,sequence_19420,0,0,2,0,0,6,1,7,8,4,6,4,11,7,8,5,17,10,13,0,1,11,23,14,7,2,13,13
108,sequence_20076,1,1,0,1,5,0,0,5,0,7,0,7,2,1,15,15,13,8,18,10,5,14,12,2,5,4,20,20
109,sequence_20070,1,1,0,1,5,0,0,5,6,7,0,7,2,8,7,15,16,8,14,3,8,15,12,18,2,26,23,23
110,sequence_19399,0,0,2,0,0,6,1,0,8,1,8,1,5,9,1,16,17,0,0,5,14,11,23,1,3,24,16,16
111,sequence_19436,0,0,2,3,3,2,6,7,1,9,6,9,3,2,4,1,15,16,16,14,2,1,9,17,13,25,6,6
112,sequence_19492,0,0,2,3,3,2,6,7,1,9,6,9,3,12,4,1,15,16,16,18,20,1,10,22,23,20,25,25
113,sequence_19445,0,0,2,3,3,2,6,4,4,10,9,10,12,12,11,11,12,4,16,20,20,18,15,24,14,5,5,5
114,sequence_19403,1,1,1,4,4,1,2,3,9,2,2,2,10,11,14,6,2,14,15,16,0,10,1,13,19,11,17,17
115,sequence_19428,1,1,0,1,1,4,0,5,6,8,5,8,4,13,2,2,1,13,14,3,8,15,10,18,16,26,23,23
116,sequence_19377,0,0,2,0,0,6,1,0,8,1,8,1,5,9,1,16,17,0,0,5,16,11,14,1,3,6,16,16
117,sequence_19427,1,1,1,4,4,1,2,3,0,0,7,0,0,6,12,7,4,18,6,2,1,8,7,8,9,13,3,3
118,sequence_19521,1,0,0,3,3,2,0,5,6,9,0,9,3,12,2,15,15,13,16,18,20,0,10,24,23,20,25,25
119,sequence_20045,1,1,0,1,5,0,5,8,3,5,10,5,13,8,7,0,16,2,5,9,13,13,13,6,15,19,12,12
120,sequence_19412,1,1,1,4,4,1,2,3,9,2,2,2,0,6,15,7,7,18,6,2,1,8,5,8,9,13,3,3
121,sequence_19508,0,0,2,0,0,6,1,0,8,1,8,1,5,9,1,16,6,0,0,5,15,11,0,1,21,24,16,16
122,sequence_53080,1,2,3,2,2,5,3,2,2,3,11,11,1,4,5,4,14,11,12,1,18,4,6,19,20,21,2,2
123,sequence_20073,1,1,0,1,5,0,5,8,3,5,10,5,13,8,7,0,16,2,5,9,13,13,13,6,15,19,12,12
124,sequence_19442,1,1,0,1,1,4,7,1,5,8,5,8,4,13,3,2,1,13,10,13,9,3,17,12,16,14,1,1
125,sequence_53077,0,2,3,2,2,3,4,6,7,6,4,6,9,10,0,9,5,5,19,15,6,7,21,15,11,16,9,9
126,sequence_19429,0,0,2,3,3,2,6,4,4,10,9,10,3,12,11,11,12,4,16,20,20,18,9,7,14,5,5,5
127,sequence_19416,0,0,2,3,3,2,6,4,4,4,9,4,11,7,8,3,0,10,13,0,17,9,4,14,0,23,21,21
128,sequence_20055,0,0,2,3,3,2,6,4,4,10,9,10,12,14,11,11,12,4,8,20,7,20,15,7,14,5,5,5
129,sequence_19388,0,0,2,3,3,2,6,4,4,4,9,4,12,7,11,3,0,10,13,0,17,9,4,14,14,23,21,21
130,sequence_20049,1,0,0,1,5,0,0,5,6,7,0,7,2,8,7,15,16,0,14,18,8,0,10,22,23,26,25,25
131,sequence_20059,1,1,1,4,4,4,0,5,0,7,0,7,2,1,15,7,13,8,18,10,5,14,12,2,5,4,20,20
132,sequence_19467,1,1,1,4,1,4,7,1,5,0,7,0,8,3,12,14,4,1,11,19,19,3,7,4,18,1,27,27
133,sequence_19373,0,0,2,3,3,2,6,4,1,9,1,9,3,2,4,1,15,16,2,6,21,16,4,5,0,9,7,7
134,sequence_19396,0,0,2,3,3,2,6,7,4,4,6,4,11,7,8,5,17,10,13,0,17,9,23,14,7,2,10,10
135,sequence_19527,0,0,2,3,3,2,6,7,4,4,6,4,11,7,8,5,0,10,13,0,17,9,23,14,7,2,10,10
136,sequence_19435,0,0,2,3,3,2,6,7,1,9,6,9,3,2,4,1,15,16,16,14,2,1,8,17,13,25,6,6
137,sequence_53069,0,2,3,2,2,5,3,2,2,3,11,11,1,4,5,4,14,17,12,1,18,4,6,19,20,21,2,2
138,sequence_19418,0,0,2,0,0,6,1,0,8,1,8,1,5,9,9,16,6,7,17,11,15,2,14,23,17,6,24,24
139,sequence_20075,1,1,0,1,5,0,5,8,6,5,10,12,6,8,3,10,1,13,10,3,3,17,16,10,22,8,8,8
140,sequence_19423,1,1,1,4,1,4,7,1,5,0,7,0,8,3,12,14,4,1,11,19,19,3,7,21,18,1,27,27
141,sequence_19516,1,1,0,1,5,0,5,5,6,7,0,12,6,1,3,10,13,13,18,4,5,6,16,10,22,8,4,4
142,sequence_19512,1,1,1,4,1,4,7,1,5,8,7,8,4,3,2,2,4,3,1,19,12,15,18,18,1,17,15,15
143,sequence_19387,1,1,0,1,5,0,0,5,0,7,0,7,2,1,15,15,13,8,18,10,5,14,20,2,5,4,19,19
144,sequence_53061,1,2,3,2,2,5,3,2,2,3,11,11,1,4,5,4,14,11,12,1,18,4,6,19,20,21,2,2
145,sequence_19448,1,1,0,1,5,0,5,8,3,5,10,12,6,5,6,13,8,12,9,17,11,22,3,10,6,12,8,8
146,sequence_19469,1,1,0,1,5,0,5,8,3,5,10,12,6,5,6,13,8,12,9,17,11,6,3,10,6,12,8,8
147,sequence_19449,1,1,1,4,4,1,2,3,9,2,2,2,0,6,15,7,7,18,6,2,1,8,19,8,9,13,3,3
148,sequence_53063,1,2,3,2,2,5,3,2,2,3,11,11,1,4,5,4,14,11,12,1,18,4,6,9,8,10,2,2
149,sequence_19457,0,0,2,3,3,2,6,7,4,4,6,4,11,7,8,5,0,10,13,0,17,9,9,14,7,2,10,10
150,sequence_19466,1,1,1,4,1,4,7,1,5,8,5,8,4,3,10,12,9,1,11,19,10,5,18,4,1,7,1,1
151,sequence_19494,0,0,2,3,3,2,6,7,1,9,6,9,3,2,4,1,15,16,16,14,2,1,8,22,13,25,6,6
152,sequence_19454,0,0,2,3,3,2,6,4,4,10,9,10,12,14,11,11,12,4,8,20,7,20,15,7,14,5,5,5
153,sequence_19529,0,0,2,0,0,6,1,0,8,1,8,1,5,9,1,16,6,7,17,11,15,2,14,23,21,6,24,24
154,sequence_19426,1,1,0,1,1,4,7,1,5,0,7,0,8,1,12,14,4,1,11,4,19,3,7,21,18,1,27,27
155,sequence_19491,0,0,2,0,0,6,1,0,8,1,8,1,5,9,9,1,6,7,17,11,16,2,14,11,17,6,24,24
156,sequence_19421,0,0,2,0,0,6,1,7,1,9,6,9,11,2,4,1,17,0,16,14,2,1,8,22,13,25,6,6
157,sequence_19514,1,1,1,4,1,4,5,1,3,5,10,8,6,5,6,13,8,12,9,17,11,22,3,10,6,3,26,26
158,sequence_19368,1,1,1,4,4,1,0,3,0,7,2,7,0,6,15,7,7,6,6,2,1,8,5,8,24,13,19,19
159,sequence_19437,0,0,2,3,3,2,6,7,4,4,9,4,12,14,8,5,0,4,8,0,17,9,9,14,7,2,10,10
160,sequence_20044,1,1,1,4,4,1,0,5,0,7,0,7,0,6,15,7,7,6,6,10,1,14,12,2,5,4,20,20
161,sequence_19501,1,1,0,1,5,0,5,8,6,8,5,12,6,13,3,2,1,13,10,3,3,17,17,16,25,14,14,14
162,sequence_20074,1,1,0,1,5,0,5,8,3,5,10,5,13,8,7,0,16,2,5,9,13,13,13,6,15,19,12,12
163,sequence_19395,0,0,2,3,3,2,6,7,1,9,6,9,3,12,4,15,15,0,16,18,20,0,10,24,23,20,25,25
164,sequence_19510,0,0,2,0,0,6,1,0,8,1,8,1,5,9,1,16,6,7,17,11,15,2,0,23,21,6,0,0
165,sequence_19489,0,0,2,3,3,2,6,4,4,10,9,10,12,14,11,11,12,4,8,20,7,20,15,7,14,23,21,21
166,sequence_19440,1,1,0,1,5,0,5,8,3,5,10,5,6,5,6,13,8,12,9,17,11,22,3,10,6,12,8,8
167,sequence_19408,1,1,0,1,5,0,5,8,3,5,10,5,13,5,6,13,8,12,5,9,11,22,3,6,10,3,26,26
168,sequence_53076,0,2,3,2,2,3,4,6,7,6,4,6,9,10,0,9,5,5,19,15,6,7,21,15,11,16,9,9
169,sequence_19372,0,0,2,3,3,2,6,4,1,9,1,9,3,2,4,3,11,16,2,6,21,16,4,5,0,9,7,7
170,sequence_19507,0,0,2,3,3,2,6,7,1,9,6,9,3,2,4,1,15,16,16,14,2,21,8,17,13,20,6,6
171,sequence_20066,0,0,2,3,3,2,6,7,4,4,9,4,12,14,8,5,12,4,8,0,17,9,9,14,7,2,10,10
172,sequence_19524,0,0,2,0,0,6,1,0,8,1,8,1,5,9,9,16,6,7,17,11,15,20,0,23,21,6,0,0
173,sequence_19414,1,1,1,4,4,1,2,3,9,2,2,2,10,11,10,6,2,3,3,8,0,10,1,0,19,11,22,22
174,sequence_19485,0,0,2,3,3,2,6,4,4,10,9,10,12,14,11,3,0,4,8,20,21,16,4,7,0,23,21,21
175,sequence_19384,1,1,0,1,1,4,0,5,0,0,7,0,8,1,15,14,13,8,18,4,19,3,20,21,18,1,27,27
176,sequence_19493,0,0,2,0,0,6,1,0,8,1,8,1,5,9,9,16,6,7,17,11,15,2,14,23,21,6,24,24
177,sequence_19484,0,0,2,0,0,6,1,0,8,1,8,1,5,2,9,1,11,7,17,11,16,2,14,11,17,6,24,24
178,sequence_53073,1,2,3,2,2,5,3,2,2,3,11,11,1,4,5,4,14,11,12,1,18,4,6,9,8,21,2,2
179,sequence_20034,1,1,1,4,1,4,7,1,0,8,7,8,4,13,2,2,7,3,1,2,12,15,18,18,1,17,15,15
180,sequence_19456,0,0,2,3,3,2,6,7,1,9,6,9,3,2,4,1,15,16,16,14,2,1,8,22,13,25,6,6
181,sequence_53067,0,2,3,2,2,3,4,6,7,6,4,6,9,10,0,9,10,5,19,7,6,7,11,15,11,16,9,9
182,sequence_19502,1,1,0,1,5,0,0,5,6,7,0,7,2,13,2,15,16,3,14,3,8,15,20,12,2,26,23,23
183,sequence_20053,1,1,1,4,4,1,0,5,0,7,0,7,0,6,15,7,7,18,6,2,1,8,12,8,9,13,20,20
184,sequence_19355,1,1,0,1,5,0,5,8,3,5,10,5,13,5,6,13,8,12,5,17,11,22,3,12,6,3,26,26
185,sequence_19365,1,1,1,4,4,1,2,3,9,2,5,2,10,11,10,2,9,3,3,8,10,5,1,0,16,11,22,22
186,sequence_20047,1,1,0,1,5,0,0,5,0,7,0,7,2,1,7,15,13,8,18,10,5,14,12,2,5,4,20,20
187,sequence_19528,0,0,2,0,0,6,1,0,8,1,8,1,5,9,1,16,6,7,17,11,15,2,0,23,21,6,0,0
188,sequence_19455,0,0,2,0,0,6,6,7,1,9,1,9,11,2,4,1,11,16,2,14,2,21,8,17,13,25,6,6
189,sequence_19479,1,1,0,1,5,0,0,5,0,7,0,7,2,1,15,10,13,8,18,10,5,14,20,2,5,4,4,4
190,sequence_19452,0,0,2,3,3,2,6,4,1,9,1,9,3,2,4,3,11,16,2,6,21,16,4,5,0,9,7,7
191,sequence_19407,1,1,0,1,1,4,5,1,6,8,5,12,6,13,3,2,1,13,10,13,3,17,17,16,25,14,14,14
192,sequence_19444,1,1,1,4,1,4,0,1,6,8,5,8,4,13,2,2,9,3,14,3,12,15,1,12,16,26,23,23
193,sequence_19499,1,1,1,4,1,4,7,1,0,8,5,8,4,13,2,2,9,3,1,3,12,15,18,18,16,17,15,15
194,sequence_19487,0,0,2,3,3,2,6,4,4,10,1,10,3,2,11,3,15,16,2,6,21,16,4,5,0,9,7,7
195,sequence_19398,0,0,2,0,0,6,1,0,8,1,8,1,5,9,1,16,6,7,0,11,16,11,14,1,3,6,13,13
196,sequence_19424,1,1,1,4,1,4,7,1,5,0,7,0,8,3,12,14,4,1,11,19,19,3,7,21,18,1,27,27
197,sequence_20037,1,1,1,4,4,1,2,3,9,2,2,2,0,6,14,7,2,18,6,2,1,8,19,8,9,13,3,3
198,sequence_53058,1,2,3,2,2,5,3,2,2,3,11,11,1,4,5,4,14,11,12,1,18,4,6,9,20,15,2,28
199,sequence_19458,1,1,1,4,1,4,7,1,5,8,5,8,4,3,10,12,9,15,3,8,10,5,18,4,1,7,22,22
200,sequence_19470,1,1,0,1,1,4,7,1,5,8,5,8,4,13,2,2,9,13,10,13,12,15,16,12,22,14,1,1
201,sequence_19364,1,1,1,4,4,1,0,5,0,7,2,7,0,6,15,7,7,6,6,2,1,14,20,2,24,13,19,19
202,sequence_19366,1,1,1,4,4,1,2,3,9,2,2,2,10,11,2,6,2,3,3,8,0,10,1,0,2,11,22,22
203,sequence_19361,1,1,1,4,4,1,2,3,9,2,2,2,10,11,10,6,2,15,3,8,0,10,1,0,19,18,22,22
204,sequence_19358,1,1,1,4,4,1,2,3,9,2,2,2,10,11,14,6,2,14,15,16,0,10,19,13,19,18,17,17
205,sequence_19360,1,1,1,4,4,1,2,3,9,2,2,2,0,6,14,7,2,18,6,2,1,10,19,8,9,18,3,3
206,sequence_19474,1,1,1,4,4,1,2,3,9,2,2,2,0,6,12,7,7,18,6,2,1,8,7,8,9,13,3,3
207,sequence_53060,0,2,3,2,2,3,4,6,7,6,4,6,9,10,0,9,10,5,19,7,6,7,11,15,11,16,9,9
208,sequence_19473,1,1,1,4,4,1,2,3,9,2,5,2,10,11,10,12,9,15,3,8,10,5,1,0,1,7,22,22
209,sequence_19459,1,1,1,4,1,4,7,1,5,8,5,8,4,3,10,12,9,1,11,19,10,5,18,4,1,7,15,15
