,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
42,sequence_19504,7,8,7,8,8,8,7,7,7,7
43,sequence_19386,1,1,1,1,1,1,1,1,1,1
44,sequence_19519,12,13,12,13,13,13,12,12,12,12
45,sequence_19404,21,22,21,22,22,22,21,21,21,21
46,sequence_19446,14,15,14,15,15,15,14,14,14,14
47,sequence_20063,12,13,12,13,13,13,12,12,12,12
48,sequence_20043,16,17,16,17,17,17,16,16,16,16
49,sequence_19497,16,17,16,17,17,17,16,16,16,16
50,sequence_19490,14,3,14,3,3,3,14,14,14,14
51,sequence_19376,3,4,3,4,4,4,3,3,3,3
52,sequence_19406,20,21,20,21,21,21,20,20,20,20
53,sequence_19405,5,6,5,6,6,6,5,5,5,5
54,sequence_19382,10,12,10,12,12,12,11,11,11,11
55,sequence_20067,10,12,10,12,12,12,11,11,11,11
56,sequence_19409,5,6,5,6,6,6,5,5,5,5
57,sequence_19354,19,20,19,20,20,20,19,19,19,19
58,sequence_20040,7,8,7,8,8,8,7,7,7,7
59,sequence_19370,0,0,0,0,0,0,0,0,0,0
60,sequence_19432,7,8,7,8,8,8,7,7,7,7
61,sequence_19371,4,3,4,3,3,3,4,4,4,4
62,sequence_19434,3,11,3,11,11,11,10,10,10,10
63,sequence_19505,10,12,10,12,12,12,11,11,11,11
64,sequence_53070,15,16,15,16,16,16,15,15,15,15
65,sequence_19392,3,4,3,4,4,4,3,3,3,3
66,sequence_19357,19,20,19,20,20,20,19,19,19,19
67,sequence_20056,16,17,16,17,17,17,16,16,16,16
68,sequence_19526,3,4,3,4,4,4,3,3,3,3
69,sequence_20046,16,17,16,17,17,17,16,16,16,16
70,sequence_19443,5,6,5,6,6,6,5,5,5,5
71,sequence_19410,21,22,21,22,22,22,21,21,21,21
72,sequence_19390,4,5,4,5,5,5,4,4,4,4
73,sequence_19439,18,19,18,19,19,19,18,18,18,18
74,sequence_20071,16,17,16,17,17,17,16,16,16,16
75,sequence_19451,21,22,21,22,22,22,21,21,21,21
76,sequence_20041,0,0,0,0,0,0,0,0,0,0
77,sequence_19415,21,22,21,22,22,22,21,21,21,21
78,sequence_20035,16,17,16,17,17,17,16,16,16,16
79,sequence_20051,8,9,8,9,9,9,8,8,8,8
80,sequence_19397,8,9,8,9,9,9,8,8,8,8
81,sequence_19394,8,9,8,9,9,9,8,8,8,8
82,sequence_19374,4,5,4,5,5,5,4,4,4,4
83,sequence_19378,0,0,0,0,0,0,0,0,0,0
84,sequence_19441,5,6,5,6,6,6,5,5,5,5
85,sequence_19433,7,8,7,8,8,8,7,7,7,7
86,sequence_20062,21,22,21,22,22,22,21,21,21,21
87,sequence_19393,3,4,3,4,4,4,3,3,3,3
88,sequence_20065,7,8,7,8,8,8,7,7,7,7
89,sequence_19383,5,6,5,6,6,6,5,5,5,5
90,sequence_19422,8,9,8,9,9,9,8,8,8,8
91,sequence_19495,0,0,0,0,0,0,0,0,0,0
92,sequence_19431,11,11,11,11,11,11,10,10,10,10
93,sequence_20058,12,13,12,13,13,13,12,12,12,12
94,sequence_19488,7,8,7,8,8,8,7,7,7,7
95,sequence_19375,0,0,0,0,0,0,0,0,0,0
96,sequence_19511,18,19,18,19,19,19,18,18,18,18
97,sequence_53065,6,7,6,7,7,7,6,6,6,6
98,sequence_53074,9,10,9,10,10,10,9,9,9,9
99,sequence_20050,12,13,12,13,13,13,12,12,12,12
100,sequence_19515,5,6,5,6,6,6,5,5,5,5
101,sequence_20057,10,12,10,12,12,12,11,11,11,11
102,sequence_19438,19,20,19,20,20,20,19,19,19,19
103,sequence_19486,7,8,7,8,8,8,7,7,7,7
104,sequence_19389,14,15,14,15,15,15,14,14,14,14
105,sequence_19468,10,12,10,12,12,12,11,11,11,11
106,sequence_20068,10,12,10,12,12,12,11,11,11,11
107,sequence_19420,20,21,20,21,21,21,20,20,20,20
108,sequence_20076,21,22,21,22,22,22,21,21,21,21
109,sequence_20070,16,17,16,17,17,17,16,16,16,16
110,sequence_19399,8,9,8,9,9,9,8,8,8,8
111,sequence_19436,11,11,11,11,11,11,10,10,10,10
112,sequence_19492,11,14,11,14,14,14,13,13,13,13
113,sequence_19445,7,8,7,8,8,8,7,7,7,7
114,sequence_19403,1,1,1,1,1,1,1,1,1,1
115,sequence_19428,16,17,16,17,17,17,16,16,16,16
116,sequence_19377,8,9,8,9,9,9,8,8,8,8
117,sequence_19427,20,21,20,21,21,21,20,20,20,20
118,sequence_19521,13,14,13,14,14,14,13,13,13,13
119,sequence_20045,12,13,12,13,13,13,12,12,12,12
120,sequence_19412,20,21,20,21,21,21,20,20,20,20
121,sequence_19508,14,15,14,15,15,15,14,14,14,14
122,sequence_53080,9,10,9,10,10,10,9,9,9,9
123,sequence_20073,12,13,12,13,13,13,12,12,12,12
124,sequence_19442,16,17,16,17,17,17,16,16,16,16
125,sequence_53077,15,16,15,16,16,16,15,15,15,15
126,sequence_19429,11,11,11,11,11,11,10,10,10,10
127,sequence_19416,0,0,0,0,0,0,0,0,0,0
128,sequence_20055,7,8,7,8,8,8,7,7,7,7
129,sequence_19388,0,0,0,0,0,0,0,0,0,0
130,sequence_20049,13,14,13,14,14,14,13,13,13,13
131,sequence_20059,20,21,20,21,21,21,20,20,20,20
132,sequence_19467,19,20,19,20,20,20,19,19,19,19
133,sequence_19373,4,5,4,5,5,5,4,4,4,4
134,sequence_19396,13,14,13,14,14,14,13,13,13,13
135,sequence_19527,0,0,0,0,0,0,0,0,0,0
136,sequence_19435,11,11,11,11,11,11,10,10,10,10
137,sequence_53069,9,10,9,10,10,10,9,9,9,9
138,sequence_19418,14,15,14,15,15,15,14,14,14,14
139,sequence_20075,10,12,10,12,12,12,11,11,11,11
140,sequence_19423,19,20,19,20,20,20,19,19,19,19
141,sequence_19516,10,12,10,12,12,12,11,11,11,11
142,sequence_19512,18,19,18,19,19,19,18,18,18,18
143,sequence_19387,21,22,21,22,22,22,21,21,21,21
144,sequence_53061,9,10,9,10,10,10,9,9,9,9
145,sequence_19448,10,12,10,12,12,12,11,11,11,11
146,sequence_19469,10,12,10,12,12,12,11,11,11,11
147,sequence_19449,20,21,20,21,21,21,20,20,20,20
148,sequence_53063,6,7,6,7,7,7,6,6,6,6
149,sequence_19457,0,0,0,0,0,0,0,0,0,0
150,sequence_19466,18,19,18,19,19,19,18,18,18,18
151,sequence_19494,11,11,11,11,11,11,10,10,10,10
152,sequence_19454,7,8,7,8,8,8,7,7,7,7
153,sequence_19529,14,15,14,15,15,15,14,14,14,14
154,sequence_19426,19,20,19,20,20,20,19,19,19,19
155,sequence_19491,14,3,14,3,3,3,14,14,14,14
156,sequence_19421,3,4,3,4,4,4,3,3,3,3
157,sequence_19514,5,6,5,6,6,6,5,5,5,5
158,sequence_19368,21,22,21,22,22,22,21,21,21,21
159,sequence_19437,0,0,0,0,0,0,0,0,0,0
160,sequence_20044,20,21,20,21,21,21,20,20,20,20
161,sequence_19501,24,25,24,25,25,25,24,24,24,24
162,sequence_20074,12,13,12,13,13,13,12,12,12,12
163,sequence_19395,13,14,13,14,14,14,13,13,13,13
164,sequence_19510,14,15,14,15,15,15,14,14,14,14
165,sequence_19489,7,8,7,8,8,8,7,7,7,7
166,sequence_19440,10,12,10,12,12,12,11,11,11,11
167,sequence_19408,5,6,5,6,6,6,5,5,5,5
168,sequence_53076,15,16,15,16,16,16,15,15,15,15
169,sequence_19372,4,5,4,5,5,5,4,4,4,4
170,sequence_19507,11,4,11,4,4,4,3,3,3,3
171,sequence_20066,0,0,0,0,0,0,0,0,0,0
172,sequence_19524,14,15,14,15,15,15,14,14,14,14
173,sequence_19414,17,18,17,18,18,18,17,17,17,17
174,sequence_19485,7,8,7,8,8,8,7,7,7,7
175,sequence_19384,21,22,21,22,22,22,21,21,21,21
176,sequence_19493,14,15,14,15,15,15,14,14,14,14
177,sequence_19484,11,3,11,3,3,3,10,10,10,10
178,sequence_53073,9,10,9,10,10,10,9,9,9,9
179,sequence_20034,18,19,18,19,19,19,18,18,18,18
180,sequence_19456,11,11,11,11,11,11,10,10,10,10
181,sequence_53067,2,2,2,2,2,2,2,2,2,2
182,sequence_19502,16,17,16,17,17,17,16,16,16,16
183,sequence_20053,20,21,20,21,21,21,20,20,20,20
184,sequence_19355,5,6,5,6,6,6,5,5,5,5
185,sequence_19365,24,25,24,25,25,25,24,24,24,24
186,sequence_20047,21,22,21,22,22,22,21,21,21,21
187,sequence_19528,14,15,14,15,15,15,14,14,14,14
188,sequence_19455,3,4,3,4,4,4,3,3,3,3
189,sequence_19479,21,22,21,22,22,22,21,21,21,21
190,sequence_19452,4,5,4,5,5,5,4,4,4,4
191,sequence_19407,24,25,24,25,25,25,24,24,24,24
192,sequence_19444,16,17,16,17,17,17,16,16,16,16
193,sequence_19499,16,17,16,17,17,17,16,16,16,16
194,sequence_19487,4,5,4,5,5,5,4,4,4,4
195,sequence_19398,14,15,14,15,15,15,14,14,14,14
196,sequence_19424,19,20,19,20,20,20,19,19,19,19
197,sequence_20037,20,21,20,21,21,21,20,20,20,20
198,sequence_53058,22,23,22,23,23,23,22,22,22,22
199,sequence_19458,17,18,17,18,18,18,17,17,17,17
200,sequence_19470,16,17,16,17,17,17,16,16,16,16
201,sequence_19364,20,21,20,21,21,21,20,20,20,20
202,sequence_19366,17,18,17,18,18,18,17,17,17,17
203,sequence_19361,17,18,17,18,18,18,17,17,17,17
204,sequence_19358,1,1,1,1,1,1,1,1,1,1
205,sequence_19360,20,21,20,21,21,21,20,20,20,20
206,sequence_19474,20,21,20,21,21,21,20,20,20,20
207,sequence_53060,2,2,2,2,2,2,2,2,2,2
208,sequence_19473,17,18,17,18,18,18,17,17,17,17
209,sequence_19459,18,19,18,19,19,19,18,18,18,18
210,sequence_19481,21,22,21,22,22,22,21,21,21,21
211,sequence_19465,19,20,19,20,20,20,19,19,19,19
212,sequence_19476,20,21,20,21,21,21,20,20,20,20
213,sequence_19480,16,17,16,17,17,17,16,16,16,16
214,sequence_19463,18,19,18,19,19,19,18,18,18,18
215,sequence_19464,18,19,18,19,19,19,18,18,18,18
216,sequence_19359,17,18,17,18,18,18,17,17,17,17
217,sequence_19350,18,19,18,19,19,19,18,18,18,18
218,sequence_19367,20,21,20,21,21,21,20,20,20,20
219,sequence_19471,19,20,19,20,20,20,19,19,19,19
220,sequence_19475,17,18,17,18,18,18,17,17,17,17
221,sequence_19353,19,20,19,20,20,20,19,19,19,19
222,sequence_19461,18,19,18,19,19,19,18,18,18,18
223,sequence_19483,20,21,20,21,21,21,20,20,20,20
224,sequence_19472,1,1,1,1,1,1,1,1,1,1
225,sequence_19462,16,17,16,17,17,17,16,16,16,16
226,sequence_19362,20,21,20,21,21,21,20,20,20,20
227,sequence_19349,17,18,17,18,18,18,17,17,17,17
228,sequence_19478,21,22,21,22,22,22,21,21,21,21
229,sequence_19351,18,19,18,19,19,19,18,18,18,18
230,sequence_19460,17,18,17,18,18,18,17,17,17,17
231,sequence_19352,17,18,17,18,18,18,17,17,17,17
232,sequence_19482,17,18,17,18,18,18,17,17,17,17
233,sequence_19518,20,21,20,21,21,21,20,20,20,20
234,sequence_19356,17,18,17,18,18,18,17,17,17,17
235,sequence_19503,21,22,21,22,22,22,21,21,21,21
236,sequence_19517,17,18,17,18,18,18,17,17,17,17
237,sequence_19520,21,22,21,22,22,22,21,21,21,21
238,sequence_19385,20,21,20,21,21,21,20,20,20,20
239,sequence_19411,20,21,20,21,21,21,20,20,20,20
240,sequence_19513,19,20,19,20,20,20,19,19,19,19
241,sequence_19413,21,22,21,22,22,22,21,21,21,21
242,sequence_53083,22,23,22,23,23,23,22,22,22,22
243,sequence_53088,23,24,23,24,24,24,23,23,23,23
244,sequence_19381,16,17,16,17,17,17,16,16,16,16
245,sequence_53081,22,23,22,23,23,23,22,22,22,22
246,sequence_53086,23,24,23,24,24,24,23,23,23,23
247,sequence_53087,22,23,22,23,23,23,22,22,22,22
248,sequence_19400,21,22,21,22,22,22,21,21,21,21
249,sequence_53068,23,24,23,24,24,24,23,23,23,23
250,sequence_53072,22,23,22,23,23,23,22,22,22,22
251,sequence_53098,23,24,23,24,24,24,23,23,23,23
252,sequence_53052,22,23,22,23,23,23,22,22,22,22
253,sequence_53084,22,23,22,23,23,23,22,22,22,22
254,sequence_53099,22,23,22,23,23,23,22,22,22,22
255,sequence_53056,22,23,22,23,23,23,22,22,22,22
256,sequence_19347,24,25,24,25,25,25,24,24,24,24
257,sequence_19379,24,25,24,25,25,25,24,24,24,24
258,sequence_19348,10,12,10,12,12,12,11,11,11,11
259,sequence_19380,24,25,24,25,25,25,24,24,24,24
260,sequence_19401,24,25,24,25,25,25,24,24,24,24
