,secuencia,aglomerative-2,aglomerative-3,aglomerative-4,aglomerative-5,aglomerative-6,aglomerative-7,aglomerative-8,aglomerative-9,aglomerative-10,aglomerative-11,aglomerative-12,aglomerative-13,aglomerative-14,aglomerative-15,aglomerative-16,aglomerative-17,aglomerative-18,aglomerative-19,aglomerative-20,aglomerative-21,aglomerative-22,aglomerative-23,aglomerative-24,aglomerative-25,aglomerative-26,aglomerative-27,aglomerative-28,aglomerative-29
111,sequence_51195,0,0,2,2,2,0,7,7,7,7,7,3,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12
112,sequence_51152,0,0,3,1,1,1,1,0,2,2,0,7,3,3,1,1,1,0,19,19,19,19,19,19,19,19,19,19
113,sequence_51177,0,0,3,1,1,1,1,0,2,2,0,7,3,3,1,1,1,0,11,11,11,11,23,23,23,23,23,23
114,sequence_51161,0,0,3,1,1,1,1,0,2,2,0,7,3,3,1,1,1,0,11,11,11,11,23,23,23,23,23,23
115,sequence_51166,0,0,3,1,1,1,1,0,2,2,0,7,3,3,1,1,1,0,11,11,11,11,23,23,23,23,23,23
116,sequence_51156,0,0,3,1,1,1,1,0,9,9,9,9,9,9,9,9,9,9,9,20,20,20,20,9,9,4,4,4
117,sequence_51180,0,0,3,1,1,1,1,0,2,2,0,7,3,3,1,1,1,0,11,11,11,11,23,23,23,23,23,23
118,sequence_51164,0,0,3,1,1,1,1,0,2,2,0,7,3,3,1,1,1,0,11,11,11,11,23,23,23,23,23,23
119,sequence_51194,0,0,3,1,1,1,1,0,2,2,0,12,12,12,12,5,5,5,2,2,0,8,8,8,8,8,8,8
120,sequence_51154,0,2,0,3,3,3,3,1,1,0,5,5,5,5,5,2,0,3,3,3,3,1,1,0,25,25,25,25
121,sequence_51188,0,0,3,1,1,1,1,0,2,2,0,12,12,12,12,5,5,5,2,2,0,22,22,22,22,22,22,22
122,sequence_51179,0,0,3,1,1,1,1,0,2,2,0,12,12,12,12,5,5,5,2,2,0,22,22,22,22,22,22,22
123,sequence_51127,0,2,0,3,3,3,3,1,1,0,2,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
124,sequence_51198,0,0,3,1,1,1,1,0,2,2,0,12,12,12,12,5,5,5,2,2,0,22,22,22,22,22,22,22
125,sequence_51160,0,0,3,1,1,1,1,0,9,9,9,9,9,9,9,9,9,9,9,20,20,20,20,9,9,4,4,4
126,sequence_51184,0,0,3,1,1,1,1,0,9,9,9,9,9,9,9,9,9,9,9,20,20,20,20,9,9,4,4,4
127,sequence_51129,0,2,0,3,3,3,3,1,1,0,2,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7
128,sequence_51185,0,0,3,1,1,1,1,0,2,2,0,12,12,12,12,5,5,5,2,2,0,22,22,22,22,22,22,22
129,sequence_51128,0,2,0,3,3,3,3,1,1,0,5,5,5,5,5,2,0,3,3,3,3,1,1,0,5,5,5,5
130,sequence_51134,0,2,0,3,3,3,3,1,1,0,2,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7
131,sequence_51135,0,2,0,3,3,3,3,1,1,0,2,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7
132,sequence_51190,0,2,0,3,3,3,3,1,1,0,5,5,5,5,5,2,0,3,3,3,3,1,1,0,25,25,25,25
133,sequence_32134,1,1,1,0,0,6,6,6,6,6,6,6,6,6,6,6,2,2,0,4,4,4,4,1,1,0,3,3
134,sequence_32160,1,1,1,0,0,6,6,6,6,6,6,6,6,6,6,6,2,2,0,4,4,4,4,1,1,0,3,3
135,sequence_32110,1,1,1,0,0,6,6,6,6,6,6,6,6,6,6,6,2,2,0,4,4,4,4,1,1,0,3,3
136,sequence_32120,1,1,1,0,0,6,6,6,6,6,6,6,6,6,6,6,2,2,0,4,4,4,4,1,1,0,3,3
137,sequence_32142,1,1,1,0,0,6,6,6,6,6,6,6,6,6,6,6,2,2,0,9,9,9,9,4,4,1,0,28
138,sequence_32137,1,1,1,0,0,6,6,6,6,6,6,6,6,6,6,6,2,2,0,4,4,4,4,1,1,0,27,27
139,sequence_32123,1,1,1,0,0,6,6,6,6,6,6,6,6,6,6,6,2,2,0,4,4,4,4,1,1,0,3,3
140,sequence_32143,1,1,1,0,0,6,6,6,6,6,6,6,6,6,6,6,2,2,0,4,4,4,4,1,1,0,3,3
141,sequence_32139,1,1,1,0,0,6,6,6,6,6,6,6,6,6,6,6,2,2,0,9,9,9,9,4,4,1,0,14
142,sequence_32135,1,1,1,0,0,6,6,6,6,6,6,6,6,6,6,6,2,2,0,4,4,4,4,1,1,0,3,3
143,sequence_32176,1,1,1,0,0,6,6,6,6,6,6,6,6,6,6,6,2,2,0,4,4,4,4,1,1,0,3,3
144,sequence_32109,1,1,1,0,0,6,6,6,6,6,6,6,6,6,6,6,2,2,0,9,9,9,9,4,4,1,0,14
145,sequence_32121,1,1,1,0,0,6,6,6,6,6,6,6,6,6,6,6,2,2,0,4,4,4,4,1,1,0,3,3
146,sequence_32140,1,1,1,0,0,6,6,6,6,6,6,6,6,6,6,6,2,2,0,9,9,9,9,4,4,1,0,28
147,sequence_32136,1,1,1,0,0,6,6,6,6,6,6,6,6,6,6,6,2,2,0,4,4,4,4,1,1,0,3,3
148,sequence_50974,0,0,2,2,2,0,0,3,3,3,3,1,0,2,2,0,6,6,6,6,2,2,2,2,0,26,26,26
149,sequence_32118,1,1,1,0,0,6,6,6,6,6,6,6,6,6,6,6,2,2,0,4,4,4,4,1,1,0,3,3
150,sequence_32146,1,1,1,0,0,6,6,6,6,6,6,6,6,6,6,6,2,2,0,4,4,4,4,1,1,0,3,3
151,sequence_32138,1,1,1,0,0,6,6,6,6,6,6,6,6,6,6,6,2,2,0,9,9,9,9,4,4,1,0,14
152,sequence_50962,0,2,0,3,3,3,3,1,1,0,5,5,5,5,5,2,0,3,3,3,3,1,1,0,5,5,5,5
153,sequence_51050,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,1,1
154,sequence_51029,0,2,0,4,4,4,4,4,4,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
155,sequence_51008,0,0,2,2,2,0,0,3,3,3,3,1,0,14,14,14,14,14,14,14,6,6,6,6,6,6,6,2
156,sequence_51011,0,2,0,4,4,4,4,4,4,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
157,sequence_32164,1,1,1,0,5,5,5,5,5,5,11,11,11,11,11,11,11,11,5,5,5,5,5,5,2,2,2,0
158,sequence_51035,0,2,0,4,4,4,4,4,4,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
159,sequence_51005,0,2,0,4,4,4,4,4,4,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
160,sequence_51010,0,2,0,4,4,4,4,4,4,1,1,0,7,7,3,3,3,1,1,0,14,14,14,14,14,14,14,6
161,sequence_51013,0,2,0,4,4,4,4,4,4,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
162,sequence_50991,0,2,0,4,4,4,4,4,4,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
163,sequence_51043,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,1,1
164,sequence_51009,0,2,0,4,4,4,4,4,4,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
165,sequence_51031,0,2,0,4,4,4,4,4,4,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
166,sequence_51020,0,2,0,4,4,4,4,4,4,1,1,0,7,7,3,3,3,1,1,0,14,14,14,14,14,14,14,6
167,sequence_51034,0,2,0,4,4,4,4,4,4,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
168,sequence_51007,0,2,0,4,4,4,4,4,4,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
169,sequence_51026,0,2,0,4,4,4,4,4,4,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
170,sequence_32169,1,1,1,0,0,2,2,2,0,4,4,4,4,4,4,4,4,4,4,1,1,0,11,11,11,11,11,11
171,sequence_51000,0,0,2,2,2,0,0,3,3,3,3,1,0,2,2,0,6,6,6,6,2,2,2,2,0,9,9,9
172,sequence_32171,1,1,1,0,0,2,2,2,0,4,4,4,4,4,4,4,4,4,4,1,1,0,11,11,11,11,11,11
173,sequence_32170,1,1,1,0,0,2,2,2,0,4,4,4,4,4,4,4,4,4,4,1,1,0,11,11,11,11,11,11
174,sequence_32166,1,1,1,0,5,5,5,5,5,5,11,11,11,11,11,11,11,11,5,5,5,5,5,5,2,2,2,0
175,sequence_32179,1,1,1,0,0,2,2,2,0,4,4,4,4,4,4,4,4,4,4,1,1,0,11,11,11,11,11,11
176,sequence_50997,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,1,1
177,sequence_50998,0,0,2,2,2,0,0,3,3,3,3,1,0,2,2,0,6,6,6,6,2,2,2,2,0,9,9,9
178,sequence_50999,0,2,0,4,4,4,4,4,4,1,1,0,7,7,3,3,3,1,1,0,14,14,14,14,14,14,14,6
179,sequence_50961,0,2,0,3,3,3,3,1,1,0,2,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
180,sequence_32175,1,1,1,0,0,2,2,2,0,4,4,4,4,4,4,4,4,4,4,1,1,0,11,11,11,11,11,11
181,sequence_32178,1,1,1,0,0,2,2,2,0,4,4,4,4,4,4,4,4,4,4,1,1,0,11,11,11,11,11,11
182,sequence_51041,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,1,1
183,sequence_50965,0,2,0,4,4,4,4,4,4,1,1,0,7,7,3,3,3,1,1,0,21,21,21,21,21,21,21,21
184,sequence_51048,0,2,0,4,4,4,4,4,4,1,1,0,7,7,3,3,3,1,1,0,14,14,14,14,14,14,14,6
185,sequence_50992,0,2,0,4,4,4,4,4,4,1,1,0,7,7,3,3,3,1,1,0,14,14,14,14,14,14,14,6
186,sequence_32165,1,1,1,0,0,2,2,2,0,4,4,4,4,4,4,4,4,4,4,1,1,0,0,20,20,20,20,20
187,sequence_51040,0,0,2,2,2,0,0,3,3,3,3,1,0,2,2,0,17,17,17,17,17,17,17,17,17,17,17,17
188,sequence_32177,1,1,1,0,0,2,2,2,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
189,sequence_50963,0,0,2,2,2,0,0,3,3,3,3,1,0,2,2,0,6,6,6,6,2,2,2,2,0,26,26,26
190,sequence_51001,0,2,0,4,4,4,4,4,4,1,1,0,7,7,3,3,3,1,1,0,21,21,21,21,21,21,21,21
191,sequence_50990,0,2,0,4,4,4,4,4,4,1,1,0,7,7,3,3,3,1,1,0,14,14,14,14,14,14,14,6
192,sequence_32168,1,1,1,0,0,2,2,2,0,4,4,4,4,4,4,4,4,4,4,1,1,0,0,24,24,24,24,24
193,sequence_32172,1,1,1,0,0,2,2,2,0,4,4,4,4,4,4,4,4,4,4,1,1,0,11,11,11,11,11,11
194,sequence_32111,1,1,1,0,5,5,5,5,5,5,11,11,11,11,11,11,11,11,5,5,5,5,5,5,2,2,2,0
195,sequence_51051,0,2,0,4,4,4,4,4,4,1,1,0,7,7,3,3,3,1,1,0,14,14,14,14,14,14,14,6
196,sequence_50975,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,1,1
197,sequence_32155,1,1,1,0,5,5,5,5,5,5,11,11,11,11,11,11,11,11,5,5,5,5,5,5,2,2,2,0
198,sequence_32156,1,1,1,0,5,5,5,5,5,5,11,11,11,11,11,11,11,11,5,5,5,5,5,5,2,2,2,0
199,sequence_50993,0,2,0,4,4,4,4,4,4,1,1,0,7,7,3,3,3,1,1,0,14,14,14,14,14,14,14,6
200,sequence_32157,1,1,1,0,5,5,5,5,5,5,11,11,11,11,11,11,11,11,5,5,5,5,5,5,2,2,2,0
201,sequence_51193,0,0,3,1,1,1,1,0,2,2,0,12,12,12,12,5,5,5,2,2,0,8,8,8,8,8,8,8
202,sequence_51038,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,1,1
203,sequence_50994,0,2,0,4,4,4,4,4,4,1,1,0,7,7,3,3,3,1,1,0,14,14,14,14,14,14,14,6
204,sequence_32154,1,1,1,0,5,5,5,5,5,5,11,11,11,11,11,11,11,11,5,5,5,5,5,5,2,2,2,0
205,sequence_51030,0,2,0,4,4,4,4,4,4,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
206,sequence_51021,0,0,2,2,2,0,0,3,3,3,3,1,0,14,14,14,14,14,14,14,6,6,6,6,6,6,6,2
207,sequence_51150,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,1,1
