,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
34,sequence_32148,2,2,2,2,2,2,2,2,2,2
35,sequence_32117,2,2,2,2,2,2,2,2,2,2
36,sequence_32141,2,2,2,2,2,2,2,2,2,2
37,sequence_32124,2,2,2,2,2,2,2,2,2,2
38,sequence_32126,2,2,2,2,2,2,2,2,2,2
39,sequence_32127,2,2,2,2,2,2,2,2,2,2
40,sequence_32133,2,2,2,2,2,2,2,2,2,2
41,sequence_32131,2,2,2,2,2,2,2,2,2,2
42,sequence_32174,2,2,2,2,2,2,2,2,2,2
43,sequence_32114,2,2,2,2,2,2,2,2,2,2
44,sequence_32147,2,2,2,2,2,2,2,2,2,2
45,sequence_32119,2,2,2,2,2,2,2,2,2,2
46,sequence_32122,2,2,2,2,2,2,2,2,2,2
47,sequence_32125,2,2,2,2,2,2,2,2,2,2
48,sequence_32128,2,2,2,2,2,2,2,2,2,2
49,sequence_32129,2,2,2,2,2,2,2,2,2,2
50,sequence_32132,2,2,2,2,2,2,2,2,2,2
51,sequence_32167,9,9,9,9,9,10,10,10,10,10
52,sequence_50970,0,0,0,0,0,0,0,0,0,0
53,sequence_51045,7,7,7,7,7,8,8,8,8,8
54,sequence_51003,0,0,0,0,0,0,0,0,0,0
55,sequence_51032,0,0,0,0,0,0,0,0,0,0
56,sequence_51028,0,0,0,0,0,0,0,0,0,0
57,sequence_51025,0,0,0,0,0,0,0,0,0,0
58,sequence_51019,0,0,0,0,0,0,0,0,0,0
59,sequence_51017,0,0,0,0,0,0,0,0,0,0
60,sequence_51014,14,14,14,14,14,15,15,15,15,15
61,sequence_50984,0,0,0,0,0,0,0,0,0,0
62,sequence_51054,7,7,7,7,7,8,8,8,8,8
63,sequence_51002,0,0,0,0,0,0,0,0,0,0
64,sequence_51033,0,0,0,0,0,0,0,0,0,0
65,sequence_51027,0,0,0,0,0,0,0,0,0,0
66,sequence_51023,0,0,0,0,0,0,0,0,0,0
67,sequence_51012,0,0,0,0,0,0,0,0,0,0
68,sequence_51018,0,0,0,0,0,0,0,0,0,0
69,sequence_51015,0,0,0,0,0,0,0,0,0,0
70,sequence_50973,13,13,13,13,13,14,14,14,14,14
71,sequence_32112,9,9,9,9,9,10,10,10,10,10
72,sequence_50978,14,14,14,14,14,15,15,15,15,15
73,sequence_32162,11,11,11,11,11,12,12,12,12,12
74,sequence_50995,7,7,7,7,7,8,8,8,8,8
75,sequence_50972,7,7,7,7,7,8,8,8,8,8
76,sequence_32115,11,11,11,11,11,12,12,12,12,12
77,sequence_50979,14,14,14,14,14,15,15,15,15,15
78,sequence_32152,8,8,8,8,8,9,9,9,9,9
79,sequence_32113,9,9,9,9,9,10,10,10,10,10
80,sequence_32182,8,8,8,8,8,9,9,9,9,9
81,sequence_50987,10,10,10,10,10,11,11,11,11,11
82,sequence_51052,7,7,7,7,7,8,8,8,8,8
83,sequence_50988,14,14,14,14,14,15,15,15,15,15
84,sequence_32158,8,8,8,8,8,9,9,9,9,9
85,sequence_32180,15,15,15,15,15,16,16,16,16,16
86,sequence_51046,4,4,4,4,4,4,4,4,4,4
87,sequence_32181,8,8,8,8,8,9,9,9,9,9
88,sequence_32163,9,9,9,9,9,10,10,10,10,10
89,sequence_50980,7,7,7,7,7,8,8,8,8,8
90,sequence_50969,13,13,13,13,13,14,14,14,14,14
91,sequence_50996,10,10,10,10,10,11,11,11,11,11
92,sequence_50989,13,13,13,13,13,14,14,14,14,14
93,sequence_32150,8,8,8,8,8,9,9,9,9,9
94,sequence_51053,13,13,13,13,13,14,14,14,14,14
95,sequence_50966,4,4,4,4,4,4,4,4,4,4
96,sequence_32116,2,2,2,2,2,2,2,2,2,2
97,sequence_32159,15,15,15,15,15,16,16,16,16,16
98,sequence_32149,11,11,11,11,11,12,12,12,12,12
99,sequence_51133,5,5,5,5,5,5,5,5,5,5
100,sequence_51189,16,16,16,16,16,17,17,17,17,17
101,sequence_51167,1,1,1,1,1,1,1,1,1,1
102,sequence_51130,1,1,1,1,1,1,1,1,1,1
103,sequence_51186,1,1,1,1,1,1,1,1,1,1
104,sequence_51178,1,1,1,1,1,1,1,1,1,1
105,sequence_51158,1,1,1,1,1,1,1,1,1,1
106,sequence_51165,1,1,1,1,1,1,1,1,1,1
107,sequence_51176,1,1,1,1,1,1,1,1,1,1
108,sequence_51155,1,1,1,1,1,1,1,1,1,1
109,sequence_51162,3,3,3,3,3,3,3,3,3,3
110,sequence_51172,1,1,1,1,1,1,1,1,1,1
111,sequence_51195,1,1,1,1,1,1,1,1,1,1
112,sequence_51152,10,10,10,10,10,6,6,6,6,6
113,sequence_51177,1,1,1,1,1,1,1,1,1,1
114,sequence_51161,1,1,1,1,1,1,1,1,1,1
115,sequence_51166,1,1,1,1,1,1,1,1,1,1
116,sequence_51156,1,1,1,1,1,1,1,1,1,1
117,sequence_51180,1,1,1,1,1,1,1,1,1,1
118,sequence_51164,1,1,1,1,1,1,1,1,1,1
119,sequence_51194,1,1,1,1,1,1,1,1,1,1
120,sequence_51154,16,16,16,16,16,6,6,6,6,6
121,sequence_51188,13,13,13,13,13,14,14,14,14,14
122,sequence_51179,6,6,6,6,6,7,7,7,7,7
123,sequence_51127,5,5,5,5,5,5,5,5,5,5
124,sequence_51198,6,6,6,6,6,7,7,7,7,7
125,sequence_51160,3,3,3,3,3,3,3,3,3,3
126,sequence_51184,3,3,3,3,3,3,3,3,3,3
127,sequence_51129,5,5,5,5,5,5,5,5,5,5
128,sequence_51185,6,6,6,6,6,7,7,7,7,7
129,sequence_51128,16,16,16,16,16,17,17,17,17,17
130,sequence_51134,16,16,16,16,16,17,17,17,17,17
131,sequence_51135,5,5,5,5,5,5,5,5,5,5
132,sequence_51190,16,16,16,16,16,17,17,17,17,17
133,sequence_32134,2,2,2,2,2,2,2,2,2,2
134,sequence_32160,2,2,2,2,2,2,2,2,2,2
135,sequence_32110,2,2,2,2,2,2,2,2,2,2
136,sequence_32120,2,2,2,2,2,2,2,2,2,2
137,sequence_32142,2,2,2,2,2,2,2,2,2,2
138,sequence_32137,2,2,2,2,2,2,2,2,2,2
139,sequence_32123,2,2,2,2,2,2,2,2,2,2
140,sequence_32143,2,2,2,2,2,2,2,2,2,2
141,sequence_32139,2,2,2,2,2,2,2,2,2,2
142,sequence_32135,2,2,2,2,2,2,2,2,2,2
143,sequence_32176,2,2,2,2,2,2,2,2,2,2
144,sequence_32109,2,2,2,2,2,2,2,2,2,2
145,sequence_32121,2,2,2,2,2,2,2,2,2,2
146,sequence_32140,2,2,2,2,2,2,2,2,2,2
147,sequence_32136,2,2,2,2,2,2,2,2,2,2
148,sequence_50974,5,5,5,5,5,5,5,5,5,5
149,sequence_32118,2,2,2,2,2,2,2,2,2,2
150,sequence_32146,2,2,2,2,2,2,2,2,2,2
151,sequence_32138,2,2,2,2,2,2,2,2,2,2
152,sequence_50962,4,4,4,4,4,4,4,4,4,4
153,sequence_51050,7,7,7,7,7,8,8,8,8,8
154,sequence_51029,0,0,0,0,0,0,0,0,0,0
155,sequence_51008,14,14,14,14,14,15,15,15,15,15
156,sequence_51011,0,0,0,0,0,0,0,0,0,0
157,sequence_32164,9,9,9,9,9,10,10,10,10,10
158,sequence_51035,0,0,0,0,0,0,0,0,0,0
159,sequence_51005,0,0,0,0,0,0,0,0,0,0
160,sequence_51010,0,0,0,0,0,0,0,0,0,0
161,sequence_51013,0,0,0,0,0,0,0,0,0,0
162,sequence_50991,0,0,0,0,0,0,0,0,0,0
163,sequence_51043,7,7,7,7,7,8,8,8,8,8
164,sequence_51009,0,0,0,0,0,0,0,0,0,0
165,sequence_51031,0,0,0,0,0,0,0,0,0,0
166,sequence_51020,0,0,0,0,0,0,0,0,0,0
167,sequence_51034,0,0,0,0,0,0,0,0,0,0
168,sequence_51007,0,0,0,0,0,0,0,0,0,0
169,sequence_51026,0,0,0,0,0,0,0,0,0,0
170,sequence_32169,8,8,8,8,8,9,9,9,9,9
171,sequence_51000,13,13,13,13,13,14,14,14,14,14
172,sequence_32171,8,8,8,8,8,9,9,9,9,9
173,sequence_32170,8,8,8,8,8,9,9,9,9,9
174,sequence_32166,9,9,9,9,9,10,10,10,10,10
175,sequence_32179,8,8,8,8,8,9,9,9,9,9
176,sequence_50997,7,7,7,7,7,8,8,8,8,8
177,sequence_50998,13,13,13,13,13,14,14,14,14,14
178,sequence_50999,10,10,10,10,10,11,11,11,11,11
179,sequence_50961,4,4,4,4,4,4,4,4,4,4
180,sequence_32175,8,8,8,8,8,9,9,9,9,9
181,sequence_32178,9,9,9,9,9,10,10,10,10,10
182,sequence_51041,7,7,7,7,7,8,8,8,8,8
183,sequence_50965,7,7,7,7,7,8,8,8,8,8
184,sequence_51048,10,10,10,10,10,11,11,11,11,11
185,sequence_50992,10,10,10,10,10,11,11,11,11,11
186,sequence_32165,9,9,9,9,9,10,10,10,10,10
187,sequence_51040,14,14,14,14,14,15,15,15,15,15
188,sequence_32177,15,15,15,15,15,16,16,16,16,16
189,sequence_50963,13,13,13,13,13,14,14,14,14,14
190,sequence_51001,10,10,10,10,10,11,11,11,11,11
191,sequence_50990,0,0,0,0,0,0,0,0,0,0
192,sequence_32168,8,8,8,8,8,9,9,9,9,9
193,sequence_32172,8,8,8,8,8,9,9,9,9,9
194,sequence_32111,9,9,9,9,9,10,10,10,10,10
195,sequence_51051,0,0,0,0,0,0,0,0,0,0
196,sequence_50975,10,10,10,10,10,11,11,11,11,11
197,sequence_32155,11,11,11,11,11,12,12,12,12,12
198,sequence_32156,11,11,11,11,11,12,12,12,12,12
199,sequence_50993,0,0,0,0,0,0,0,0,0,0
200,sequence_32157,11,11,11,11,11,12,12,12,12,12
201,sequence_51193,1,1,1,1,1,1,1,1,1,1
202,sequence_51038,7,7,7,7,7,8,8,8,8,8
203,sequence_50994,0,0,0,0,0,0,0,0,0,0
204,sequence_32154,11,11,11,11,11,12,12,12,12,12
205,sequence_51030,0,0,0,0,0,0,0,0,0,0
206,sequence_51021,13,13,13,13,13,14,14,14,14,14
207,sequence_51150,16,16,16,16,16,17,17,17,17,17
208,sequence_51022,0,0,0,0,0,0,0,0,0,0
209,sequence_51057,12,12,12,12,12,13,13,13,13,13
210,sequence_51056,0,0,0,0,0,0,0,0,0,0
211,sequence_51055,12,12,12,12,12,13,13,13,13,13
212,sequence_51142,6,6,6,6,6,7,7,7,7,7
213,sequence_50982,13,13,13,13,13,14,14,14,14,14
214,sequence_51132,5,5,5,5,5,5,5,5,5,5
215,sequence_51197,5,5,5,5,5,5,5,5,5,5
216,sequence_51004,13,13,13,13,13,14,14,14,14,14
217,sequence_50968,4,4,4,4,4,4,4,4,4,4
218,sequence_51200,3,3,3,3,3,3,3,3,3,3
219,sequence_50976,14,14,14,14,14,15,15,15,15,15
220,sequence_50977,14,14,14,14,14,15,15,15,15,15
221,sequence_51039,7,7,7,7,7,8,8,8,8,8
222,sequence_51126,5,5,5,5,5,5,5,5,5,5
223,sequence_51143,16,16,16,16,16,17,17,17,17,17
224,sequence_50981,14,14,14,14,14,15,15,15,15,15
225,sequence_50971,13,13,13,13,13,14,14,14,14,14
226,sequence_51047,13,13,13,13,13,14,14,14,14,14
227,sequence_50964,13,13,13,13,13,14,14,14,14,14
228,sequence_51049,14,14,14,14,14,15,15,15,15,15
229,sequence_32173,15,15,15,15,15,16,16,16,16,16
230,sequence_50983,4,4,4,4,4,4,4,4,4,4
231,sequence_51044,7,7,7,7,7,8,8,8,8,8
232,sequence_51006,10,10,10,10,10,11,11,11,11,11
233,sequence_51201,1,1,1,1,1,1,1,1,1,1
234,sequence_51036,0,0,0,0,0,0,0,0,0,0
235,sequence_50967,4,4,4,4,4,4,4,4,4,4
236,sequence_32161,2,2,2,2,2,2,2,2,2,2
237,sequence_32144,2,2,2,2,2,2,2,2,2,2
238,sequence_51139,5,5,5,5,5,5,5,5,5,5
239,sequence_51153,10,10,10,10,10,6,6,6,6,6
240,sequence_32145,2,2,2,2,2,2,2,2,2,2
241,sequence_50985,0,0,0,0,0,0,0,0,0,0
242,sequence_32153,2,2,2,2,2,2,2,2,2,2
243,sequence_50986,7,7,7,7,7,8,8,8,8,8
244,sequence_51042,14,14,14,14,14,15,15,15,15,15
245,sequence_51024,13,13,13,13,13,14,14,14,14,14
246,sequence_51037,7,7,7,7,7,8,8,8,8,8
247,sequence_51146,16,16,16,16,16,17,17,17,17,17
