,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
79,sequence_32113,0,0,1,1,1,6,4,6,8,1,8,1,1,5,1,5,17,2,7,9,16,9,6,11,16,19,24,27
80,sequence_32182,0,0,1,1,1,3,7,7,8,5,8,11,7,10,13,16,12,15,4,7,10,4,10,10,16,14,11,16
81,sequence_50987,1,2,2,2,3,2,3,2,5,8,11,3,13,4,5,0,16,18,19,20,15,1,5,22,10,10,17,15
82,sequence_51052,1,2,2,2,0,2,6,8,2,10,6,6,9,14,6,11,11,14,0,12,14,5,21,2,12,15,12,23
83,sequence_50988,1,1,0,3,2,5,5,3,3,0,10,4,5,7,2,10,9,11,6,13,21,10,13,16,9,23,26,18
84,sequence_32158,0,0,1,1,1,3,7,7,8,5,8,11,7,10,13,16,12,15,4,7,10,4,10,10,16,8,11,25
85,sequence_32180,0,0,1,1,5,3,1,7,1,1,0,10,10,10,14,6,14,0,12,19,8,14,19,5,21,20,13,8
86,sequence_51046,1,2,2,2,3,2,0,0,7,6,7,2,2,0,0,7,5,13,0,11,0,19,11,8,7,7,12,4
87,sequence_32181,0,0,1,1,1,3,7,7,8,5,8,11,7,10,13,16,12,15,4,7,10,4,10,10,16,14,11,11
88,sequence_32163,0,0,1,1,1,6,4,6,6,7,3,7,6,5,8,9,3,7,7,9,16,9,9,21,6,11,7,5
89,sequence_50980,1,2,2,2,2,2,6,2,2,10,11,6,9,4,6,0,11,14,18,20,15,1,5,2,24,15,17,15
90,sequence_50969,1,2,2,3,3,5,6,4,2,4,2,3,11,14,7,3,4,10,6,14,3,20,8,20,4,2,4,4
91,sequence_50996,1,2,2,2,2,2,6,2,5,8,11,6,13,4,6,0,16,18,19,20,15,1,5,22,10,10,17,15
92,sequence_50989,1,1,0,3,2,5,5,2,2,2,2,4,11,7,2,4,13,9,6,2,3,20,8,0,4,6,4,12
93,sequence_32150,0,0,1,1,1,3,7,7,8,5,8,11,7,10,13,12,17,15,4,7,10,4,3,10,16,16,8,16
94,sequence_51053,1,1,0,3,2,5,5,8,2,2,2,4,11,7,2,4,13,9,6,2,3,20,8,0,12,22,4,12
95,sequence_50966,1,2,2,0,3,0,0,0,7,6,7,2,2,0,0,7,5,13,3,11,0,19,11,8,7,7,22,4
96,sequence_32116,0,0,1,1,5,1,1,1,1,1,0,1,1,13,1,1,1,2,11,5,1,0,0,11,25,24,5,22
97,sequence_32159,0,0,1,1,5,3,1,7,1,1,0,10,10,10,14,6,14,0,12,19,8,14,19,5,21,20,13,8
98,sequence_32149,0,0,1,1,1,6,4,6,6,7,3,7,6,5,8,9,3,7,7,9,16,9,9,21,25,0,21,19
99,sequence_51133,1,1,3,2,0,2,0,0,0,9,7,5,4,0,12,13,8,4,9,8,12,12,12,13,19,18,6,7
100,sequence_51189,1,2,2,0,3,0,0,0,7,6,4,2,2,9,0,7,5,13,3,11,9,8,7,17,11,7,22,28
101,sequence_51167,1,1,3,4,4,4,2,5,4,3,9,0,0,12,3,15,7,6,2,6,17,7,2,3,14,1,20,1
102,sequence_51130,1,1,3,4,4,4,2,5,4,3,9,0,0,12,3,13,7,6,15,6,7,7,2,14,17,1,20,1
103,sequence_51186,1,1,3,4,4,4,2,5,4,3,9,0,0,12,3,15,7,6,2,6,13,7,2,3,5,12,2,1
104,sequence_51178,1,1,3,4,4,4,2,5,4,3,9,0,0,12,3,15,7,6,2,6,17,7,2,14,14,1,20,1
105,sequence_51158,1,1,0,4,4,4,2,3,3,0,5,0,5,12,9,15,9,11,2,6,20,7,13,16,14,23,26,18
106,sequence_51165,1,1,3,4,4,4,2,5,4,3,9,0,0,12,3,15,7,6,2,6,17,7,2,14,14,1,20,1
107,sequence_51176,1,1,3,4,4,4,2,5,4,3,9,0,0,12,3,15,7,6,2,6,17,7,2,3,14,12,2,1
108,sequence_51155,1,1,3,4,4,4,2,5,4,3,9,0,0,12,3,15,7,6,2,6,17,7,2,3,14,1,20,1
109,sequence_51162,1,1,3,2,0,2,2,2,5,8,1,8,12,3,11,2,10,1,17,16,11,17,23,18,18,25,18,17
110,sequence_51172,1,1,3,4,4,4,2,5,4,3,9,0,0,12,3,15,7,6,2,6,17,7,2,14,14,1,20,1
111,sequence_51195,1,1,3,4,4,4,2,3,4,3,9,0,0,12,3,15,0,6,2,6,20,7,13,14,14,23,20,1
112,sequence_51152,1,2,2,0,0,0,0,0,0,6,7,2,2,2,0,7,5,16,3,11,13,18,22,19,5,7,14,9
113,sequence_51177,1,1,3,4,4,4,2,5,4,3,9,0,0,12,3,15,7,6,2,6,17,7,2,3,14,12,2,1
114,sequence_51161,1,1,3,4,4,4,2,5,4,3,9,0,0,12,3,15,7,6,2,6,17,7,2,3,14,12,2,1
115,sequence_51166,1,1,3,4,4,4,2,5,4,3,9,0,0,12,3,15,7,6,2,6,17,7,2,14,14,1,20,1
116,sequence_51156,1,1,3,4,4,4,2,5,4,3,1,8,12,3,3,2,7,1,2,17,17,11,2,3,8,12,2,1
117,sequence_51180,1,1,3,4,4,4,2,5,4,3,9,0,0,12,3,15,7,6,2,6,17,7,2,14,14,1,20,1
118,sequence_51164,1,1,3,4,4,4,2,5,4,3,9,0,0,12,3,15,7,6,2,6,17,7,2,14,14,1,20,1
119,sequence_51194,1,1,3,4,4,4,2,5,4,3,9,0,0,12,3,14,0,6,15,1,4,3,2,14,8,1,19,1
120,sequence_51154,1,2,2,0,3,0,0,0,7,6,4,2,2,2,0,7,5,16,3,11,9,18,22,17,11,7,14,10
121,sequence_51188,1,1,3,2,0,2,0,5,0,2,1,8,4,3,9,8,0,1,8,1,12,3,8,7,8,22,10,26
122,sequence_51179,1,1,3,4,4,4,5,5,3,3,5,0,5,11,9,8,0,12,8,1,4,3,4,7,8,22,3,26
123,sequence_51127,1,2,2,2,0,2,0,0,0,9,7,5,4,0,12,13,8,4,9,8,12,12,12,8,20,26,27,7
124,sequence_51198,1,1,0,4,4,4,5,5,3,3,5,0,5,11,9,14,0,12,15,1,4,3,4,7,2,3,19,26
125,sequence_51160,1,1,3,4,4,4,2,2,5,8,1,8,12,3,10,2,10,1,10,16,11,17,23,18,18,25,25,17
126,sequence_51184,1,1,3,2,0,2,2,5,5,8,1,8,12,3,11,2,10,1,17,17,11,11,23,18,8,22,10,24
127,sequence_51129,1,1,3,2,0,2,0,0,0,9,11,5,4,0,12,13,8,4,9,15,7,12,12,13,17,18,6,21
128,sequence_51185,1,1,0,4,4,4,5,3,3,3,5,0,5,11,9,8,0,12,8,18,4,3,4,7,2,23,3,26
129,sequence_51128,1,2,2,2,0,2,0,0,0,9,7,9,2,9,0,7,5,13,3,11,9,8,7,8,11,7,22,28
130,sequence_51134,1,2,3,2,0,2,0,0,0,9,7,5,4,9,12,13,8,4,9,15,7,8,12,8,17,13,22,21
131,sequence_51135,1,2,3,2,0,2,0,0,0,9,7,5,4,0,12,13,8,4,9,8,7,12,12,13,17,18,6,7
132,sequence_51190,1,2,2,0,3,0,0,0,7,6,4,2,2,2,0,7,5,16,3,11,9,8,22,17,11,7,14,10
133,sequence_32134,0,0,1,1,5,1,1,1,1,1,0,1,10,13,1,1,1,5,1,5,1,16,6,24,3,24,5,6
134,sequence_32160,0,0,1,1,5,1,1,1,1,1,0,1,10,10,14,1,1,5,11,5,1,16,15,5,13,16,23,6
135,sequence_32110,0,0,1,1,5,1,1,1,1,1,0,1,1,1,1,1,1,5,1,4,1,2,18,24,3,4,0,6
136,sequence_32120,0,0,1,1,5,1,1,1,1,1,0,1,1,13,1,1,1,2,11,5,1,16,6,24,3,24,5,22
137,sequence_32142,0,0,1,1,5,1,1,1,1,1,0,1,1,13,4,1,1,2,11,0,1,16,16,23,1,0,24,0
138,sequence_32137,0,0,1,1,5,1,1,1,1,1,0,1,10,13,1,1,1,0,11,5,1,16,0,11,3,24,5,22
139,sequence_32123,0,0,1,1,5,1,1,1,1,1,0,1,1,1,1,1,1,5,1,4,1,2,18,24,3,4,24,0
140,sequence_32143,0,0,1,1,5,1,1,1,1,1,0,1,1,1,1,1,1,5,1,4,1,2,18,24,3,4,0,6
141,sequence_32139,0,0,1,1,5,1,1,1,1,1,0,1,1,1,1,1,1,5,1,4,1,2,18,6,3,4,24,0
142,sequence_32135,0,0,1,1,5,1,1,1,1,1,0,1,1,1,1,1,1,5,1,4,1,2,18,6,3,4,0,6
143,sequence_32176,0,0,1,1,5,3,7,7,8,5,8,11,10,10,14,16,17,5,4,7,10,16,15,5,13,16,23,11
144,sequence_32109,0,0,1,1,5,1,4,1,1,1,0,1,1,13,1,1,1,2,11,4,1,0,18,1,25,0,24,0
145,sequence_32121,0,0,1,1,5,1,1,1,1,1,0,1,1,13,1,1,1,5,11,5,1,16,6,24,3,24,24,0
146,sequence_32140,0,0,1,1,1,1,4,1,6,7,3,1,1,13,4,1,1,2,11,0,1,16,16,23,1,0,24,0
147,sequence_32136,0,0,1,1,5,1,1,1,1,1,0,1,1,13,1,1,1,2,11,5,1,16,6,24,3,24,24,0
148,sequence_50974,1,2,2,2,0,2,0,2,0,9,11,5,4,0,12,4,8,4,9,8,12,12,5,13,19,18,4,7
149,sequence_32118,0,0,1,1,5,1,1,1,1,1,0,1,1,1,1,1,1,5,1,4,1,2,18,6,3,4,0,6
150,sequence_32146,0,0,1,1,5,1,1,1,1,1,0,1,1,1,1,1,1,5,1,4,1,2,18,24,3,4,24,6
151,sequence_32138,0,0,1,1,5,1,1,1,1,1,0,1,1,1,1,1,1,5,1,4,1,2,18,6,3,4,24,0
152,sequence_50962,1,2,2,0,3,0,3,4,7,6,4,2,8,6,5,3,2,10,5,3,0,19,11,4,7,9,1,2
153,sequence_51050,1,2,2,0,3,0,6,4,2,10,6,6,9,14,6,11,11,14,18,12,14,5,21,2,24,15,16,23
154,sequence_51029,1,2,2,0,3,0,3,4,7,4,4,3,8,6,7,3,4,10,5,3,5,22,1,4,15,2,1,20
155,sequence_51008,1,1,0,3,2,5,5,8,2,2,2,4,11,7,2,10,13,9,6,2,21,10,8,20,9,21,9,12
156,sequence_51011,1,2,2,0,3,0,3,4,7,4,4,3,8,6,7,3,2,10,5,3,5,22,1,4,15,9,1,20
157,sequence_32164,0,0,1,1,1,6,4,6,6,7,3,7,6,5,8,9,3,7,14,9,6,9,9,12,6,11,21,5
158,sequence_51035,1,2,2,0,3,0,3,4,7,4,4,3,8,6,7,3,4,10,5,3,5,22,1,4,15,2,1,20
159,sequence_51005,1,2,2,0,3,0,3,4,7,4,4,3,8,6,7,3,2,10,5,3,5,22,1,4,15,9,1,20
160,sequence_51010,1,2,2,0,3,0,3,4,7,4,4,3,8,6,7,3,2,10,5,3,18,22,1,4,15,9,1,20
161,sequence_51013,1,2,2,0,3,0,3,4,7,4,4,3,8,6,7,3,2,10,5,3,5,22,1,4,15,9,1,20
162,sequence_50991,1,2,2,0,3,0,3,4,7,4,4,3,8,6,5,3,2,10,5,3,5,15,11,4,7,9,1,2
163,sequence_51043,1,2,0,3,2,5,6,8,2,10,6,6,9,14,6,11,11,14,18,12,14,5,21,2,24,15,16,23
164,sequence_51009,1,2,2,0,3,0,3,4,7,4,4,3,8,6,7,3,4,10,5,3,5,22,1,4,15,2,1,20
165,sequence_51031,1,2,2,0,3,0,6,4,7,4,4,3,8,14,7,3,4,10,5,3,5,22,1,4,15,2,1,4
166,sequence_51020,1,2,2,0,3,0,3,4,7,4,4,3,8,6,5,3,2,3,5,3,5,15,1,4,15,9,1,20
167,sequence_51034,1,2,2,0,3,0,3,4,7,4,4,3,8,6,7,3,4,10,5,3,5,22,1,4,15,2,1,20
168,sequence_51007,1,2,2,0,3,0,3,4,7,4,4,3,8,6,7,3,2,10,5,3,5,22,1,4,15,9,1,20
169,sequence_51026,1,2,2,0,3,0,3,4,7,4,4,3,8,6,7,3,2,10,5,3,5,22,1,4,15,9,1,20
170,sequence_32169,0,0,1,1,1,3,7,7,8,5,8,11,7,10,13,16,12,15,4,7,10,4,10,10,13,14,11,16
171,sequence_51000,1,1,0,3,2,5,5,2,3,0,10,4,3,7,10,4,6,9,10,2,3,20,8,0,4,5,4,12
172,sequence_32171,0,0,1,1,1,3,7,7,8,5,8,11,7,10,13,16,17,15,4,7,10,4,10,10,16,14,11,16
173,sequence_32170,0,0,1,1,5,3,7,7,8,5,8,11,7,10,13,16,14,15,12,7,10,4,15,5,13,14,11,11
174,sequence_32166,0,0,1,1,1,6,4,6,6,7,3,7,6,5,8,5,3,7,7,9,16,9,9,12,6,19,7,5
175,sequence_32179,0,0,1,1,1,3,7,7,8,5,8,11,7,10,13,16,17,15,4,7,10,4,10,10,16,14,11,16
176,sequence_50997,1,2,2,3,2,5,6,8,2,10,6,6,9,14,6,11,11,14,18,12,14,5,21,2,12,15,16,23
177,sequence_50998,1,1,0,3,2,5,5,2,3,2,10,4,3,7,10,4,6,9,10,2,2,20,8,0,4,5,4,12
178,sequence_50999,1,2,2,0,3,0,3,2,7,6,11,3,13,4,5,0,16,3,19,20,18,1,11,22,10,10,17,15
179,sequence_50961,1,2,2,2,3,2,3,2,5,6,11,2,13,0,5,0,16,18,17,20,0,19,11,22,20,10,27,15
180,sequence_32175,0,0,1,1,1,3,7,7,8,5,8,11,7,10,13,16,17,15,4,7,10,4,10,10,16,14,11,16
181,sequence_32178,0,0,1,1,1,6,7,6,8,5,8,11,7,5,13,5,12,15,7,9,16,9,10,10,16,14,11,5
182,sequence_51041,1,2,0,3,2,5,6,8,2,10,6,6,9,14,6,11,11,14,18,12,14,5,21,2,12,15,16,23
183,sequence_50965,1,2,2,2,2,2,6,2,2,10,11,6,9,4,6,0,16,18,18,20,15,1,5,22,0,10,17,15
184,sequence_51048,1,2,2,0,3,0,3,4,7,4,4,3,8,4,5,0,16,3,19,14,18,1,22,22,0,10,17,15
185,sequence_50992,1,2,2,0,3,0,3,4,7,4,4,3,8,6,5,3,2,3,19,14,18,15,11,4,10,9,1,2
186,sequence_32165,0,0,1,1,1,6,7,7,8,5,8,11,7,10,14,5,17,2,7,9,16,9,15,11,16,19,23,27
187,sequence_51040,1,1,0,3,2,5,5,2,3,2,10,4,3,7,10,10,6,17,13,16,2,6,17,9,22,17,25,3
188,sequence_32177,0,0,1,1,5,1,1,7,1,1,0,10,10,10,14,6,14,0,12,19,8,14,19,5,21,20,13,8
189,sequence_50963,1,1,0,2,2,2,5,2,2,2,2,4,4,7,2,4,15,9,6,2,2,6,17,0,22,6,4,3
190,sequence_51001,1,2,2,2,3,2,3,2,5,8,11,3,13,4,5,0,16,18,19,20,15,1,5,22,10,10,17,15
191,sequence_50990,1,2,2,0,3,0,3,4,7,4,4,3,8,6,5,3,2,3,19,3,5,15,11,4,15,9,1,2
192,sequence_32168,0,0,1,1,5,3,7,7,8,5,8,11,7,1,14,12,17,15,4,7,10,2,3,6,13,16,0,25
193,sequence_32172,0,0,1,1,1,3,7,7,8,5,8,11,7,10,13,16,12,15,4,7,10,4,10,10,16,8,11,25
194,sequence_32111,0,0,1,1,1,6,4,6,6,7,3,1,6,5,4,1,1,2,7,0,16,9,16,23,1,0,24,5
195,sequence_51051,1,2,2,0,3,0,6,4,7,4,4,3,8,4,6,0,16,18,19,14,18,1,1,22,0,2,17,10
196,sequence_50975,1,2,2,0,3,0,3,4,7,4,4,3,8,4,6,3,4,10,5,14,5,1,1,4,15,2,17,4
197,sequence_32155,0,0,1,1,1,6,4,6,6,7,3,7,6,5,8,9,3,7,14,9,6,21,9,21,6,11,21,19
198,sequence_32156,0,0,1,1,1,6,4,6,6,7,3,7,6,5,8,9,3,7,14,9,6,21,9,21,6,11,21,19
199,sequence_50993,1,2,2,0,3,0,3,4,7,4,4,3,8,6,5,3,2,3,19,3,5,15,11,4,15,9,1,2
200,sequence_32157,0,0,1,1,1,6,4,6,6,7,3,7,6,5,8,9,3,7,14,9,6,21,9,21,6,11,21,19
201,sequence_51193,1,1,3,4,4,4,2,5,4,3,9,0,0,12,3,14,0,6,15,1,4,3,2,14,8,1,19,1
202,sequence_51038,1,1,0,3,2,5,6,8,2,10,6,6,9,14,2,10,11,14,18,12,14,5,21,9,12,17,9,3
203,sequence_50994,1,2,2,0,3,0,3,4,7,4,4,3,8,6,5,3,2,3,19,14,18,15,11,4,15,9,1,2
204,sequence_32154,0,0,1,1,1,6,4,6,6,7,3,7,6,5,8,9,3,7,14,9,6,21,9,21,6,11,21,19
205,sequence_51030,1,2,2,0,3,0,3,4,7,4,4,3,8,6,7,3,4,10,5,3,5,22,1,4,15,2,1,4
206,sequence_51021,1,1,0,3,2,5,5,8,2,2,2,4,11,7,2,4,13,9,6,2,3,20,8,20,9,21,9,12
207,sequence_51150,1,1,3,4,4,4,2,5,4,3,9,0,0,12,3,14,7,6,15,6,13,7,2,19,5,12,19,1
208,sequence_51022,1,2,2,0,3,0,3,4,7,4,4,3,8,6,7,3,4,10,5,3,5,22,1,4,15,2,1,4
209,sequence_51057,1,1,0,3,2,5,5,3,9,0,10,12,3,8,15,10,9,8,16,10,21,13,20,15,23,21,15,14
